tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
-4.05969999999998, -2.52993999999999, 2.92790000000002, 9.29360666666671, 11.1862, -8.93380999999995, -7.14017999999996, -1.34089999999998, 2.55322666666668, 5.03787000000003, -6.40858499999996, -4.88625999999996, 0.886000000000024, 5.74485000000001, 7.70537000000002, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 2.94728666666667, 9.52712000000004, 5.71836000000002
-4.27353999999999, -2.92068666666664, 2.92970000000003, 10.00096, 11.55058, -8.99590999999998, -7.27235999999998, -1.39699999999999, 3.50010000000003, 5.33744999999999, -6.40858499999996, -5.22446999999998, 0.765950000000032, 6.54830000000003, 7.772725, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 3.00776666666671, 9.87024000000003, 5.91998000000004
-4.12260999999996, -2.56389999999999, 3.21540000000004, 10.1073466666667, 11.55058, -9.23814999999997, -7.27235999999998, -1.34089999999998, 3.64643333333334, 5.33744999999999, -6.40858499999996, -4.8684433333333, 0.826150000000012, 6.77914333333336, 8.37988500000003, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 3.00776666666671, 9.96952666666667, 6.29185666666669
-4.27992999999999, -2.68176666666663, 3.21540000000004, 10.4367266666667, 11.90556, -9.93706, -7.27235999999998, -1.3578, 3.68962000000003, 5.71546000000001, -6.52151499999997, -4.8684433333333, 0.865450000000009, 6.81916000000004, 8.84937500000002, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 2.77562000000005, 9.96952666666667, 6.14260666666671
-4.75062999999996, -2.85668666666663, 2.83050000000003, 10.4367266666667, 11.90556, -10.50344, -6.82120666666665, -1.5376, 3.39594000000002, 5.04891000000004, -6.56391499999997, -4.8844033333333, 0.728149999999998, 6.1533266666667, 7.78402000000001, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 2.53429333333335, 9.99805333333337, 6.07108666666669
-4.87846999999999, -3.54409333333334, 2.6533, 10.5870133333334, 12.10866, -11.09985, -8.6340133333333, -1.66739999999999, 3.05746666666668, 3.84930000000004, -7.50120999999998, -5.91687666666664, 0.612000000000023, 6.39876333333335, 7.750115, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 2.49616666666671, 10.0880133333334, 6.14260666666671
-4.7757, -3.46679999999998, 2.3734, 10.8480133333334, 12.40146, -10.29066, -8.50910666666665, -1.5376, 2.94424000000002, 4.42579000000002, -7.14456499999998, -5.84220333333331, 0.66560000000004, 6.59352333333336, 8.09172000000003, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 2.48404, 9.99805333333337, 6.11753000000001
-4.81795999999996, -3.68601999999998, 2.38300000000004, 10.9746066666667, 12.10866, -10.23656, -8.43621999999995, -2.05739999999997, 2.33574000000001, 4.29399000000003, -7.14456499999998, -5.90754666666666, 0.490750000000017, 6.59352333333336, 7.54658000000001, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 2.49616666666671, 9.85602666666671, 6.07108666666669
-4.78246, -3.78533999999997, 2.16540000000003, 10.9746066666667, 12.10045, -10.1985, -8.43621999999995, -1.59269999999999, 2.31635333333334, 3.50788000000001, -7.14456499999998, -5.96635999999998, 0.394250000000026, 6.48174666666669, 7.37643500000004, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 2.50907333333339, 9.90306666666671, 6.30863666666669
-4.78246, -3.86116666666666, 2.05030000000005, 10.8397866666667, 12.65341, -10.22881, -8.50910666666665, -1.25329999999997, 2.47517333333337, 3.47207, -7.43676999999999, -5.97973333333332, 0.552750000000031, 6.48174666666669, 7.52736500000001, 1.16102592, 1.330946208, 3.840342624, 17.028448704, 24.615418752, 39.1826647296, 2.79819333333335, 10.08852, 6.3234966666667
