"Description: ","Outliers shown in *boxseries.pdf"
"Station: ","final_1971_2005_Vienna_rcp45"
"Latitude: ","48.2"
"Longitude: ","16.37"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
Date,Prec,TX,TN,DTR
"Prec up"
1971-1-19,14.34264192,4.12960000000004,-0.553799999999967,4.68340000000001
1972-1-8,16.75048896,-2.44569999999999,-7.05059999999997,4.60489999999998
1972-1-31,14.16792384,3.89750000000004,0.712199999999996,3.18530000000004
1973-1-13,12.3200352,5.42360000000002,1.43990000000002,3.9837
1980-1-7,12.14842752,7.19080000000002,5.04920000000004,2.14159999999998
1980-1-28,15.74779968,1.65010000000001,-0.606499999999983,2.25659999999999
1984-1-7,20.60707392,-0.588599999999985,-4.524,3.93540000000002
1984-1-8,26.5133952,2.05030000000005,0.700500000000034,1.34980000000002
1987-1-31,26.5133952,1.09210000000002,-8.7124,9.80450000000002
1992-1-4,26.5133952,10.561,-1.39699999999999,11.958
1993-1-5,16.83937728,6.63480000000004,0.715000000000032,5.91980000000001
1993-1-25,13.35594528,1.55850000000004,-0.476399999999956,2.0349
1994-1-2,23.47390368,0.0476000000000453,-0.264399999999966,0.312000000000011
1994-1-15,16.57318752,1.62,-4.05159999999995,5.67159999999995
1995-1-7,22.65609312,1.95150000000001,1.4076,0.54390000000001
1996-1-8,14.75108928,-0.675399999999968,-6.87369999999999,6.19830000000002
1997-1-5,14.34264192,-0.599199999999996,-0.224599999999953,-0.374600000000043
1998-1-11,24.42728448,3.49560000000002,0.049000000000035,3.44659999999999
2001-1-6,26.50261248,2.4939,1.18130000000002,1.31259999999998
2001-1-24,22.34302272,9.0668,0.591400000000021,8.47539999999998
2003-1-8,12.26280384,7.62010000000004,2.18680000000001,5.43330000000003
2003-1-30,16.33695264,1.80060000000003,-2.42949999999996,4.23009999999999
2007-1-21,12.3200352,-3.98759999999999,-3.99829999999997,0.0106999999999804
2010-1-2,16.33695264,-1.48269999999997,-7.24079999999998,5.75810000000001
2010-1-15,26.5133952,-1.25219999999996,-1.50359999999995,0.25139999999999
2012-1-29,26.5133952,6.75710000000004,4.08570000000003,2.67140000000001
2013-1-5,20.85346944,9.88440000000003,4.83020000000005,5.05419999999998
2015-1-17,21.2240304,1.42750000000001,-0.772299999999973,2.19979999999998
2016-1-28,26.5133952,0.694600000000037,-1.05029999999999,1.74490000000003
2019-1-31,11.9200896,11.2726,3.8691,7.4035
