"Description: ","Standardised Precipitation Index"
"Station: ","final_1971_2005_Kiev_rcp45"
"Latitude: ","50.45"
"Longitude: ","30.51"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spi
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -99.9
1971-07, -99.9
1971-08, -99.9
1971-09, -99.9
1971-10, -99.9
1971-11, -99.9
1971-12, -99.9
1972-01, -99.9
1972-02, -99.9
1972-03, -99.9
1972-04, -99.9
1972-05, -99.9
1972-06, -99.9
1972-07, -99.9
1972-08, -99.9
1972-09, -99.9
1972-10, -99.9
1972-11, -99.9
1972-12, -0.189147008596821
1973-01, -0.16670955777705
1973-02, 0.0415406187321933
1973-03, 0.0617838986254222
1973-04, 0.0692231847135403
1973-05, 0.254951012417272
1973-06, 0.237129776863187
1973-07, -0.334821908831286
1973-08, 0.110318503442455
1973-09, 0.559974939283683
1973-10, 0.566852038220504
1973-11, 0.614602097145976
1973-12, 0.68899803710056
1974-01, 0.644791696906383
1974-02, 0.583525362961647
1974-03, 0.705822097011713
1974-04, 0.522389275523743
1974-05, 0.56643897505646
1974-06, 0.2836939228453
1974-07, -0.151463902206015
1974-08, -0.289937345035411
1974-09, 0.171296132825795
1974-10, 0.688986759661296
1974-11, 0.942758603115279
1974-12, 0.806027169075444
1975-01, 0.874028178356583
1975-02, 0.914350962252256
1975-03, 0.937561363146413
1975-04, 0.840046020155378
1975-05, 0.851870806688177
1975-06, 1.34161503400923
1975-07, 1.68875459285616
1975-08, 1.5166659477312
1975-09, 1.68698444886081
1975-10, 2.20923893107368
1975-11, 1.96704506309856
1975-12, 2.22533333621895
1976-01, 2.29964649836325
1976-02, 2.3803702278358
1976-03, 2.55973797967735
1976-04, 2.88072820826053
1976-05, 3.05598704254276
1976-06, 3.0545349797337
1976-07, 3.37897793673333
1976-08, 3.55187188945257
1976-09, 3.37826265566197
1976-10, 3.26494958521163
1976-11, 2.99664570438722
1976-12, 2.93264595946743
1977-01, 2.92077283661963
1977-02, 2.75229946190905
1977-03, 2.68676641102149
1977-04, 2.8508663990129
1977-05, 3.01268042320802
1977-06, 2.37798879650169
1977-07, 2.01463837514234
1977-08, 1.93604890315392
1977-09, 1.7994911373297
1977-10, 1.71916488594135
1977-11, 1.75155655382992
1977-12, 1.74747956282341
1978-01, 1.85889904878531
1978-02, 2.24315110509212
1978-03, 2.02502518294082
1978-04, 1.77432586216911
1978-05, 1.66748765630997
1978-06, 1.42796217205237
1978-07, 1.3639537974808
1978-08, 1.28029177207137
1978-09, 1.3872350925307
1978-10, 1.05018068395171
1978-11, 0.967477678375371
1978-12, 0.906789011286328
1979-01, 1.0693701420198
1979-02, 1.19092937319125
1979-03, 1.32887258192513
1979-04, 1.20014013196512
1979-05, 0.974244030244677
1979-06, 0.764923628229659
1979-07, 1.08931999737151
1979-08, 0.856506702063791
1979-09, 0.455029672564019
1979-10, 0.0151189873585719
1979-11, -0.151591982124238
1979-12, -0.410072064147454
1980-01, -0.548410822312494
1980-02, -0.964225110455184
1980-03, -1.07608870438697
1980-04, -1.0389752668518
1980-05, -1.0113503492969
1980-06, -0.598374615243523
1980-07, -0.831575801813043
1980-08, -0.866713366665812
1980-09, -0.978082220655872
1980-10, -0.734753949294211
1980-11, -0.472429026376832
1980-12, -0.27577812726646
1981-01, -0.427522868287191
1981-02, -0.382961713209946
1981-03, -0.530766444959262
1981-04, -0.564475148845867
1981-05, -0.455138852831313
1981-06, 0.258746836056772
1981-07, 0.216228718157458
1981-08, 0.160080089996262
1981-09, 0.252828723662961
1981-10, 0.322563021741533
1981-11, 0.223702262351363
1981-12, 0.186077076851212
1982-01, 0.229755108539173
1982-02, 0.0786958076272125
1982-03, 0.175143052159218
1982-04, 0.0814868580131605
1982-05, 0.19590388655382
1982-06, -0.388623562562521
1982-07, -0.356890169844139
1982-08, -0.479899036944148
1982-09, -0.827988656832341
1982-10, -1.12210343236109
1982-11, -1.47223110944669
1982-12, -1.73358583904848
1983-01, -1.68729148963753
1983-02, -1.41445677051977
1983-03, -1.38634702177742
1983-04, -1.16241126008123
1983-05, -1.13782711898517
1983-06, -1.52126507210646
1983-07, -1.82773274710006
1983-08, -1.78578512011777
1983-09, -1.05281733720551
1983-10, -1.18961778975439
1983-11, -0.513076867512409
1983-12, -0.332011498466368
1984-01, -0.242021818965694
1984-02, -0.116368980569851
1984-03, -0.298799943320848
1984-04, -0.115874911475162
1984-05, -0.124630938836192
1984-06, 0.348516410774756
1984-07, 0.223307476490515
1984-08, 0.382258956894249
1984-09, 0.42266869969034
1984-10, 0.635670441287319
1984-11, 0.856897863182052
1984-12, 0.999210814195953
1985-01, 1.00399609557364
1985-02, 0.621115678933804
1985-03, 0.514023709285329
1985-04, 0.413591704747856
1985-05, 0.343588342778429
1985-06, 0.617640893396247
1985-07, 0.698557335124387
1985-08, 0.795361097069671
1985-09, -0.0798027569853796
1985-10, -0.128495326509117
1985-11, -0.716791032206478
1985-12, -1.03546992488939
1986-01, -0.986282390370739
1986-02, -0.744093329179173
1986-03, -0.673214084094947
1986-04, -0.63549523336298
1986-05, -0.647300105349466
1986-06, -0.60469997372845
1986-07, -0.590304770678593
1986-08, -0.801730104728422
1986-09, -0.374741367757247
1986-10, -0.225942950295407
1986-11, -0.392296684943782
1986-12, -0.490593013949951
1987-01, -0.377479839886052
1987-02, -0.368148204313281
1987-03, -0.311300944416623
1987-04, -0.262206461813864
1987-05, 0.0397325950590709
1987-06, -0.141956459514056
1987-07, -0.154105628350124
1987-08, 0.269591437190221
1987-09, 0.622924859620242
1987-10, 0.658305186793407
1987-11, 0.748686782594461
1987-12, 0.827979957141648
1988-01, 0.857315812296588
1988-02, 0.672930395660236
