"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","final_1971_2005_Kiev_rcp45"
"Latitude: ","50.45"
"Longitude: ","30.51"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spei
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -0.870494873273703
1971-07, 0.414687634477188
1971-08, 0.590507179063674
1971-09, 0.451113855177238
1971-10, 0.414933549066197
1971-11, 0.521175018092447
1971-12, 0.764215140120235
1972-01, -0.212555306535661
1972-02, -0.636359580132201
1972-03, -0.951864839144283
1972-04, -0.558565409621409
1972-05, -0.915679609533844
1972-06, -0.185178665091493
1972-07, 0.617480339974495
1972-08, 0.431264957225128
1972-09, 0.259078084439111
1972-10, -0.0643319072909161
1972-11, -0.268720834803757
1972-12, -0.0942255669070498
1973-01, -0.755947886628588
1973-02, -0.402805512866592
1973-03, -0.113667144259857
1973-04, 0.534374107043472
1973-05, 1.41366366200064
1973-06, 0.231449712378698
1973-07, 0.276639131520639
1973-08, 0.988195552913232
1973-09, 1.62492494816522
1973-10, 1.30612057718366
1973-11, 1.25103593243191
1973-12, 1.70352755598078
1974-01, 1.69868873665849
1974-02, 0.572241068636791
1974-03, -0.511784573414879
1974-04, -0.740775309022726
1974-05, -1.3549569434715
1974-06, -1.26608838236505
1974-07, -1.31704794846694
1974-08, -1.42961870132379
1974-09, -1.08085849822459
1974-10, -0.37566467714069
1974-11, -0.138270669680826
1974-12, 0.360236629116884
1975-01, 1.02095135576823
1975-02, 2.31594228070312
1975-03, 2.07582947400408
1975-04, 0.993699225249694
1975-05, 0.75921315319891
1975-06, 1.30817664070465
1975-07, 1.99053361396886
1975-08, 1.923785344081
1975-09, 2.98700904284838
1975-10, 3.29926476252426
1975-11, 3.68864952223381
1975-12, 3.57043746554504
1976-01, 2.90208305951116
1976-02, 2.67061364795555
1976-03, 2.24082014686217
1976-04, 1.57241304996795
1976-05, 1.72113860937928
1976-06, 1.3263996304608
1976-07, 1.91444097895079
1976-08, 1.83330643017225
1976-09, 1.46719196887286
1976-10, 1.28204506353275
1976-11, 1.2511263378762
1976-12, 1.16724313245024
1977-01, 0.593814266831541
1977-02, 0.256606833572559
1977-03, -0.188817183141208
1977-04, -0.641939843992959
1977-05, 0.366371224831175
1977-06, -0.276414599701395
1977-07, -0.503345178499882
1977-08, 0.119138436574283
1977-09, 1.02244131663798
1977-10, 1.49794917866546
1977-11, 1.19272645929168
1977-12, 2.13815363714793
1978-01, 2.60423293143431
1978-02, 3.11181075164657
1978-03, 2.40000253895464
1978-04, 1.59448047797368
1978-05, 1.32765488992511
1978-06, 0.548681132742701
1978-07, 0.827419761998389
1978-08, -0.135261605461912
1978-09, -0.0496744261950558
1978-10, -0.251941013244454
1978-11, -0.265783167019565
1978-12, -0.44661565345895
1979-01, -0.700620251914696
1979-02, -0.564050358398428
1979-03, -0.756650140035746
1979-04, -0.183811803500941
1979-05, -0.128826214268127
1979-06, -0.886512219354661
1979-07, -0.682486407911781
1979-08, -0.753346344402426
1979-09, -0.918894868980817
1979-10, -0.839120725093455
1979-11, -0.893202294472194
1979-12, -0.398404375727916
1980-01, -0.817926972328538
1980-02, -0.802998670471174
1980-03, -1.00498171691296
1980-04, -0.93380375815149
1980-05, -0.897755589118427
1980-06, 0.168056281073546
1980-07, 0.13938061104939
1980-08, -0.160293802585615
1980-09, -0.0608735305875719
1980-10, 0.162831861353293
1980-11, 0.4535844332185
1980-12, 0.0499556350707888
1981-01, 0.183603873997608
1981-02, 0.829225553663535
1981-03, 0.802476714689264
1981-04, 0.192905376507062
1981-05, 0.168793144258257
1981-06, 0.58236107214501
1981-07, 1.09828913081798
1981-08, 0.600491711960998
1981-09, 0.643456001541284
1981-10, 0.916051663352271
1981-11, 0.457718990885029
1981-12, 0.0273312379767279
1982-01, -0.52008150270198
1982-02, -0.733078637801709
1982-03, -1.08269789079528
1982-04, -1.54762909503833
1982-05, -1.1397956692645
1982-06, -1.78165354629182
1982-07, -1.54887627492003
1982-08, -1.62220466398931
1982-09, -1.7229246647037
1982-10, -1.8822671030577
1982-11, -1.95505823048173
1982-12, -1.91060100866703
1983-01, -2.14278462664257
1983-02, -1.69451526695552
1983-03, -1.40367571650469
1983-04, -0.119699629400704
1983-05, 0.861578021905315
1983-06, 0.393161234656955
1983-07, 0.0721288242061566
1983-08, -0.636617415891877
1983-09, 0.569136159661903
1983-10, 0.386498862143253
1983-11, 0.725552071097719
1983-12, 1.5039050874633
1984-01, 1.9124376455317
1984-02, 2.46062883403578
1984-03, 0.951458212483906
1984-04, 1.24955108658767
1984-05, 0.568983218429263
1984-06, 0.378955188980846
1984-07, 0.187912865919522
1984-08, 0.0792590006462306
1984-09, -0.269586292232257
1984-10, -0.31385373642709
1984-11, -0.341251645393577
1984-12, -0.549751447272495
1985-01, -0.567715340868511
1985-02, -0.824948741554225
1985-03, -0.29549356790751
1985-04, -0.300543509728547
1985-05, -0.357072548534479
1985-06, -0.151493122501042
1985-07, -0.10938818673615
1985-08, -0.0341207671856344
1985-09, -0.510518559189039
1985-10, -0.610788261032776
1985-11, -0.917326189161026
1985-12, -1.31458316076031
1986-01, -1.42783788039923
1986-02, -1.32116316412885
1986-03, -0.866909268239788
1986-04, 0.0285533709484764
1986-05, 0.974684654078372
1986-06, 1.17746765106717
1986-07, 0.850608476535396
1986-08, -0.106738976758396
1986-09, 0.24552317657933
1986-10, 0.29078547564546
1986-11, -0.0634024049645742
1986-12, -0.240581614895036
1987-01, -0.0461314773619656
1987-02, 0.385256942883727
1987-03, -0.242421943525608
1987-04, -0.63696294494095
1987-05, 0.824135154414988
1987-06, 0.534188820639981
1987-07, 0.495057873847254
1987-08, 1.56625494031304
