"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Kiev_rcp45"
"Latitude: ","50.45"
"Longitude: ","30.51"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, -99.9, -99.9, 0, -99.9, 0
1972, 12.9288626804555, 26.9911893680998, 2, 3, 6
1973, -99.9, -99.9, 0, -99.9, 0
1974, 14.9520181517493, 63.0504224339721, 2, 14, 25
1975, -99.9, -99.9, 0, -99.9, 0
1976, 11.6896436940541, 21.9863714991667, 2, 6, 9
1977, -99.9, -99.9, 0, -99.9, 0
1978, -99.9, -99.9, 0, -99.9, 0
1979, 8.01575674521619, 30.3262178940167, 3, 4, 10
1980, -99.9, -99.9, 0, -99.9, 0
1981, -99.9, -99.9, 0, -99.9, 0
1982, 7.59771205963408, 32.5927870968001, 5, 8, 26
1983, 3.49461587003334, 5.53104016163332, 1, 4, 4
1984, -99.9, -99.9, 0, -99.9, 0
1985, 2.14568932772986, 4.08596139033336, 2, 4, 8
1986, 2.22937336460556, 4.01130953843341, 1, 5, 5
1987, -99.9, -99.9, 0, -99.9, 0
1988, -99.9, -99.9, 0, -99.9, 0
1989, -99.9, -99.9, 0, -99.9, 0
1990, 5.05765760329863, 9.40206088685009, 1, 8, 8
1991, 8.16219405691529, 14.1669869718, 1, 4, 4
1992, 3.11739909880078, 9.52107116932225, 3, 7, 16
1993, 7.05724430986537, 20.7492096759667, 4, 4, 14
1994, -99.9, -99.9, 0, -99.9, 0
1995, 16.5327039408667, 50.3130846178334, 1, 8, 8
1996, 2.88014407125001, 5.36430957115551, 1, 3, 3
1997, -99.9, -99.9, 0, -99.9, 0
1998, 9.5663475848024, 32.5066858321166, 5, 6, 19
1999, 10.9095961204315, 16.9534813028389, 1, 3, 3
2000, 2.73937912144904, 9.70225573661659, 2, 3, 6
2001, 3.49757107878832, 9.62696928472247, 3, 4, 11
2002, 7.00721046478473, 10.4822246080333, 1, 4, 4
2003, 10.5635748857815, 18.3967588946889, 2, 7, 12
2004, 1.85481831009906, 4.04858799772773, 2, 5, 8
2005, 6.11745046552595, 8.53421827813331, 1, 3, 3
2006, 15.9965295232107, 75.2124917430558, 5, 9, 30
2007, 4.70260184675097, 8.54223450430031, 2, 3, 6
2008, 17.4464604259965, 46.6229796772667, 3, 21, 31
