"Description: ","Annual mean daily maximum temperature"
"Station: ","final_1971_2005_Constantinople_rcp45"
"Latitude: ","41.01"
"Longitude: ","28.97"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, txm, normalised (all years)
1971, 18.0925676712329, -1.45435336437261
1972, 19.543830874317, 0.130224889816643
1973, 17.9222767123288, -1.64028748699836
1974, 18.9649912328767, -0.501787764083638
1975, 18.2419295890411, -1.29127085359172
1976, 17.8755510928962, -1.69130538665231
1977, 18.0594610958904, -1.49050115565328
1978, 18.1375134246576, -1.40527883168716
1979, 18.3835871232877, -1.13660046173432
1980, 18.4974658469946, -1.01226068048906
1981, 17.1393419178082, -2.49514375787259
1982, 17.8550879452055, -1.71364830747745
1983, 19.4417082191781, 0.0187211059066816
1984, 18.6724377049181, -0.821215664966397
1985, 17.0690580821918, -2.57188396413021
1986, 18.1545479452055, -1.38667949645054
1987, 18.5623580821918, -0.941407354544668
1988, 18.8022890710383, -0.679435972217644
1989, 19.0907553424658, -0.364470788920989
1990, 18.6315063013699, -0.865907084026764
1991, 18.3662309589041, -1.1555509874556
1992, 18.4459472677596, -1.06851182788191
1993, 18.0584030136987, -1.49165643474294
1994, 19.6391126027398, 0.234259329992267
1995, 18.053734520548, -1.49675378215084
1996, 18.2489289617487, -1.28362850879729
1997, 18.2752841095891, -1.254852340515
1998, 19.0846430136987, -0.371144604687986
1999, 18.9546098630137, -0.513122780983841
2000, 19.3112158469946, -0.123758476611585
2001, 20.0629663013699, 0.697048817371023
2002, 18.570495890411, -0.932521995973251
2003, 19.9631978082192, 0.588115452035314
2004, 18.5532893442623, -0.95130915932101
2005, 16.9858589041096, -2.66272593412938
2006, 19.3827334246576, -0.0456711950514554
2007, 17.3441824657534, -2.2714862730274
2008, 18.3574765027323, -1.16510964011599
2009, 20.1722660273973, 0.816388967857717
2010, 19.8478717808219, 0.462195415774874
2011, 18.5565506849315, -0.947748227373629
2012, 19.1356292349727, -0.315474718396944
2013, 18.6763567123288, -0.816936652098293
2014, 19.4334728767124, 0.00972925345757604
2015, 18.7335673972603, -0.754470514283269
2016, 19.623993715847, 0.217751601175766
2017, 19.2662567123288, -0.172847619757498
2018, 19.4022873972603, -0.024320967399159
2019, 19.2883315068493, -0.148745003989011
2020, 18.9969336065574, -0.466911119644462
2021, 19.0557865753425, -0.40265183550278
2022, 19.3288638356165, -0.104489319272646
2023, 18.7140364383562, -0.775795614166688
2024, 19.3464800546448, -0.0852548499262441
2025, 19.1268202739726, -0.325092882774774
2026, 20.6579495890411, 1.3466880952403
2027, 19.1330252054795, -0.318317957651841
2028, 18.902580874317, -0.569931224759614
2029, 19.4184361643836, -0.00668875212547891
2030, 20.3024824657534, 0.958567268884409
2031, 20.1367621917808, 0.777623700648669
2032, 19.1138379781421, -0.339267750309999
2033, 19.8759235616439, 0.492824072098112
2034, 19.9804926027397, 0.606998970372733
2035, 18.6453761643836, -0.850763116155612
2036, 19.918318579235, 0.539113554817761
2037, 20.0412169863014, 0.673301580048518
2038, 19.7143523287671, 0.316410681629
2039, 20.8147627397261, 1.5179063194868
2040, 21.4501724043716, 2.21168559740087
2041, 19.717055890411, 0.319362596196036
2042, 19.5422583561644, 0.128507917965065
2043, 19.360221369863, -0.0702512384294122
2044, 19.7055286885246, 0.306776489553199
2045, 19.6504597260274, 0.246648815766401
2046, 19.3401890410959, -0.092123764706976
2047, 20.4299698630137, 1.09776583531437
2048, 20.3593765027323, 1.02068767102664
2049, 19.2389142465754, -0.202701802345934
2050, 20.6642353424658, 1.35355126669453
2051, 20.4328542465754, 1.10091518235142
2052, 20.5874013661202, 1.26965921469362
2053, 20.1417706849315, 0.783092280928243
2054, 20.1745709589041, 0.818905633570255
2055, 20.0558238356165, 0.689250234805105
2056, 19.4261357923498, 0.00171817434703202
2057, 20.1644816438356, 0.807889500023128
2058, 19.8426263013699, 0.456468079303603
2059, 19.6666824657534, 0.264361798868683
2060, 20.1766950819672, 0.82122488152463
2061, 20.0627594520548, 0.696822966590883
2062, 19.7835726027397, 0.391989625994786
2063, 21.3153939726028, 2.06452623191795
2064, 20.4439172131148, 1.11299440834427
2065, 20.9989901369863, 1.71905710102942
2066, 20.21856, 0.866935569005174
2067, 20.0964835616439, 0.733645019670726
2068, 19.9312734972678, 0.553258529592809
2069, 18.8889183561644, -0.584848800783087
2070, 18.3515975342466, -1.1715286588024
2071, 18.6630460273973, -0.831470075012894
2072, 20.4810631147541, 1.15355258403893
2073, 19.5603512328767, 0.148262831431564
2074, 20.423717260274, 1.09093885981305
2075, 20.0010701369863, 0.629466785461478
2076, 19.4496661202186, 0.0274100307763856
2077, 19.7970693150685, 0.406726165041472
2078, 20.6254668493151, 1.31122144598128
2079, 19.3507819178082, -0.0805578116448815
2080, 19.4101180327869, -0.0157709988300071
2081, 19.0757087671233, -0.380899563547867
2082, 19.1160827397261, -0.336816781812841
2083, 19.9318928767124, 0.553934806092427
2084, 19.7798401639344, 0.387914320182992
2085, 20.4311082191781, 1.09900876245522
2086, 19.4494542465754, 0.0271786941264001
2087, 18.9772038356165, -0.488453294714184
2088, 19.7221524590164, 0.324927342663759
2089, 20.3899660273973, 1.05408719186279
2090, 20.1502668493151, 0.79236891475845
2091, 20.5293794520548, 1.20630732711108
2092, 21.2067360655738, 1.94588685881321
2093, 20.8367169863014, 1.54187731360862
2094, 20.5862805479452, 1.26843543660621
2095, 19.7855063013699, 0.394100956863687
2096, 21.0525142076503, 1.77749796707606
2097, 20.0305202739726, 0.661622252886142
