"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Constantinople_rcp45"
"Latitude: ","41.01"
"Longitude: ","28.97"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, 32.4864, 35.1807, 2, 3, 6
1972, 33.583825, 35.3359, 2, 4, 7
1973, 34.6906, 36.0854, 1, 4, 4
1974, -99.9, -99.9, 0, -99.9, 0
1975, 34.50545, 36.2119, 2, 3, 6
1976, -99.9, -99.9, 0, -99.9, 0
1977, 33.6208333333334, 35.0001, 2, 6, 9
1978, 31.089525, 33.7532, 2, 6, 9
1979, 31.5679833333334, 32.4382, 2, 3, 6
1980, 32.37655, 36.0771, 2, 4, 7
1981, -99.9, -99.9, 0, -99.9, 0
1982, 36.10486, 39.0305, 1, 5, 5
1983, 34.7791333333334, 39.1879, 1, 6, 6
1984, 33.0380666666667, 33.4527, 1, 3, 3
1985, 29.3489333333334, 31.2662, 1, 3, 3
1986, 30.312775, 32.9152, 1, 4, 4
1987, 33.7493666666667, 36.1246000000001, 2, 3, 6
1988, 34.3503166666667, 35.2432, 2, 3, 6
1989, 31.7071, 33.4995, 1, 3, 3
1990, 32.84735, 34.2637, 1, 6, 6
1991, 34.69875, 35.4595, 1, 4, 4
1992, 33.2759666666667, 36.9965, 2, 3, 6
1993, -99.9, -99.9, 0, -99.9, 0
1994, 31.5447416666667, 34.1785, 5, 4, 17
1995, -99.9, -99.9, 0, -99.9, 0
1996, -99.9, -99.9, 0, -99.9, 0
1997, 33.0907375, 36.6539, 4, 7, 17
1998, -99.9, -99.9, 0, -99.9, 0
1999, 31.0020333333334, 34.6973, 1, 6, 6
2000, 28.0113571428572, 30.214, 1, 7, 7
2001, 30.914, 32.1173, 1, 4, 4
2002, 33.89294, 35.3945000000001, 1, 5, 5
2003, 33.5358958333334, 35.0998, 2, 4, 7
2004, 33.4086133333334, 35.8529, 2, 5, 8
2005, -99.9, -99.9, 0, -99.9, 0
2006, 30.6615, 32.9839, 4, 5, 16
2007, 32.53895, 37.4931, 2, 4, 7
2008, 33.730725, 36.866, 3, 6, 14
2009, 30.0522166666667, 36.1847, 5, 4, 16
2010, 30.2985269642857, 33.3165, 4, 7, 19
2011, 33.4988583333334, 38.5846, 2, 6, 10
2012, 30.1954875, 32.1358, 2, 5, 9
2013, 29.1255666666667, 32.6859, 3, 4, 10
2014, 32.9920166666667, 36.1408, 1, 6, 6
2015, 34.65746, 37.1421, 1, 5, 5
2016, 29.8467166666667, 36.5824, 4, 6, 15
2017, 33.6096958333334, 36.7122, 2, 4, 7
2018, 29.4224, 35.7718, 1, 7, 7
2019, 32.208865, 35.2382, 3, 5, 12
2020, 30.9543, 35.9294, 2, 6, 9
2021, 34.5800277777778, 37.4915, 6, 6, 23
2022, 28.8606388888889, 32.6128, 3, 8, 17
2023, 34.421, 35.6109, 1, 3, 3
2024, 33.2654802777778, 37.5578, 6, 5, 21
2025, 32.80490125, 39.6611, 8, 5, 29
2026, 33.15151, 38.2254, 5, 5, 19
2027, 31.3028833333334, 36.5615, 4, 5, 15
2028, 33.5572, 34.5834, 1, 3, 3
2029, 32.162175, 37.7566, 2, 7, 11
2030, 31.1708527777778, 32.5623000000001, 3, 4, 10
2031, -99.9, -99.9, 0, -99.9, 0
2032, -99.9, -99.9, 0, -99.9, 0
2033, 31.3677166666667, 38.6988, 3, 4, 10
2034, 29.9557333333334, 33.6381, 2, 6, 9
2035, 34.2477944444445, 37.6705, 3, 6, 13
2036, 31.5504336111111, 39.4907, 6, 8, 30
2037, 35.352975, 37.4754, 2, 6, 9
2038, 32.9666880952381, 33.2895, 2, 7, 10
2039, 31.86529, 38.6032, 2, 5, 10
2040, 32.5986147321429, 38.942, 8, 12, 40
2041, 34.0811989583334, 35.4444, 4, 8, 19
2042, 33.1160875, 37.4517, 2, 4, 7
2043, 30.9070708333334, 37.236, 4, 6, 14
2044, 34.0770333333334, 37.6658, 1, 3, 3
2045, 35.6339333333334, 36.326, 1, 3, 3
2046, 33.20628125, 37.181, 4, 4, 13
2047, 34.48566875, 40.0713, 4, 8, 21
2048, 33.5706016666667, 35.746, 5, 4, 18
2049, 33.6567, 36.6095, 1, 3, 3
2050, 32.9271545555556, 39.3817, 5, 9, 24
2051, 30.2395201923077, 35.5958, 2, 13, 17
2052, 33.378720625, 36.7609, 4, 8, 20
2053, 34.3334255555556, 37.9322, 6, 5, 20
2054, 33.1818877380953, 40.6888, 6, 7, 25
2055, 31.8135513333334, 40.64, 5, 5, 18
2056, 33.1900805555556, 39.8678, 6, 6, 24
2057, 34.4858933333334, 38.9007, 3, 5, 13
2058, 33.9570773809524, 39.8788, 7, 6, 26
2059, 31.1214916666667, 35.4475, 3, 5, 13
2060, 32.098554375, 39.3206, 8, 5, 29
2061, 35.8918666666667, 36.8392, 1, 3, 3
2062, 34.2683108333334, 37.7059, 4, 6, 17
2063, 33.5161797979798, 40.1629, 3, 11, 17
2064, 32.4357458333334, 35.2857, 4, 4, 14
2065, 33.0576944444445, 35.6495, 3, 6, 12
2066, 32.668791, 36.4257, 5, 5, 18
2067, 31.8321229166667, 38.9229, 4, 6, 16
2068, 36.6512, 39.4942, 1, 4, 4
2069, 34.6685503333334, 38.1825, 5, 6, 21
2070, 35.1295, 36.5873, 1, 5, 5
2071, 35.4580333333334, 37.093, 1, 3, 3
2072, 31.7046425925926, 37.7928, 6, 9, 30
2073, 32.1381166666667, 35.2237, 2, 3, 6
2074, 30.2223983333334, 36.7967000000001, 5, 4, 17
2075, 32.99545, 35.1823, 5, 8, 23
2076, 30.3626666666667, 33.1539, 1, 3, 3
2077, 32.618894, 37.4937, 5, 5, 19
2078, 33.506490224359, 41.0271, 4, 13, 23
2079, 31.7912733333334, 36.4227, 5, 4, 16
2080, 32.2535658333334, 38.3472, 6, 5, 23
2081, -99.9, -99.9, 0, -99.9, 0
2082, 34.20730625, 42.0474, 4, 9, 20
2083, 32.3411022222222, 35.5037, 3, 9, 19
2084, 32.4340333333334, 35.263, 3, 6, 13
2085, 33.0026646666667, 36.6165, 5, 6, 21
2086, 32.60658, 34.352, 1, 5, 5
2087, 36.15905, 36.8549, 3, 6, 12
2088, 33.0959933333334, 37.6946, 5, 3, 15
2089, 32.5589596666667, 36.104, 5, 5, 21
2090, 31.5083444444445, 36.7961, 3, 9, 15
2091, 31.1630765476191, 38.3544, 8, 7, 31
2092, 32.1983541666667, 38.8413, 5, 8, 22
2093, 32.7957366666667, 35.7005, 2, 5, 8
2094, 32.0887933333333, 36.4033, 4, 5, 14
2095, 30.9638338888889, 35.5926, 6, 6, 28
2096, 31.4407746666667, 37.0672, 5, 6, 20
2097, 33.3601791666667, 37.0827, 4, 5, 15
2098, 34.88835, 37.2765, 1, 4, 4
2099, -99.9, -99.9, 0, -99.9, 0
2100, 34.3886361111111, 38.4219000000001, 6, 6, 23
