"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","final_1971_2005_Constantinople_rcp45"
"Latitude: ","41.01"
"Longitude: ","28.97"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spei
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -99.9
1971-07, -99.9
1971-08, -99.9
1971-09, -99.9
1971-10, -99.9
1971-11, -99.9
1971-12, -0.564677348063907
1972-01, -0.452210972539454
1972-02, -0.561315558713828
1972-03, -0.376883682005115
1972-04, -0.548212579734114
1972-05, -0.2896191441473
1972-06, -0.477656563246476
1972-07, -1.43991586711579
1972-08, -0.815138723762055
1972-09, -0.85522366841865
1972-10, -1.05518621601608
1972-11, -1.16220154051736
1972-12, -0.958845993140757
1973-01, -0.938028310605498
1973-02, -0.527647013952847
1973-03, -0.53186508573413
1973-04, -0.172639080341998
1973-05, -0.361498092783316
1973-06, 0.1220080615914
1973-07, 1.03790711478174
1973-08, 0.485077821400546
1973-09, 0.128251618300162
1973-10, 0.495499576638405
1973-11, 0.846458289414744
1973-12, 0.544167502531093
1974-01, 0.555114482212954
1974-02, 0.430581157352205
1974-03, 0.00575237654592835
1974-04, -0.466866470736291
1974-05, -0.421172683330812
1974-06, -0.734312248507227
1974-07, -1.60293470728018
1974-08, -1.61455990618624
1974-09, -1.6240819616592
1974-10, -1.64607765013691
1974-11, -1.62882223249098
1974-12, -1.54575127394692
1975-01, -1.50830554663279
1975-02, -1.27074710149392
1975-03, -1.15173897626327
1975-04, -0.990906318377841
1975-05, -0.971643013166281
1975-06, -1.18802140210213
1975-07, -0.960454196166387
1975-08, -0.984962680566243
1975-09, -0.890976191003752
1975-10, -0.590642102226445
1975-11, -0.538983095434581
1975-12, -0.902397280796177
1976-01, -0.512827444182871
1976-02, -0.981177950624358
1976-03, -1.0591153439726
1976-04, -1.14173310098365
1976-05, -0.866841269970165
1976-06, -0.176303385335747
1976-07, -0.245317535913327
1976-08, 0.524456345447359
1976-09, 0.566518288113429
1976-10, 0.140906015028997
1976-11, 0.413708214221716
1976-12, 0.845745642537218
1977-01, 0.487239828554863
1977-02, 0.603316135185698
1977-03, 0.692284610130715
1977-04, 0.584787314103247
1977-05, 0.427252732487051
1977-06, 0.0132029929468593
1977-07, 0.44653159447976
1977-08, -0.40612430332208
1977-09, -0.409092779865311
1977-10, -0.257213572158137
1977-11, -0.733695416328551
1977-12, 0.194838511163204
1978-01, 0.252158725643082
1978-02, 0.75159172331481
1978-03, 1.15846239931329
1978-04, 1.4074806153407
1978-05, 1.52393411441122
1978-06, 1.58122436928374
1978-07, 2.00730866082966
1978-08, 2.03800990545135
1978-09, 1.991755474146
1978-10, 1.73053765077431
1978-11, 1.78011530416337
1978-12, 0.512252459737689
1979-01, 0.621610153086977
1979-02, 0.889760911324348
1979-03, 0.971813972502364
1979-04, 1.0766893105827
1979-05, 0.611385478739742
1979-06, 0.725213184541432
1979-07, -0.0328724373034272
1979-08, -0.113569581470812
1979-09, 0.198709662456353
1979-10, 0.552827759327105
1979-11, 0.711114151692994
1979-12, 1.31267015512615
1980-01, 1.68134183501803
1980-02, 0.842253966932397
1980-03, 0.723392058452518
1980-04, 0.708667470722958
1980-05, 0.871172480126014
1980-06, 1.34971203721559
1980-07, 1.11642211481062
1980-08, 1.12699585118087
