"Description: ","Standardised Precipitation Index"
"Station: ","final_1971_2005_Constantinople_rcp45"
"Latitude: ","41.01"
"Longitude: ","28.97"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spi
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -99.9
1971-07, -99.9
1971-08, -99.9
1971-09, -99.9
1971-10, -99.9
1971-11, -99.9
1971-12, -99.9
1972-01, -99.9
1972-02, -99.9
1972-03, -99.9
1972-04, -99.9
1972-05, -99.9
1972-06, -99.9
1972-07, -99.9
1972-08, -99.9
1972-09, -99.9
1972-10, -99.9
1972-11, -99.9
1972-12, -1.16687990711808
1973-01, -1.15709927502723
1973-02, -0.861648890033727
1973-03, -0.619458553653745
1973-04, -0.421092404621734
1973-05, -0.414907839637561
1973-06, -0.257738073926919
1973-07, -0.249099050786464
1973-08, -0.145153944694269
1973-09, -0.283312147772928
1973-10, -0.180389656524268
1973-11, -0.112516945968711
1973-12, -0.111292530773188
1974-01, -0.174970542523485
1974-02, 0.0534730406886713
1974-03, -0.367007967262606
1974-04, -0.451845390059957
1974-05, -0.520573912558475
1974-06, -0.479978115966888
1974-07, -0.441535206436659
1974-08, -0.935712012524363
1974-09, -1.11738144993084
1974-10, -1.00082650017762
1974-11, -0.766178122174246
1974-12, -0.899110921657797
1975-01, -0.836761757691682
1975-02, -0.577955475024681
1975-03, -0.855329861709955
1975-04, -1.03383319536469
1975-05, -0.879674688869658
1975-06, -1.08781273225576
1975-07, -1.82718888944886
1975-08, -1.92644984120569
1975-09, -1.85184052250422
1975-10, -1.81098903423617
1975-11, -1.93772969783708
1975-12, -2.26792887791267
1976-01, -1.74650923041593
1976-02, -1.90812828008023
1976-03, -1.7203087457233
1976-04, -1.58355541129051
1976-05, -1.25567515208791
1976-06, -0.907937609571466
1976-07, -0.871059958573725
1976-08, -0.313048842698238
1976-09, -0.196220582484503
1976-10, -0.176292108712515
1976-11, 0.0235423619273013
1976-12, -0.0406975605602348
1977-01, -0.0749498030515316
1977-02, -0.486928980357171
1977-03, -0.515417279613432
1977-04, -0.624231049650834
1977-05, -0.407638528193244
1977-06, -0.332488086172348
1977-07, -0.0735985938666957
1977-08, -0.104348389481052
1977-09, -0.110314311506968
1977-10, -0.0915749774725657
1977-11, -0.374103108304352
1977-12, 0.834837595705136
1978-01, 0.496686133895961
1978-02, 0.976555576773446
1978-03, 1.25481256071725
1978-04, 1.34786332082004
1978-05, 1.23662765169022
1978-06, 1.03580031717014
1978-07, 1.70109982583423
1978-08, 1.1762172256219
1978-09, 1.11093950472323
1978-10, 1.10040400788032
1978-11, 0.848230552715633
1978-12, 0.620593582517653
1979-01, 0.655540680928475
1979-02, 1.25588008777137
1979-03, 1.62641263321243
1979-04, 1.85550403859321
1979-05, 1.55363453786664
1979-06, 1.54469744941713
1979-07, 1.55197612928916
1979-08, 1.53165459417908
1979-09, 1.75952864370661
1979-10, 1.80160277243755
1979-11, 2.13306711729483
1979-12, 1.62818421479626
1980-01, 1.89758295326534
1980-02, 1.41245105538304
1980-03, 1.36468247871353
1980-04, 1.45641892849278
1980-05, 1.258247837358
1980-06, 1.4930831801656
1980-07, 0.936108579438051
1980-08, 0.960872388881149
1980-09, 0.706899043965411
1980-10, 1.1470391297684
1980-11, 1.1432166723343
