"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Vienna_rcp85"
"Latitude: ","48.2"
"Longitude: ","16.37"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, -99.9, -99.9, 0, -99.9, 0
1972, 5.82968065985005, 14.5486826216666, 2, 6, 11
1973, 11.6567862009028, 23.2487160176445, 2, 5, 10
1974, 7.6935472747565, 15.4084577427667, 2, 5, 8
1975, 0.422428384324082, 0.508998486305558, 1, 3, 3
1976, 11.3330094648082, 16.9462602499556, 1, 6, 6
1977, -99.9, -99.9, 0, -99.9, 0
1978, 9.67684032788522, 17.6922684824557, 1, 6, 6
1979, 17.082013891372, 54.1353124226833, 3, 11, 19
1980, 13.6007264669944, 19.1502025722056, 1, 3, 3
1981, 1.70157719323525, 5.00788978036667, 3, 8, 14
1982, 6.25735261317073, 16.5118674237166, 3, 9, 16
1983, 7.1022266144886, 17.5446762895722, 3, 4, 10
1984, 2.17606537667492, 5.80377419795537, 1, 4, 4
1985, -99.9, -99.9, 0, -99.9, 0
1986, 4.5008447652384, 12.1006339157945, 2, 6, 9
1987, 5.49481658189986, 8.73858239332207, 1, 3, 3
1988, 1.13580210582685, 2.64353006969999, 2, 6, 9
1989, -99.9, -99.9, 0, -99.9, 0
1990, -99.9, -99.9, 0, -99.9, 0
1991, 8.74840946840887, 15.7709777512945, 1, 5, 5
1992, -99.9, -99.9, 0, -99.9, 0
1993, 3.94316563468051, 5.32502414461105, 2, 3, 6
1994, 3.34057637808331, 5.257604924, 1, 3, 3
1995, 10.7301417025953, 21.8895365102333, 2, 4, 7
1996, -99.9, -99.9, 0, -99.9, 0
1997, 3.96800163660555, 15.9970616596167, 3, 4, 10
1998, 2.57307156091293, 4.49058179187226, 1, 3, 3
1999, 8.27029483299231, 27.70390321055, 2, 11, 15
2000, 9.33808296321176, 21.7252305512001, 3, 8, 17
2001, 8.56674912483678, 17.8760825906, 2, 4, 7
2002, 26.6002883704185, 46.0968914031556, 1, 3, 3
2003, 11.2393972371944, 19.4088636583332, 1, 9, 9
2004, 10.1391339488709, 18.8174653525666, 2, 5, 9
2005, 2.9963049374898, 6.38051478826665, 2, 4, 7
2006, -99.9, -99.9, 0, -99.9, 0
2007, 7.97737661408611, 16.9362875095556, 1, 4, 4
2008, 8.3137056177866, 31.2642184070001, 2, 6, 9
2009, 5.38142357356915, 19.8419223944998, 7, 7, 28
2010, 7.22574338620216, 16.7718617771333, 3, 10, 17
2011, 9.91830249239389, 32.5649466899166, 2, 7, 10
2012, 5.38700009101558, 9.2800991930778, 2, 7, 13
2013, 4.6690968828511, 14.4301789166277, 3, 5, 12
2014, 9.75805241114104, 25.7361086377778, 3, 15, 27
2015, 8.34456366984279, 16.9660553377165, 4, 9, 22
2016, 14.3116038281031, 25.6491996892442, 1, 7, 7
2017, 8.14285502184731, 31.1324767291165, 7, 9, 39
2018, 2.69309735712918, 3.85663311133339, 1, 4, 4
2019, 4.44275578567495, 22.1655887513498, 4, 9, 20
2020, 6.00261801890838, 14.3008598693334, 2, 4, 8
2021, 3.76994687633579, 12.2637698692, 3, 3, 9
2022, 6.94716578452746, 34.6743585955112, 5, 9, 25
2023, 9.98664169374737, 18.3298823520443, 3, 5, 13
2024, 5.21249685008516, 8.21336884351659, 1, 3, 3
2025, 3.7658260176222, 10.2264255385834, 1, 4, 4
2026, 8.49024996116681, 30.0751879044222, 3, 9, 17
2027, 6.04819852610291, 17.1279485459665, 2, 8, 11
2028, 6.56917609509439, 13.9604136295998, 2, 5, 9
2029, 1.85591371093864, 3.56923396666668, 2, 7, 13
2030, 1.71740273243146, 3.06800639688884, 1, 3, 3
2031, 9.16528259439553, 16.2426623942722, 4, 8, 19
2032, 10.8867450730475, 55.4623171394336, 8, 12, 62
2033, 3.13835398446214, 11.4761997687777, 4, 6, 17
