"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Vienna_rcp85"
"Latitude: ","48.2"
"Longitude: ","16.37"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, -99.9, -99.9, 0, -99.9, 0
1972, 30.8740294444445, 35.1225, 3, 5, 12
1973, 32.4888333333334, 38.2976, 2, 6, 11
1974, 31.538675, 32.6879, 2, 6, 9
1975, -99.9, -99.9, 0, -99.9, 0
1976, 29.2712142857143, 32.8129, 1, 7, 7
1977, -99.9, -99.9, 0, -99.9, 0
1978, 27.98425, 32.9868, 2, 3, 6
1979, 31.9549118055556, 37.0959, 4, 9, 19
1980, 30.7076833333334, 36.6607, 2, 3, 6
1981, 31.8402583333334, 34.656, 4, 4, 13
1982, 28.2685229166667, 30.0562, 2, 8, 11
1983, 33.120675, 38.123, 4, 4, 14
1984, 26.8116333333334, 28.2039, 2, 6, 9
1985, -99.9, -99.9, 0, -99.9, 0
1986, 33.4373666666667, 35.5488, 1, 3, 3
1987, 31.7119708333334, 32.3828, 2, 4, 7
1988, 28.56475, 29.1384, 1, 4, 4
1989, -99.9, -99.9, 0, -99.9, 0
1990, -99.9, -99.9, 0, -99.9, 0
1991, 35.8832333333334, 36.7298, 1, 3, 3
1992, -99.9, -99.9, 0, -99.9, 0
1993, 28.6814945833333, 32.273, 4, 5, 15
1994, -99.9, -99.9, 0, -99.9, 0
1995, 31.1499, 33.3827, 1, 5, 5
1996, -99.9, -99.9, 0, -99.9, 0
1997, 30.4317833333334, 33.3141, 2, 3, 6
1998, -99.9, -99.9, 0, -99.9, 0
1999, 31.5044916666667, 36.1846, 3, 4, 10
2000, 34.4032933333334, 38.4588, 2, 6, 11
2001, 33.2752666666667, 34.9799, 2, 3, 6
2002, 35.663, 36.6575, 1, 3, 3
2003, 28.7403277777778, 32.0654, 2, 9, 12
2004, 34.4717458333334, 36.5579, 2, 4, 7
2005, -99.9, -99.9, 0, -99.9, 0
2006, 33.9343166666667, 36.2214, 2, 3, 6
2007, 34.0674875, 34.9891, 2, 4, 7
2008, 33.2978875, 37.8282, 2, 6, 10
2009, 31.6451723333334, 34.7392, 5, 5, 19
2010, 35.2307666666667, 39.3289, 3, 3, 9
2011, 34.1969333333334, 37.1116, 1, 6, 6
2012, 31.9278497222222, 35.4168, 3, 8, 16
2013, 31.3213, 34.0105, 2, 4, 8
2014, 29.99157125, 35.2761, 4, 15, 32
2015, 34.4539042857143, 35.9172, 2, 7, 12
2016, 35.5875333333334, 38.3458, 1, 6, 6
2017, 31.9429952083334, 36.1139, 8, 6, 33
2018, -99.9, -99.9, 0, -99.9, 0
2019, 31.8597333333334, 38.8487, 3, 10, 16
2020, -99.9, -99.9, 0, -99.9, 0
2021, 34.3421, 35.2161, 1, 4, 4
2022, 34.0816883333334, 39.0937, 5, 7, 20
2023, 30.3844775, 35.5976, 2, 5, 9
2024, 33.1770833333334, 35.5341, 2, 3, 6
2025, -99.9, -99.9, 0, -99.9, 0
2026, 32.83665, 35.0091, 1, 10, 10
2027, 32.16482, 35.5683, 2, 5, 8
2028, 30.1445875, 33.4728, 2, 4, 8
2029, 27.3145, 28.8748000000001, 1, 5, 5
2030, 28.7723, 30.259, 1, 3, 3
2031, 32.462495, 34.9171, 5, 4, 18
2032, 32.4153037121212, 39.0287, 8, 11, 51
2033, 29.9557638888889, 33.7126, 3, 4, 11
2034, 34.6712814285714, 37.9582, 5, 7, 26
2035, 28.3921266666667, 32.2317, 2, 5, 8
2036, 32.2259708333334, 38.58, 6, 7, 27
2037, -99.9, -99.9, 0, -99.9, 0
2038, 31.0753066666667, 38.6494, 6, 6, 27
2039, -99.9, -99.9, 0, -99.9, 0
2040, 34.3979666666667, 35.8182, 1, 3, 3
2041, 31.3901055555556, 36.9724000000001, 3, 8, 15
2042, 31.5643388888889, 37.5618, 6, 6, 24
2043, 33.7137088888889, 37.2506, 3, 5, 13
2044, 34.0836136666667, 37.8331, 5, 6, 23
2045, 32.67753125, 40.6228, 4, 7, 17
2046, 30.8608819047619, 37.2569, 7, 10, 33
2047, 31.2798833333334, 35.7445, 6, 6, 23
2048, 36.87002, 38.5174, 1, 5, 5
2049, 34.586025, 35.8866, 1, 4, 4
2050, 31.3391083333334, 36.9454, 3, 8, 15
2051, -99.9, -99.9, 0, -99.9, 0
2052, 34.1097333333334, 34.4066, 1, 3, 3
2053, 34.7914488888889, 44.6775, 5, 9, 25
2054, 32.4374283333334, 36.0676, 5, 8, 25
2055, 33.8654464848485, 36.2825, 5, 12, 38
2056, 33.3334467261905, 40.5148, 4, 14, 31
2057, 32.31230625, 37.8182, 4, 4, 14
2058, 31.7136511111111, 37.6226, 3, 10, 16
2059, 33.3733513541667, 37.6844, 8, 10, 41
2060, 30.8538275, 34.6733, 4, 8, 20
2061, 34.0615795833334, 38.4764, 6, 8, 28
2062, 29.18454, 39.998, 4, 6, 19
2063, 33.8182895833334, 35.4997, 2, 8, 11
2064, 30.5907538888889, 36.571, 4, 9, 20
2065, 31.8609968253968, 36.7754, 3, 7, 13
2066, 32.9066416666667, 36.0124, 3, 6, 13
2067, 31.4388614285715, 38.3609, 2, 7, 12
2068, 34.21664, 36.301, 2, 5, 8
2069, 33.5072815476191, 41.8978, 6, 14, 34
2070, 33.7512122294372, 41.0183, 7, 11, 31
2071, 32.326058661859, 37.9381, 8, 13, 57
2072, 35.1853220238095, 40.0554, 4, 7, 21
2073, 33.5516375, 35.3348, 2, 4, 8
2074, 30.3267833333334, 32.9664, 2, 3, 6
2075, 32.2574223280424, 38.4296000000001, 9, 9, 49
2076, 33.5722239583333, 41.684, 8, 10, 39
2077, 33.2872339254386, 38.9553, 8, 19, 55
