"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Constantinople_rcp85"
"Latitude: ","41.01"
"Longitude: ","28.97"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2046, 30.9506944444445, 34.5352, 3, 4, 10
2047, 35.0379258333334, 38.8831, 4, 6, 17
2048, 32.7109469494048, 38.432, 8, 16, 49
2049, 33.51006, 38.6796000000001, 2, 8, 13
2050, 34.9123611111111, 38.0713, 5, 9, 26
2051, -99.9, -99.9, 0, -99.9, 0
2052, 33.0986285714286, 37.2446, 7, 6, 26
2053, 34.1411162037037, 37.3606, 6, 9, 31
2054, 32.7307487179487, 37.7839, 2, 13, 16
2055, 33.19979, 37.2414, 6, 5, 22
2056, 34.3523792592593, 39.1358, 3, 9, 17
2057, 33.5836288888889, 38.5402, 3, 6, 14
2058, 31.1100210714286, 34.3657, 5, 8, 26
2059, 33.8339358333334, 38.1367, 4, 8, 22
2060, 31.5146233333334, 34.8235, 6, 5, 20
2061, 33.1240516666667, 35.7827, 5, 4, 16
2062, 33.8858658163266, 41.1208, 7, 7, 29
2063, 34.8394104166667, 36.5079, 2, 8, 14
2064, 31.2713941666667, 40.3432, 6, 10, 30
2065, 31.9788582142857, 37.1372, 10, 7, 37
2066, 32.3792584090909, 38.7664, 12, 11, 57
2067, 34.120115, 39.0471, 5, 6, 20
2068, 32.7198526984127, 36.9229, 6, 7, 27
2069, 33.4437156349207, 40.064, 6, 21, 42
2070, 33.9143613244048, 40.3114, 8, 10, 45
2071, 32.2844467460318, 38.614, 6, 30, 61
2072, 33.1367994444445, 37.697, 3, 8, 16
2073, 31.7173041666667, 36.8291, 6, 8, 27
2074, 33.7462591428572, 38.3184, 5, 7, 25
2075, 32.2138613053613, 40.4107, 11, 13, 64
2076, 32.9559088888889, 38.1134, 6, 12, 43
2077, 32.9297304421769, 41.6513, 7, 7, 32
2078, 34.0809814285715, 38.8866000000001, 7, 6, 28
2079, 34.5513117460318, 44.0525, 5, 18, 37
2080, 33.36799, 39.7892000000001, 7, 6, 28
2081, 31.9537401020408, 36.8914, 7, 7, 34
2082, 33.6118394444445, 37.2035, 3, 30, 38
2083, 33.302130452381, 39.9161, 10, 15, 54
2084, 33.8282611607143, 38.9941, 8, 7, 31
2085, 32.1919806666667, 35.4165, 5, 10, 24
2086, 33.5010472839661, 40.1169000000001, 8, 21, 72
2087, 33.886562012987, 38.3471, 5, 11, 38
2088, 33.17545, 35.7019, 9, 9, 43
2089, 34.1137714583334, 39.6189, 8, 12, 49
2090, 34.3253527210884, 41.2473, 7, 7, 31
2091, 32.7443258680556, 39.2793, 12, 16, 62
2092, 32.9190231060606, 40.2771, 7, 11, 49
2093, 34.321082965368, 41.1848, 11, 15, 72
2094, 33.9371864285715, 39.8029, 14, 10, 72
2095, 33.2842949701907, 43.3486, 14, 19, 96
2096, 31.68529, 41.1372, 9, 36, 98
2097, 33.4428846064815, 39.8155, 6, 18, 63
2098, 31.5717895833334, 40.8998, 8, 10, 37
2099, 32.0378199145299, 40.9525, 13, 10, 62
2100, 34.1478787037037, 40.2817, 9, 12, 46
