"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Constantinople_rcp85"
"Latitude: ","41.01"
"Longitude: ","28.97"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, -99.9, -99.9, 0, -99.9, 0
1972, 21.609975, 22.1575, 1, 4, 4
1973, -99.9, -99.9, 0, -99.9, 0
1974, -99.9, -99.9, 0, -99.9, 0
1975, 20.8220142857143, 22.5549, 1, 7, 7
1976, -99.9, -99.9, 0, -99.9, 0
1977, -99.9, -99.9, 0, -99.9, 0
1978, 19.2503729166667, 22.7403, 4, 4, 13
1979, -99.9, -99.9, 0, -99.9, 0
1980, 22.706, 22.9872, 1, 3, 3
1981, -99.9, -99.9, 0, -99.9, 0
1982, -99.9, -99.9, 0, -99.9, 0
1983, 24.78264, 26.1568, 1, 5, 5
1984, 23.96125, 26.0111, 2, 4, 7
1985, -99.9, -99.9, 0, -99.9, 0
1986, 24.3655333333334, 24.8565, 1, 3, 3
1987, 24.2328, 24.5439, 1, 3, 3
1988, 23.3569583333334, 23.8994, 2, 4, 7
1989, 21.3663611111111, 22.7198, 3, 6, 13
1990, 19.4726083333334, 25.6468, 2, 6, 9
1991, 23.9880333333334, 24.5243, 1, 3, 3
1992, -99.9, -99.9, 0, -99.9, 0
1993, 18.987425, 19.6574, 1, 4, 4
1994, 21.3659958333334, 24.2066, 4, 4, 14
1995, 19.5274333333333, 20.2209, 1, 3, 3
1996, -99.9, -99.9, 0, -99.9, 0
1997, 23.183388, 27.2911, 5, 5, 17
1998, 21.7112833333334, 24.1305, 4, 6, 16
1999, 20.6484666666667, 24.3812, 2, 3, 6
2000, 20.2746888888889, 24.1462, 3, 5, 11
2001, 23.7823416666667, 25.1769, 2, 6, 9
2002, 21.5886666666667, 24.2476, 4, 3, 12
2003, 21.718925, 26.5925, 4, 5, 17
2004, -99.9, -99.9, 0, -99.9, 0
2005, -99.9, -99.9, 0, -99.9, 0
2006, 24.1862666666667, 24.8186, 1, 3, 3
2007, 19.3695333333334, 20.3635, 1, 9, 9
2008, 23.2070875, 26.3894, 4, 6, 17
2009, 17.9730833333334, 19.8407, 1, 6, 6
2010, 22.1084055555556, 25.5022, 3, 4, 10
2011, 23.78222125, 25.5938, 2, 8, 13
2012, 23.515871, 25.8949, 5, 5, 18
2013, 22.6604280952381, 25.8108, 3, 7, 16
2014, 20.1467821428572, 25.1296, 7, 6, 26
2015, 20.7749041666667, 24.4771, 5, 8, 20
2016, 22.41289125, 24.7547, 4, 5, 15
2017, 23.4696, 24.5766, 1, 4, 4
2018, 19.6832541666667, 20.2991, 2, 4, 7
2019, 23.4286277777778, 25.4748, 3, 6, 15
2020, 22.929725, 23.5942, 2, 6, 9
2021, -99.9, -99.9, 0, -99.9, 0
