"Description: ","Linear trend statistics"
"Station: ","final_1971_2005_Madrid_rcp45"
"Latitude: ","40.38"
"Longitude: ","-3.69"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-02"
Index,Frequency,StartYear,EndYear,Lower bound,Slope,Upper bound
tnn,annual,1971,2100,0.00795937499999955,0.0114735849056611,0.0150916666666661
tnn,monthly,1971,2100,0.000434099616858219,0.00100199286267693,0.00157860360360358
tnn,DJF,1971,2100,0.00555365853658533,0.00950259740259874,0.0136172043010756
tnn,MAM,1971,2100,0.00145909090909155,0.00511234567901188,0.00898076923076893
tnn,JJA,1971,2100,0.00687052631578932,0.0141479591836736,0.0219745762711866
tnn,SON,1971,2100,0.00757234042553173,0.0132304347826084,0.0186
tnx,annual,1971,2100,0.0246500000000035,0.0296951612903232,0.0347623655913982
tnx,monthly,1971,2100,0.000962976406533559,0.00154908013353139,0.00213879387938792
tnx,DJF,1971,2100,0.00364000000000007,0.0108991491491504,0.0182436781609195
tnx,MAM,1971,2100,0.0151784615384617,0.0235320000000002,0.0317232142857143
tnx,JJA,1971,2100,0.0241624999999997,0.0295033333333341,0.0347042105263157
tnx,SON,1971,2100,0.0160140186915889,0.0225887323943659,0.0295095744680854
txn,annual,1971,2100,0.0164583333333325,0.023820454545454,0.032642307692308
txn,monthly,1971,2100,0.000767021276595749,0.00156933394227794,0.00236529535864979
txn,DJF,1971,2100,0.0132682926829278,0.0216364080834423,0.0299375000000002
txn,MAM,1971,2100,0.00267361111111107,0.00918313253012055,0.0157981132075466
txn,JJA,1971,2100,0.00594173913043505,0.0171315068493154,0.0287126984126983
txn,SON,1971,2100,0.0147999999999999,0.0215025316455693,0.0291977777777788
dtr,annual,1971,2100,0.00322499800279419,0.00551655689464441,0.0078778710981361
dtr,monthly,1971,2100,0.000149201388888894,0.000433448038625108,0.000714424722873143
dtr,DJF,1971,2100,0.000546603782642263,0.00454880764595487,0.00796686507936507
dtr,MAM,1971,2100,0.00210981619336453,0.00703746543778827,0.0124185777578654
dtr,JJA,1971,2100,6.47769572915211e-05,0.00250121863799292,0.00506109726295206
dtr,SON,1971,2100,0.0023726408090118,0.00769953488372093,0.0129792908127317
wsdi,annual,1971,2100,0.261538461538462,0.333333333333333,0.390804597701149
wsdi1,annual,1971,2100,0.617647058823529,0.7,0.782178217821782
csdi,annual,1971,2100,0,0,0
csdi1,annual,1971,2100,-0.294117647058824,-0.258333333333333,-0.220779220779221
txgt50p,annual,1971,2100,0.200210748155954,0.227597131931289,0.256995667954572
txgt50p,monthly,1971,2100,0.0171585449553878,0.0193548387096774,0.0215340884620354
txgt50p,DJF,1971,2100,0.148347113792591,0.202975627802817,0.257686057125047
txgt50p,MAM,1971,2100,0.111871402193983,0.171419666510831,0.22861571248668
txgt50p,JJA,1971,2100,0.204140587385652,0.262392642185704,0.32148343208251
txgt50p,SON,1971,2100,0.20532754471873,0.262060050531759,0.323178016726403
tx10p,annual,1971,2100,-0.0905124302384577,-0.0751366120218579,-0.0601226659299405
tx10p,monthly,1971,2100,-0.00400867760799849,-0.00307512531135644,-0.00204663171649428
tx10p,DJF,1971,2100,-0.0827129859387924,-0.0613465449394259,-0.0398247710075667
tx10p,MAM,1971,2100,-0.0836320191158901,-0.060882800608828,-0.0358422939068101
tx10p,JJA,1971,2100,-0.0874551971326165,-0.066288973677111,-0.0465187218790513
tx10p,SON,1971,2100,-0.102525631407852,-0.0788530465949821,-0.05507474429583
tx90p,annual,1971,2100,0.160762084711069,0.183175272216368,0.207436399217221
tx90p,monthly,1971,2100,0.0116353407492648,0.0131872590789207,0.0147749715722066
tx90p,DJF,1971,2100,0.0947260624679979,0.125268542990062,0.159309746048635
tx90p,MAM,1971,2100,0.0633213859020311,0.101218637992832,0.141112438603478
tx90p,JJA,1971,2100,0.213620071684588,0.260582010582011,0.308960573476703
tx90p,SON,1971,2100,0.162775678904711,0.206009446286805,0.249517507582024
tn10p,annual,1971,2100,-0.0878209446814881,-0.0764574705320166,-0.0666419844502036
tn10p,monthly,1971,2100,-0.00451161741484322,-0.00373357228195938,-0.00296132912620368
tn10p,DJF,1971,2100,-0.0791681436842727,-0.059708325837358,-0.0410509031198686
tn10p,MAM,1971,2100,-0.0823045267489712,-0.0631956234672703,-0.045174206464529
tn10p,JJA,1971,2100,-0.0824575258692263,-0.0632511068943707,-0.0467508181393174
tn10p,SON,1971,2100,-0.0833167396787468,-0.0640382317801673,-0.0465187218790513
tn90p,annual,1971,2100,0.158156911581569,0.177940968789719,0.195929653598641
tn90p,monthly,1971,2100,0.0107169649555246,0.0121654501216545,0.0136193394620361
tn90p,DJF,1971,2100,0.04734549586516,0.0771059894166435,0.103942881632378
tn90p,MAM,1971,2100,0.0766626841895659,0.107592049527533,0.150537634408602
tn90p,JJA,1971,2100,0.275302952722308,0.319769484854874,0.367226309501352
tn90p,SON,1971,2100,0.130596802639813,0.169934640522876,0.210752688172043
tmge5,annual,1971,2100,0.121212121212121,0.157894736842105,0.194444444444444
tmge5,monthly,1971,2100,0,0,0
tmge5,DJF,1971,2100,0.0333333333333336,0.0451977401129943,0.0583333333333334
tmge5,MAM,1971,2100,0,0,0
tmge5,JJA,1971,2100,0,0,0
tmge5,SON,1971,2100,0,0,0
tmlt5,annual,1971,2100,-0.193548387096774,-0.157894736842105,-0.120689655172414
tmlt5,monthly,1971,2100,0,0,0
tmlt5,DJF,1971,2100,-0.0584795321637427,-0.0454545454545455,-0.0333333333333333
tmlt5,MAM,1971,2100,0,0,0
tmlt5,JJA,1971,2100,0,0,0
tmlt5,SON,1971,2100,0,0,0
tmge10,annual,1971,2100,0.213592233009709,0.271739130434783,0.333333333333333
tmge10,monthly,1971,2100,0,0,0
tmge10,DJF,1971,2100,0.0303030303030303,0.0402298850574713,0.0512820512820513
tmge10,MAM,1971,2100,0.0133333333333334,0.0229885057471265,0.0333333333333334
tmge10,JJA,1971,2100,0,0,0
tmge10,SON,1971,2100,0.019607843137255,0.0288065843621399,0.0384615384615385
tmlt10,annual,1971,2100,-0.333333333333333,-0.273972602739726,-0.216666666666667
tmlt10,monthly,1971,2100,0,0,0
tmlt10,DJF,1971,2100,-0.0515463917525773,-0.0402298850574713,-0.0303030303030303
tmlt10,MAM,1971,2100,-0.0333333333333333,-0.0229885057471264,-0.0134408602150538
tmlt10,JJA,1971,2100,0,0,0
tmlt10,SON,1971,2100,-0.0384615384615385,-0.0288065843621399,-0.0196078431372549
txge30,annual,1971,2100,0.222222222222222,0.272727272727273,0.327868852459016
txge30,monthly,1971,2100,0,0,0
txge30,DJF,1971,2100,0,0,0
txge30,MAM,1971,2100,0.0273972602739726,0.0454545454545455,0.0666666666666667
txge30,JJA,1971,2100,0.0967741935483871,0.133333333333333,0.169491525423729
txge30,SON,1971,2100,0.0517241379310345,0.0833333333333333,0.112
txge35,annual,1971,2100,0.243589743589744,0.291139240506329,0.3375
txge35,monthly,1971,2100,0,0,0
txge35,DJF,1971,2100,0,0,0
txge35,MAM,1971,2100,0,0,0
txge35,JJA,1971,2100,0.210526315789474,0.258064516129032,0.307692307692308
txge35,SON,1971,2100,0,0.00819672131147541,0.015625
tx95t,NA,1971,2100,0.0067737068965518,0.0198981938775509,0.0330691525423727
hddheat18,annual,1971,2100,-4.27805763888888,-3.70379285714285,-3.15044347826088
cddcold18,annual,1971,2100,3.30353045977012,3.75341029411765,4.24797808988766
gddgrow10,annual,1971,2100,5.48752358490567,6.17473963414634,6.86346354166667
cdd,annual,1971,2100,-0.0517241379310345,0,0.0757575757575758
cwd,annual,1971,2100,-0.00961538461538462,0,0
r10mm,annual,1971,2100,-0.0222222222222222,0,0.0260869565217391
r10mm,monthly,1971,2100,0,0,0
r10mm,DJF,1971,2100,0,0,0.0178571428571429
r10mm,MAM,1971,2100,0,0,0
r10mm,JJA,1971,2100,0,0,0
r10mm,SON,1971,2100,-0.0153846153846154,0,0
r20mm,annual,1971,2100,0,0,0.0131578947368421
r20mm,monthly,1971,2100,0,0,0
r20mm,DJF,1971,2100,0,0,0
r20mm,MAM,1971,2100,0,0,0
r20mm,JJA,1971,2100,0,0,0
r20mm,SON,1971,2100,0,0,0
rx1day,annual,1971,2100,-0.0503179957894737,0,0.0445721649230769
rx1day,monthly,1971,2100,-0.000815695328113879,9.31009446167478e-05,0.0010845606225256
rx1day,DJF,1971,2100,-0.04991652,0,0.0675897230769234
rx1day,MAM,1971,2100,-0.0378532448780488,0,0.04910232
rx1day,JJA,1971,2100,-0.0385841464615385,-0.00954819071999999,0.0114016525714286
rx1day,SON,1971,2100,-0.0170113745454546,0.0459468696774194,0.121508867368421
rx5day,annual,1971,2100,-0.0573618224842101,0.0537347954880001,0.165246698273684
rx5day,monthly,1971,2100,-0.00180568989918369,-0.000174257913923799,0.00144139025348226
rx5day,DJF,1971,2100,-0.112737348881194,0.0147329679669645,0.14158422108
rx5day,MAM,1971,2100,-0.135709587432,-0.0452358069252918,0.0358802024012314
rx5day,JJA,1971,2100,-0.0484925476430765,-0.00203160778892266,0.0420060751448277
rx5day,SON,1971,2100,-0.0948165443446155,0.0323680898652635,0.161704421672728
prcptot,annual,1971,2100,-0.809695008,-0.200699694,0.423523208629213
prcptot,monthly,1971,2100,-0.002991708,-0.000612133043478261,0.00101860183880597
prcptot,DJF,1971,2100,-0.217419573333333,0.160073836615385,0.53226398592
prcptot,MAM,1971,2100,-0.354829955744681,-0.131178418285714,0.101827275428571
prcptot,JJA,1971,2100,-0.149112610105263,-0.0540368256000001,0.0271577936842105
prcptot,SON,1971,2100,-0.499227013978022,-0.128751058285714,0.211694711563637
sdii,annual,1971,2100,0.00203902475253589,0.00924632712791208,0.0162364176000003
r95p,annual,1971,2100,-0.153438328421053,0.190045728,0.577367226268657
r99p,annual,1971,2100,0,0,0
r95ptot,annual,1971,2100,0.00387735883239708,0.0693808009157141,0.132608523429452
r99ptot,annual,1971,2100,0,0,0
rx3day,annual,1971,2100,-0.0539301176470586,0.0489963600000003,0.134310771
rx3day,monthly,1971,2100,-0.00143709541615373,-6.30109872245928e-05,0.00131470757090014
rx3day,DJF,1971,2100,-0.0365261858865666,0.0219985704872735,0.0815972963261546
rx3day,MAM,1971,2100,-0.0430818451817138,-0.00321260159999896,0.0413959465132589
rx3day,JJA,1971,2100,-0.0260522958857155,-0.00579121535999951,0.013430673171693
rx3day,SON,1971,2100,-0.0535503326932167,0.00688646917333365,0.0668043803833051
r30mm,annual,1971,2100,0,0,0.0102040816326531
r30mm,monthly,1971,2100,0,0,0
r30mm,DJF,1971,2100,0,0,0
r30mm,MAM,1971,2100,0,0,0
r30mm,JJA,1971,2100,0,0,0
r30mm,SON,1971,2100,0,0,0
tx2tn2,annual,1971,2100,0.024390243902439,0.0303030303030303,0.0357142857142857
txb2tnb2,annual,1971,2100,0,0,0
spei3,FEB,1971,2100,-0.0049511262499727,0.000857634855722509,0.00671732274844347
spei3,MAY,1971,2100,-0.010421275292917,-0.00630223520152692,-0.00206418007217816
spei3,AUG,1971,2100,-0.0204870280477954,-0.014502577588647,-0.00868922695444332
spei3,NOV,1971,2100,-0.00978212555012941,-0.00478185868162673,0.000395776785784819
spei6,APR,1971,2100,-0.0136638784369538,-0.00958031394511449,-0.00546058992522168
spei6,OCT,1971,2100,-0.0169503749285239,-0.0119931272928166,-0.00723972917182452
spei12,JUN,1971,2100,-0.0132128030455686,-0.00883330931398262,-0.00410662225006391
spei12,DEC,1971,2100,-0.0124092475865895,-0.00784071647977675,-0.00339094597183994
spi3,FEB,1971,2100,-0.00313917338893507,0.00223880975053681,0.00760882721129932
spi3,MAY,1971,2100,-0.00594595796485272,-0.00239478502685415,0.00170749141714982
spi3,AUG,1971,2100,-0.00960774931339814,-0.00383267420822946,0.0016806984051529
spi3,NOV,1971,2100,-0.00625491623214183,-0.00166606473692345,0.00266035307806146
spi6,APR,1971,2100,-0.00700952746901725,-0.00281113244935567,0.00142115111370845
spi6,OCT,1971,2100,-0.00979779166072632,-0.00490773299917631,8.32347229677597e-05
spi12,JUN,1971,2100,-0.00650959801179155,-0.00240583855344647,0.00205568506365949
spi12,DEC,1971,2100,-0.00572671493081336,-0.0015354150257758,0.00283034559914781
tmm,annual,1971,2100,0.018790566403095,0.0209156478624538,0.0230012420091323
tmm,monthly,1971,2100,0.000968735369683121,0.00168597818118146,0.00239900223283447
tmm,DJF,1971,2100,0.0113832339585523,0.0147960813760988,0.0182263443230737
tmm,MAM,1971,2100,0.0133339852150536,0.0179655677242356,0.0223101345715217
tmm,JJA,1971,2100,0.0219125596341614,0.0265577644649258,0.0308463595853918
tmm,SON,1971,2100,0.0183338083444082,0.0226747051156729,0.0264170322580646
txm,annual,1971,2100,0.0209338680605624,0.0238950261775492,0.0268347945205479
txm,monthly,1971,2100,0.0010505896874879,0.00190002172096347,0.00274168878854224
txm,DJF,1971,2100,0.0129095841073187,0.0170622064132103,0.0208406602014759
txm,MAM,1971,2100,0.0145517646240039,0.021238977996814,0.0277581226240903
txm,JJA,1971,2100,0.0224266957693839,0.0278681856383636,0.0329852570995313
txm,SON,1971,2100,0.020986925996205,0.0262452305390264,0.0313583287651979
tnm,annual,1971,2100,0.0161044301952783,0.0180208071084784,0.0199702514477812
tnm,monthly,1971,2100,0.000858828327771596,0.00149127799575703,0.00210806393678161
tnm,DJF,1971,2100,0.00923933200765944,0.0131048422270055,0.0169003776241679
tnm,MAM,1971,2100,0.0110201906158358,0.014522724857685,0.0178194761510891
tnm,JJA,1971,2100,0.0213157295400238,0.0249651948051948,0.0286906229299941
tnm,SON,1971,2100,0.0151333969534051,0.0192830327700972,0.0233390616182415
TNgt0,annual,1971,2100,0.0869565217391304,0.12,0.155963302752294
TNgt0,monthly,1971,2100,0,0,0
TNgt0,DJF,1971,2100,0.0222222222222223,0.0333333333333333,0.0451977401129944
TNgt0,MAM,1971,2100,0,0,0
TNgt0,JJA,1971,2100,0,0,0
TNgt0,SON,1971,2100,0,0,0
