tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
4.76961000000002, 5.73202000000004, 9.79240000000004, 13.0967133333334, 13.56028, -2.94581999999996, -2.07131999999999, 0.617700000000012, 7.58484000000003, 9.23053000000002, 1.37170000000001, 1.83779000000003, 4.9461, 9.98420666666669, 11.04739, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 6.61144000000007, 13.28196, 9.64370666666669
4.81756000000002, 5.80900666666671, 9.7783, 13.2001933333333, 13.56028, -2.64756999999998, -1.91751333333334, 0.461900000000014, 7.75885333333336, 9.56349000000002, 1.39431500000003, 1.86166666666669, 4.90520000000001, 10.0643, 11.19627, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 6.9504866666667, 13.2965866666667, 9.78337000000003
5.75625000000005, 6.45771333333336, 9.85590000000002, 13.09462, 13.56028, -2.36475999999997, -1.78264, 0.410799999999995, 7.44722, 9.15098000000001, 1.56830000000003, 2.36789000000001, 4.9461, 9.98420666666669, 10.92356, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 7.19528666666672, 13.3715866666667, 9.91435000000005
4.96923000000001, 6.47987333333337, 9.81120000000004, 13.2001933333333, 13.56435, -2.30783, -1.70755333333332, 0.399400000000014, 7.58484000000003, 9.21490000000002, 1.54035500000003, 2.44441000000004, 4.90520000000001, 10.0335866666667, 11.017195, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 7.00136000000002, 13.37492, 9.91435000000005
4.49954000000001, 6.42466666666671, 9.79240000000004, 13.2965866666667, 13.6098, -2.29731999999996, -1.70755333333332, 0.399400000000014, 7.47071333333333, 9.55222, 1.54035500000003, 2.36789000000001, 5.03230000000005, 9.85561000000003, 11.178585, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 7.29453333333337, 13.37492, 10.0335866666667
4.13399000000004, 6.10384666666667, 9.69490000000002, 13.5108933333334, 14.11134, -2.57143999999997, -1.93847333333331, 0.43670000000003, 7.47071333333333, 8.75430000000001, 0.983270000000007, 2.24944000000002, 5.09855000000005, 10.0556466666667, 11.335565, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 7.31521333333334, 13.4121133333334, 10.07429
3.99599000000005, 5.70202000000001, 9.84030000000001, 13.62982, 14.95081, -2.50632999999997, -1.93847333333331, 0.43670000000003, 7.31628000000004, 8.75430000000001, 0.819525000000041, 1.9867566666667, 5.26250000000002, 10.2223366666667, 11.7368, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 7.31174666666671, 13.4609533333334, 10.04348
3.87829000000002, 4.86642666666668, 9.90410000000003, 14.0055, 15.55528, -2.65792999999995, -1.94309999999999, 0.664800000000013, 7.50611333333337, 9.13237000000002, 0.644625000000019, 1.59100000000002, 5.4657, 10.6150666666667, 12.09308, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 7.06874000000001, 13.4634, 10.0335866666667
3.98462000000005, 5.70202000000001, 10.3544, 14.1467, 15.80012, -2.74411999999995, -1.92055333333332, 1.03950000000003, 7.03382666666669, 8.58935000000001, 0.534150000000048, 1.9867566666667, 5.97765000000004, 10.2362633333333, 12.09308, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 7.00136000000002, 13.5601266666667, 10.0041233333334
4.16366000000004, 6.19468000000003, 10.6213, 14.0142466666667, 14.94558, -2.50632999999997, -1.51203333333328, 1.16050000000001, 6.9429266666667, 8.44726000000003, 0.901330000000035, 2.60414000000003, 6.10075, 10.1971066666667, 11.33987, 1.15029936, 1.3322846016, 3.836973024, 16.322107392, 23.96641392, 39.2391081216002, 6.8517266666667, 13.5399933333333, 9.85591333333336
