"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Athens_rcp85"
"Latitude: ","37.98"
"Longitude: ","23.73"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, 4.90936411999092, 7.60842959662219, 2, 5, 8
1972, 3.70984554448007, 10.5861436260002, 3, 8, 20
1973, 3.66256694646297, 6.88688793712222, 2, 3, 6
1974, -99.9, -99.9, 0, -99.9, 0
1975, 1.18953676968408, 2.27916253133334, 2, 15, 18
1976, -99.9, -99.9, 0, -99.9, 0
1977, 4.75747612739172, 8.92292107366675, 1, 4, 4
1978, 1.23033195118223, 2.80144754900001, 1, 5, 5
1979, 4.1792835823966, 11.699987058, 4, 8, 21
1980, 4.65133752975979, 16.4366759998666, 3, 5, 12
1981, -99.9, -99.9, 0, -99.9, 0
1982, 8.70478679171454, 23.96736658675, 2, 4, 8
1983, 3.26331378085487, 7.85683956795013, 2, 4, 8
1984, 2.53031609524408, 6.79973294774998, 2, 5, 8
1985, -99.9, -99.9, 0, -99.9, 0
1986, 4.94447126672323, 13.1072001797999, 3, 8, 19
1987, 0.769391835062925, 1.62198919165551, 1, 3, 3
1988, -99.9, -99.9, 0, -99.9, 0
1989, 1.12312740053889, 1.58890350220003, 1, 4, 4
1990, 5.96180256274297, 14.4047889078499, 1, 8, 8
1991, 4.78148877175761, 9.66254259862223, 2, 5, 8
1992, 3.51699301338695, 15.7506997099666, 4, 5, 15
1993, -99.9, -99.9, 0, -99.9, 0
1994, 3.25588019792779, 12.1427631573333, 3, 8, 16
1995, 9.45995208328977, 22.1140245035776, 2, 6, 9
1996, 0.956475702997227, 1.88906132740002, 2, 4, 7
1997, 7.37300743860469, 15.7228226189999, 2, 7, 11
1998, -99.9, -99.9, 0, -99.9, 0
1999, 6.02791763384335, 12.8351526144334, 1, 5, 5
2000, 7.89850540446214, 13.8877867664224, 1, 6, 6
2001, 2.33467235868284, 5.45510054783339, 2, 9, 14
2002, 7.60644935416107, 14.8579472482221, 1, 4, 4
2003, 5.48867492794625, 11.2477975871998, 2, 4, 7
2004, 0.819616853361111, 2.26010352684448, 2, 4, 7
2005, 3.01897857844329, 8.15153931206669, 2, 4, 7
2006, 16.0666713466445, 42.3611315451333, 1, 7, 7
2007, 0.991442940398129, 2.1086662667777, 2, 5, 8
2008, 4.44402685121854, 23.2881948112778, 4, 14, 26
2009, 2.5893363337347, 9.82612979298874, 4, 5, 15
2010, 6.67510789268293, 35.8353441032501, 5, 7, 24
2011, 4.58659181459238, 15.1174602244999, 2, 10, 13
2012, 9.43960032380886, 23.4256535072389, 5, 5, 19
2013, 2.4914355617515, 10.5735391290555, 3, 12, 28
2014, 2.72432394658378, 10.0848866628, 3, 5, 14
2015, 1.50021653982147, 3.34347778536667, 4, 7, 19
2016, 2.5186954764897, 9.05565872228896, 5, 11, 29
2017, 3.21644666674166, 7.3758352641278, 2, 4, 7
2018, 2.59662492821484, 7.80375464766682, 2, 3, 6
2019, 3.79936728275058, 11.4136659134665, 6, 6, 28
2020, 4.53226942612428, 27.4186641267388, 7, 9, 43
2021, 1.86067047600402, 11.7155927620001, 6, 7, 26
2022, 6.03919795392486, 18.3661654800888, 6, 21, 44
2023, 8.4882547439182, 31.0171260099221, 3, 7, 20
2024, 1.43534578275092, 2.98475021893892, 2, 4, 7
2025, 4.70078947663403, 13.5501795041332, 6, 9, 30
2026, 7.22322558817039, 26.1548789890668, 5, 8, 22
2027, 1.46605390399755, 4.29118706277777, 3, 7, 14
2028, 5.33202978251934, 47.1904534382221, 7, 8, 37
2029, 2.96581586727815, 13.9931218715055, 4, 14, 23
2030, -99.9, -99.9, 0, -99.9, 0
2031, 9.54584706568025, 57.80592725315, 4, 15, 30
2032, 3.59068572592714, 14.6628546215389, 4, 11, 25
2033, 5.00976422885112, 11.827086422911, 2, 6, 10
2034, 4.52817095613378, 29.4883556012997, 6, 26, 67
2035, 6.78960459008149, 12.7707559287001, 2, 9, 12
2036, 2.74784708260684, 25.4773275509999, 9, 10, 48
2037, 5.29494092876762, 25.5300440127776, 4, 9, 23
2038, 8.45741617787628, 26.4777530733112, 5, 9, 30
2039, 4.43825928766933, 30.5758019877776, 10, 7, 45
2040, 8.73154148051871, 45.9509864223999, 5, 12, 31
2041, 3.86299553586136, 37.2490163816001, 9, 10, 47
2042, 6.93017446668522, 33.1408830963557, 6, 10, 33
2043, 7.70630855685956, 44.1834507093388, 6, 10, 45
2044, 3.81057239007085, 14.9082683347999, 11, 15, 82
2045, 4.68554363978332, 12.3435789575999, 7, 9, 34
2046, 4.28953625811921, 20.4680807378445, 9, 11, 51
2047, 4.30481582947601, 28.1589606349332, 5, 24, 46
2048, 3.24314482666906, 28.9210839997223, 7, 24, 63
2049, 5.1213933439782, 18.8701814935834, 5, 22, 49
2050, 7.50144662972947, 63.3039876522165, 8, 13, 54
2051, 3.49421425525841, 9.11966641039998, 5, 7, 27
2052, 9.57727575058332, 46.8156447352002, 7, 15, 61
2053, 5.86322562990695, 45.4644513937888, 11, 22, 70
2054, 4.43967915836065, 28.9928082199778, 8, 22, 61
2055, 2.48168639098858, 17.6759090409776, 4, 28, 55
2056, 2.89090457200756, 22.4028823495224, 14, 16, 72
2057, 4.60681087772827, 32.5269172116, 8, 11, 46
