"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Athens_rcp85"
"Latitude: ","37.98"
"Longitude: ","23.73"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2037, 37.0761924603175, 43.3928, 3, 7, 14
2038, 35.4099921428572, 41.6991000000001, 5, 7, 27
2039, 33.6894673333334, 39.7346, 5, 6, 24
2040, 35.2552433333334, 41.6687, 4, 5, 14
2041, 36.2843015873016, 39.1787, 7, 9, 30
2042, 33.239880952381, 42.1661, 4, 7, 19
2043, 36.4261845714286, 41.9318, 5, 10, 32
2044, 34.7894901234568, 39.1193, 9, 9, 41
2045, 33.4089472222222, 37.9131, 6, 4, 23
2046, 35.8083846825397, 39.1015000000001, 7, 9, 34
2047, 36.7339970408163, 42.7558, 7, 7, 34
2048, 36.8250908333334, 42.9325, 6, 15, 37
2049, 36.4287018095238, 44.261, 5, 9, 31
2050, 35.7349318145743, 44.7044, 6, 11, 33
2051, 37.6936145833334, 40.5535, 4, 4, 13
2052, 36.2397507589286, 41.6566, 8, 15, 48
2053, 34.347278271605, 42.0588, 9, 9, 43
2054, 34.5154451322752, 42.357, 9, 7, 39
2055, 36.0411388376624, 42.4247, 5, 11, 34
2056, 33.2857151488096, 40.0286, 8, 9, 37
2057, 32.8498044444445, 40.1793, 6, 5, 21
2058, 31.7477291025641, 36.7556, 6, 13, 37
2059, 36.626925, 40.6577, 6, 11, 36
2060, 34.4823243452381, 39.5728, 8, 7, 35
2061, 36.8667490079365, 40.9519, 6, 12, 34
2062, 35.552184, 44.1445000000001, 10, 6, 39
2063, 35.2842995454546, 40.3897, 4, 11, 22
2064, 35.029995, 40.2559, 9, 5, 36
2065, 34.7306722361111, 39.5377, 8, 25, 61
2066, 35.6580662152778, 41.156, 12, 16, 73
2067, 35.8088302083334, 40.7403, 8, 7, 36
2068, 36.8816327967172, 44.2673, 12, 11, 61
2069, 35.6709213636364, 41.8271, 5, 33, 52
2070, 36.6613335846561, 40.73, 9, 8, 45
2071, 34.5157137806638, 43.1948, 9, 12, 71
2072, 34.1278402083334, 39.3686, 8, 10, 35
2073, 34.5401782105263, 37.6376, 5, 19, 34
2074, 35.9292880357143, 41.7916, 10, 18, 68
2075, 35.0899311309524, 39.3059, 8, 15, 70
2076, 35.3477385714286, 42.0286, 6, 15, 46
2077, 35.61034715087, 41.966, 8, 14, 59
2078, 37.0287087229437, 41.8429, 11, 7, 45
2079, 36.5638149347826, 44.4131, 10, 23, 72
2080, 35.0591138571429, 40.7629, 10, 8, 55
2081, 34.6769520328283, 39.2809, 12, 11, 73
2082, 37.3412248859127, 41.7112, 8, 18, 61
2083, 37.1874384320729, 40.5056, 10, 17, 71
2084, 35.8824510606061, 44.5069, 11, 10, 55
2085, 35.7228224297925, 40.3855, 13, 10, 66
2086, 36.2203612712016, 41.7189, 8, 23, 93
2087, 35.5772889655863, 42.7875, 7, 17, 64
2088, 36.3659168506494, 41.417, 11, 12, 63
2089, 37.6248480064935, 44.4167, 10, 14, 72
2090, 35.3313667338218, 41.4846, 9, 13, 76
2091, 36.685357638041, 42.7388, 9, 14, 72
2092, 35.576097005772, 42.017, 7, 12, 51
2093, 35.8713187423688, 42.3262, 13, 10, 81
2094, 36.4081578520198, 43.2866, 13, 13, 87
2095, 36.3123743140193, 43.7783, 13, 21, 132
2096, 36.1001636251627, 41.5378, 11, 26, 98
2097, 36.2415602813853, 41.6665, 11, 9, 66
2098, 35.8198044430272, 41.4922, 14, 16, 83
2099, 35.607008568477, 41.8317, 11, 20, 91
2100, 36.7552685606061, 40.1727, 10, 22, 80
