"Description: ","Maximum monthly 5-day precipitation total"
"Station: ","final_1971_2005_Athens_rcp85"
"Latitude: ","37.98"
"Longitude: ","23.73"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, rx5day, normalised (all years)
1971-01, 73.84551302592, 2.1890005147376
1971-02, 87.301691272512, 2.74101806816036
1971-03, 63.0796250592, 1.74734768977465
1971-04, 0.876456080639999, -0.804434883660239
1971-05, 4.9601344032, -0.636908705329771
1971-06, 0.110857118399999, -0.83584232032568
1971-07, 0.164794953599999, -0.83362960945946
1971-08, -9.22872889219661e-16, -0.84039005105258
1971-09, 2.217325536, -0.749427922349021
1971-10, 60.8503202496, 1.65589413109869
1971-11, 37.0358298432, 0.678943879010569
1971-12, 18.79467117696, -0.0693696163969711
1972-01, 12.0726515232, -0.345129403115617
1972-02, 10.61111752128, -0.405086428743484
1972-03, 102.05537100768, 3.34626348347381
1972-04, 5.66746818624, -0.607891501692037
1972-05, 9.2346904656, -0.46155208205287
1972-06, 0.400048545599998, -0.823978718254697
1972-07, 0.0823974595199981, -0.837009830964904
1972-08, 2.1936987648, -0.750397171729796
1972-09, 0.442188547199998, -0.822249994083676
1972-10, 27.7842643776, 0.299413640924994
1972-11, 1.423988106912, -0.781973283938206
1972-12, 14.5197676224, -0.244740494967499
1973-01, 9.973118304, -0.431259295998548
1973-02, 12.39066427968, -0.332083453472837
1973-03, 23.151448512, 0.109359999190993
1973-04, 10.370410851168, -0.414961023497861
1973-05, 17.4317155488, -0.125282626576605
1973-06, 4.5782054064, -0.652576713476746
1973-07, 0.8239745952, -0.806587850175818
1973-08, 4.3645143168, -0.661343038528891
1973-09, 14.5607123232, -0.24306080604342
1973-10, 57.7882782432, 1.53027890024525
1973-11, 15.72111906624, -0.195457030325716
1973-12, 51.129565632, 1.2571161806959
1974-01, 33.55546868928, 0.536167794002843
1974-02, 28.252947096, 0.318640577637743
1974-03, 101.982563568, 3.34327667815757
1974-04, 56.26832279904, 1.46792523115579
1974-05, 23.369464224, 0.118303734755468
1974-06, 5.06539254985228e-16, -0.84039005105258
1974-07, 3.131103168, -0.711941699771906
1974-08, 5.06539254985228e-16, -0.84039005105258
1974-09, 14.7889502784, -0.233697719785282
1974-10, 10.019645568, -0.42935059161235
1974-11, 21.783985344, 0.0532620746122754
1974-12, 15.202937088, -0.216714592659824
1975-01, 12.02161976928, -0.347222896782954
1975-02, 3.445674645312, -0.69903692294002
1975-03, 93.0709675008, 2.97769312479215
1975-04, 5.13799308864, -0.629612345650793
1975-05, 4.8139377408, -0.642906182653398
1975-06, 1.7178936624, -0.769916292517262
1975-07, 3.6254884608, -0.691660357270459
1975-08, 5.7684840768, -0.603747491131098
1975-09, 0.749466518399999, -0.809644421329354
1975-10, 61.0569155232, 1.66436936198456
1975-11, 92.810018592, 2.96698812552978
1975-12, 21.6899489664, 0.049404387076913
1976-01, 29.97708452352, 0.389370476355103
1976-02, 11.8238284224, -0.355336961073128
1976-03, 31.434874391808, 0.449173905066419
1976-04, 26.72289909504, 0.255872878025616
1976-05, 16.8264744768, -0.150111644866477
1976-06, 2.94512268384, -0.71957124286869
1976-07, 0.906372288, -0.803207620518214
1976-08, 2.57564448, -0.734728477737992
1976-09, 7.4595816864, -0.534372996535139
1976-10, 57.7707444, 1.52955960320206
1976-11, 31.539221996832, 0.453454593726698
1976-12, 11.50657195104, -0.368351885364283
1977-01, 9.370812672, -0.455967892696396
1977-02, 8.501211792, -0.491641836771375
1977-03, 11.85505473888, -0.354055952861895
1977-04, 43.3907726688, 0.939644943342687
1977-05, 26.5426486848, 0.248478401775323
1977-06, 5.49213452494257e-15, -0.840390051052579
1977-07, 5.49213452494257e-15, -0.840390051052579
1977-08, 5.49213452494257e-15, -0.840390051052579
1977-09, 13.7735188992, -0.275354119941593
1977-10, 52.0741008, 1.29586418053702
1977-11, 52.0741008, 1.29586418053702
1977-12, 64.7846330688, 1.81729283562347
1978-01, 32.3282644992, 0.485823763019924
1978-02, 25.3211920128, 0.198370153256832
1978-03, 42.8825549088, 0.918796146653163
1978-04, 3.71364041952, -0.688044068329402
1978-05, 12.325951008, -0.334738208876053
1978-06, 1.9925705376, -0.758648126040045
1978-07, 3.5430912, -0.695040569205974
1978-08, -2.86576318231369e-15, -0.84039005105258
1978-09, 3.9593850624, -0.677962799038568
1978-10, 4.3135285536, -0.663434645502676
1978-11, 67.024364544, 1.90917413108543
1978-12, 25.55115254208, 0.20780390527993
1979-01, 12.79816129152, -0.315366559613321
1979-02, 47.66246928, 1.11488426234295
1979-03, 6.757979904, -0.563155054285866
1979-04, 6.78091241664, -0.562214285719236
1979-05, 9.65919168, -0.444137618785231
1979-06, 9.65919168, -0.444137618785231
1979-07, 2.10113568, -0.754194419854203
1979-08, 8.7700754592, -0.480612147579379
1979-09, 112.0596768, 3.75667365387775
1979-10, 114.7114287936, 3.8654574126067
1979-11, 17.18391204576, -0.135448357215048
1979-12, 4.60560040127999, -0.651452878924873
1980-01, 65.51780304384, 1.84736992649191
1980-02, 4.30790395679999, -0.663665385324015
1980-03, 59.58683323488, 1.60406165698414
1980-04, 1.48238869823999, -0.779577495850939
1980-05, 2.08929516479999, -0.754680157491755
1980-06, 2.86487759519999, -0.722863165485461
1980-07, -8.68142363552593e-15, -0.84039005105258
1980-08, -8.68142363552593e-15, -0.84039005105258
1980-09, 0.273710361599991, -0.829161534204183
1980-10, 73.13981184, 2.16005028570821
1980-11, 78.945893568, 2.39823522735573
1980-12, 28.9743569856, 0.348235230367082
1981-01, 4.8123591264, -0.642970942709554
1981-02, 13.304843784, -0.294580744745583
1981-03, 28.3757719104, 0.323679263385077
1981-04, 58.714798733856, 1.56828787761425
1981-05, 11.0154152448, -0.388500780418825
1981-06, 0.170528388479996, -0.83339440473512
1981-07, -3.90312782094782e-15, -0.84039005105258
1981-08, -3.90312782094782e-15, -0.84039005105258
1981-09, 1.6348912992, -0.773321327782277
1981-10, 22.4810962272, 0.0818599006187719
1981-11, 35.435319264, 0.613285568161351
1981-12, 40.68181357632, 0.828514357588751
1982-01, 41.88227197248, 0.877761186420101
1982-02, 9.11051112384, -0.466646335054562
1982-03, 51.37540661088, 1.26720140201249
1982-04, 11.3251174704, -0.375795756619917
1982-05, 23.31374832, 0.116018081544787
1982-06, 0.243028857599996, -0.830420192380601
1982-07, -4.22231694052755e-15, -0.84039005105258
1982-08, 25.878661056, 0.221239402734419
1982-09, 1.914582528, -0.761847455706074
1982-10, 2.1035180736, -0.754096686080002
1982-11, 54.423220032, 1.39223292858593
1982-12, 40.68617997312, 0.828693481827047
1983-01, 51.684096118752, 1.27986488073431
1983-02, 36.028856123712, 0.637634440416178
1983-03, 32.856195456, 0.507481261145194
1983-04, 18.41080618944, -0.0851170453751148
1983-05, 13.90695912, -0.269879954627763
1983-06, -3.27949473133415e-15, -0.84039005105258
