tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
-16.58846, -13.6248666666667, -2.19149999999997, 1.91248000000004, 2.27954000000002, -21.31612, -19.1049866666666, -6.95489999999996, 0.68288000000001, 1.66322000000002, -18.805005, -15.7380966666666, -4.82034999999999, 1.31124333333338, 1.70503000000003, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.476740000000008, 1.84592000000002, 1.14900000000001
-16.27714, -12.4488933333333, -1.92399999999998, 1.84228, 2.19962000000004, -21.12166, -19.1049866666666, -6.76679999999999, 0.799213333333343, 1.74105000000001, -18.437165, -15.31728, -4.11289999999997, 1.35176666666667, 1.93106500000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.407186666666686, 1.84116, 1.12268000000001
-14.01318, -11.96902, -1.70369999999997, 1.78421333333336, 2.21560000000001, -21.12166, -18.4829533333333, -6.17269999999997, 0.944120000000043, 1.66322000000002, -18.370535, -14.9434366666666, -3.6436, 1.35176666666667, 1.93106500000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.263913333333351, 1.86434000000004, 1.12268000000001
-14.01318, -11.83256, -1.57209999999998, 1.78421333333336, 2.19962000000004, -21.12166, -18.4829533333333, -6.05149999999998, 1.26328666666669, 1.74105000000001, -17.51844, -14.8270866666667, -3.61229999999998, 1.40869000000002, 1.95455500000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.263913333333351, 1.90849333333337, 1.11904000000002
-13.09479, -11.1909866666666, -1.70369999999997, 1.84116, 2.19962000000004, -20.46881, -16.7816533333333, -6.25079999999997, 0.784693333333351, 1.60297000000002, -16.316955, -14.0617533333333, -4.04704999999998, 1.3341866666667, 1.84721000000001, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.407186666666686, 1.94174000000003, 1.14900000000001
-12.50142, -11.1647333333333, -1.8159, 1.82616666666668, 2.19862000000004, -19.66318, -16.5466933333333, -6.99419999999998, 0.432540000000012, 1.38752000000003, -15.53397, -14.0617533333333, -4.34539999999998, 0.98388333333333, 1.58064000000001, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.429753333333355, 1.94174000000003, 1.14900000000001
-13.48641, -11.1647333333333, -2.01679999999999, 1.85753333333336, 2.22049000000003, -17.60906, -16.7062133333333, -8.50169999999997, 0.0910600000000004, 1.38752000000003, -15.544585, -13.6196533333333, -4.90079999999998, 0.834113333333344, 1.58064000000001, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.263913333333351, 1.90963333333337, 0.966910000000002
-13.6288, -11.1981066666666, -2.14819999999998, 2.01344666666666, 2.29044000000004, -17.66318, -16.73648, -8.56079999999997, 0.279433333333349, 1.77987000000001, -15.549, -13.4253033333333, -4.90285, 0.914563333333349, 1.85760000000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.100506666666711, 1.87000666666671, 0.834113333333346
-13.48357, -11.1981066666666, -1.8492, 2.02162000000001, 2.32741, -17.66318, -16.9311733333333, -9.06599999999997, 0.0704466666666977, 1.59224000000002, -15.406665, -14.0617533333333, -4.97659999999996, 0.762726666666679, 1.79404000000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.123380000000002, 1.84796000000002, 0.834113333333346
-13.6288, -11.4183666666666, -1.53139999999996, 1.96517333333338, 2.26859000000002, -18.00312, -17.2227466666666, -8.55969999999996, 0.0704466666666977, 1.59224000000002, -15.552435, -14.3026766666667, -4.90079999999998, 0.762726666666679, 1.79404000000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, 0.0879533333333413, 1.84082666666667, 0.753926666666703
-13.48357, -11.39098, -1.45149999999995, 2.01935333333334, 2.43743000000001, -18.62432, -17.4562066666666, -7.7294, 0.424640000000017, 1.97739000000002, -15.937545, -13.18578, -4.60539999999998, 1.12486000000002, 1.93138000000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, -0.0524466666666245, 1.83401333333338, 0.694273333333364
-13.17147, -11.39098, -1.108, 2.03148000000002, 2.48853, -18.67475, -17.5037533333333, -7.13059999999996, -0.458413333333315, 1.58131000000002, -16.220655, -13.21321, -4.29409999999996, 0.688786666666675, 1.83355, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, -0.401573333333312, 1.83715333333334, 0.683126666666679
-13.14572, -10.4893333333333, -1.68939999999998, 1.88328000000004, 2.37605, -20.56414, -17.5037533333333, -7.5129, -1.05269999999998, 0.502960000000004, -16.220655, -13.1435966666666, -4.49289999999996, 0.333503333333348, 1.07410500000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, -0.621686666666663, 1.84796000000002, 0.546626666666684
-12.80477, -9.87645999999997, -2.00779999999998, 1.87000666666671, 2.06429000000002, -20.60064, -17.5258733333333, -7.5129, -1.05269999999998, 0.502960000000004, -16.220655, -12.9359033333333, -4.68559999999997, 0.318483333333352, 1.07410500000002, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, -0.763133333333303, 1.84039333333334, 0.508336666666668
-12.80477, -10.1574333333333, -2.56349999999998, 1.77134666666667, 2.04730000000001, -20.60064, -18.07372, -7.54179999999997, -1.05269999999998, 0.502960000000004, -16.220655, -13.0917566666666, -5.16965, 0.404900000000022, 1.08636500000003, 1.151795376, 1.31675328, 3.583563552, 13.696681248, 20.324871216, 41.830182144, -0.621686666666663, 1.83715333333334, 0.546340000000014
