"Description: ","Standardised Precipitation Index"
"Station: ","final_1971_2005_Paris_rcp85"
"Latitude: ","48.85"
"Longitude: ","2.35"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spi
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -0.881925662578248
1971-07, -1.90432448558248
1971-08, -1.00201038125377
1971-09, -0.107948987324802
1971-10, -0.161486330483844
1971-11, 0.278909385174997
1971-12, 0.222240612327958
1972-01, 0.757013140727056
1972-02, 0.671612414035485
1972-03, 0.459864937623581
1972-04, 0.754730752794514
1972-05, 0.876617442306938
1972-06, 1.19786211872216
1972-07, 0.598454758275371
1972-08, 0.681821882908868
1972-09, -0.136510239074967
1972-10, -0.183285166818279
1972-11, -0.613627824023037
1972-12, -1.02038971749964
1973-01, -1.45353695253173
1973-02, -2.11503156847648
1973-03, -0.747286864713898
1973-04, -1.44863392439756
1973-05, -1.85148317047847
1973-06, -1.46050906862088
1973-07, -1.54954847461598
1973-08, -1.47329913654143
1973-09, -1.78502497961958
1973-10, -0.871344035840527
1973-11, 0.0666571293576269
1973-12, 0.462018926996741
1974-01, 0.930639231511486
1974-02, 0.948051914316944
1974-03, 0.72077802805911
1974-04, -0.0510375244905509
1974-05, -0.643406444472657
1974-06, -1.72699906826472
1974-07, -1.25338629903012
1974-08, 0.0334758089640209
1974-09, 0.972026821266999
1974-10, 1.64823716067419
1974-11, 1.70792988779128
1974-12, 1.5640076517367
1975-01, 2.12743045426413
1975-02, 1.62849815381393
1975-03, 0.860209651796794
1975-04, 0.459697319426298
1975-05, -0.171316049968031
1975-06, 0.509417551690264
1975-07, -0.752445692104968
1975-08, 0.215802346497963
1975-09, 0.957956267241846
1975-10, 1.28155405739354
1975-11, 1.23020150462405
1975-12, 1.21106513299865
1976-01, 1.69420080646574
1976-02, 1.2372746423067
1976-03, -0.131074507454285
1976-04, -0.761253804597747
1976-05, -0.886860505158067
1976-06, -1.5737568765089
1976-07, -0.242933161450934
1976-08, -0.296918825407677
1976-09, -0.638650929578286
1976-10, -0.384431351774017
1976-11, 0.0258256697349538
1976-12, 0.492454729855479
1977-01, -0.330672425049844
1977-02, -0.241758041571184
1977-03, -0.0100542904658947
1977-04, 0.0923637408487362
1977-05, 0.146195977416758
1977-06, -0.145987036480563
1977-07, 0.119634014704856
1977-08, 0.283105751918376
1977-09, 0.292398804490138
1977-10, 0.408714483871114
1977-11, 0.504446019759984
1977-12, -0.0675314379849568
1978-01, 0.274146043341392
1978-02, 0.340689969536915
1978-03, 0.24336184231308
1978-04, -0.386418485117058
1978-05, -0.759499518969177
1978-06, 0.259592982488518
1978-07, 0.0497514094072059
1978-08, -0.358983372563891
1978-09, -0.362473010955442
1978-10, 0.222949631592581
1978-11, 0.404789726585008
1978-12, -0.168079213949765
1979-01, 0.0473393215362103
1979-02, -0.0173978352913512
1979-03, -0.144878764698846
1979-04, -1.58824634493563
1979-05, -1.75247143795066
1979-06, -0.192002501335466
1979-07, -0.848129956543533
1979-08, -0.637670290656093
1979-09, -0.658925575423374
1979-10, 0.699542194513359
1979-11, 0.409489527903247
1979-12, 0.462782170367685
1980-01, 0.341037347534901
1980-02, 0.676008313271638
1980-03, 0.780143478173309
1980-04, -0.533628777842972
1980-05, -0.561087162135105
1980-06, -0.986092672615438
1980-07, -0.201400253451713
1980-08, 0.801075955802746
1980-09, 1.09249906973429
1980-10, 1.04233636394487
1980-11, 1.02854399970545
1980-12, 1.06964981055362
1981-01, 0.875201249615925
1981-02, 0.492512950111428
1981-03, -0.0172097900043798
1981-04, 0.447263008290684
1981-05, -0.313689025959621
1981-06, -1.19602251868038
1981-07, -0.997213728298465
1981-08, -1.69254553988473
1981-09, -1.07562898548901
1981-10, -1.64644278711085
1981-11, -1.27517752562314
1981-12, -1.47580347548192
1982-01, -1.16080277682881
1982-02, -1.37850995619332
1982-03, -1.17326447678745
1982-04, -1.10637609542764
1982-05, 0.647721724710653
1982-06, 0.865679811336546
1982-07, 0.777199684796522
1982-08, 0.613996828049512
1982-09, 0.028170624279071
1982-10, 0.517177054688685
1982-11, -1.03804963416099
1982-12, -0.173551623814764
1983-01, -0.444856689559128
