"Description: ","Linear trend statistics"
"Station: ","final_1971_2005_Vienna_rcp45"
"Latitude: ","48.2"
"Longitude: ","16.37"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
Index,Frequency,StartYear,EndYear,Lower bound,Slope,Upper bound
tn10p,MAM,1971,2100,-0.0857798719342757,-0.0597122660294703,-0.0346860908775581
tn10p,JJA,1971,2100,-0.109062980030722,-0.0906013540422143,-0.0716845878136201
tn10p,SON,1971,2100,-0.076103500761035,-0.0512279304394,-0.0297003045753614
tn90p,annual,1971,2100,0.117416829745597,0.140900195694716,0.163964368590463
tn90p,monthly,1971,2100,0.00871322015722096,0.00998003992015968,0.0112397437338429
tn90p,DJF,1971,2100,0.0750981396142686,0.112780179341592,0.150217613927291
tn90p,MAM,1971,2100,0.100079132337197,0.132892197408326,0.167274611179835
tn90p,JJA,1971,2100,0.139080354134118,0.188521156263092,0.233185747417246
tn90p,SON,1971,2100,0.0747220703480955,0.105820105820106,0.134408602150538
tmge5,annual,1971,2100,0.192307692307692,0.265625,0.333333333333333
tmge5,monthly,1971,2100,0,0,0
tmge5,DJF,1971,2100,0.0379746835443038,0.054011154011154,0.0718390804597701
tmge5,MAM,1971,2100,0.00775193798449618,0.0160642570281125,0.0256410256410257
tmge5,JJA,1971,2100,0,0,0
tmge5,SON,1971,2100,0.00273224043715846,0.0147492625368731,0.0261437908496732
tmlt5,annual,1971,2100,-0.333333333333333,-0.26530612244898,-0.191011235955056
tmlt5,monthly,1971,2100,0,0,0
tmlt5,DJF,1971,2100,-0.072463768115942,-0.0546212549462973,-0.0384615384615385
tmlt5,MAM,1971,2100,-0.0256410256410256,-0.0160642570281125,-0.00775193798449612
tmlt5,JJA,1971,2100,0,0,0
tmlt5,SON,1971,2100,-0.0261437908496732,-0.0147492625368732,-0.00275482093663912
tmge10,annual,1971,2100,0.157894736842105,0.213592233009709,0.269230769230769
tmge10,monthly,1971,2100,0,0,0
tmge10,DJF,1971,2100,0,0.00611620795107034,0.00925925925925926
tmge10,MAM,1971,2100,0.019047619047619,0.0327868852459016,0.045045045045045
tmge10,JJA,1971,2100,0,0,0
tmge10,SON,1971,2100,0.0161812297734628,0.0277777777777778,0.0387596899224806
tmlt10,annual,1971,2100,-0.266666666666667,-0.212962962962963,-0.157142857142857
tmlt10,monthly,1971,2100,0,0,0
tmlt10,DJF,1971,2100,-0.00966183574879224,-0.0063192572626535,-0.00320512820512819
tmlt10,MAM,1971,2100,-0.045045045045045,-0.0327868852459016,-0.019047619047619
tmlt10,JJA,1971,2100,0,0,0
tmlt10,SON,1971,2100,-0.0387596899224806,-0.0277777777777778,-0.016260162601626
txge30,annual,1971,2100,0.125,0.183908045977011,0.242857142857143
txge30,monthly,1971,2100,0,0,0
txge30,DJF,1971,2100,0,0,0
txge30,MAM,1971,2100,0,0,0
txge30,JJA,1971,2100,0.10377358490566,0.153846153846154,0.205882352941176
txge30,SON,1971,2100,0,0,0
txge35,annual,1971,2100,0.04,0.0597014925373134,0.08
txge35,monthly,1971,2100,0,0,0
txge35,DJF,1971,2100,0,0,0
txge35,MAM,1971,2100,0,0,0
txge35,JJA,1971,2100,0.0392156862745098,0.0588235294117647,0.0769230769230769
txge35,SON,1971,2100,0,0,0
tx95t,NA,1971,2100,0.00466226190476177,0.018405102739726,0.03182512
hddheat18,annual,1971,2100,-5.52909191176469,-4.50402391304347,-3.51125
cddcold18,annual,1971,2100,1.62228400000002,2.15404817073171,2.70225789473683
gddgrow10,annual,1971,2100,3.12572355769232,3.92264870689655,4.75492065217392
cdd,annual,1971,2100,-0.0612244897959184,-0.025,0
cwd,annual,1971,2100,0,0,0
r10mm,annual,1971,2100,0,0.0128205128205128,0.0344827586206897
r10mm,monthly,1971,2100,0,0,0
r10mm,DJF,1971,2100,0,0,0
r10mm,MAM,1971,2100,0,0,0.0149253731343284
r10mm,JJA,1971,2100,0,0,0.0119047619047619
r10mm,SON,1971,2100,-0.00806451612903226,0,0
r20mm,annual,1971,2100,0,0,0.0131578947368421
r20mm,monthly,1971,2100,0,0,0
r20mm,DJF,1971,2100,0,0,0
r20mm,MAM,1971,2100,0,0,0
r20mm,JJA,1971,2100,0,0,0
r20mm,SON,1971,2100,0,0,0
rx1day,annual,1971,2100,0,0.0323939519999998,0.0760379245714286
rx1day,monthly,1971,2100,-0.000389186067294751,0.000772447589609922,0.00202117423728815
rx1day,DJF,1971,2100,-0.0154315636363636,0,0.0188151428571429
rx1day,MAM,1971,2100,-0.0300093983999999,0.0155773309090909,0.0733134973584905
rx1day,JJA,1971,2100,0,0.047428963902439,0.105639316363636
rx1day,SON,1971,2100,-0.0381417347368421,0,0.0412319380645161
rx5day,annual,1971,2100,-0.0195575603478264,0.055363900799998,0.138379276800003
rx5day,monthly,1971,2100,-0.000481506037668098,0.00151353290670283,0.00348363453142089
rx5day,DJF,1971,2100,-0.0598288029458809,0.0121746883076923,0.081775364596363
rx5day,MAM,1971,2100,-0.03987877023,0.061095978981817,0.160678807128712
rx5day,JJA,1971,2100,-0.0544735857951234,0.0478081078510346,0.139957386064225
rx5day,SON,1971,2100,-0.0890655793581179,-0.00732010790400118,0.0765615599999988
prcptot,annual,1971,2100,-0.235522170947368,0.352198738285714,0.922021938782608
prcptot,monthly,1971,2100,-0.00167356038766519,0.00166820403215455,0.00503811045421774
prcptot,DJF,1971,2100,-0.220503057702128,-0.0185636506666667,0.190605890642202
prcptot,MAM,1971,2100,-0.177297517241379,0.110010816,0.39953853
prcptot,JJA,1971,2100,-0.269638959724138,0.0378385648941175,0.350365686371681
prcptot,SON,1971,2100,-0.227330272,0.0371427002181817,0.307689479152941
sdii,annual,1971,2100,-0.0013322958042156,0.00321164643608326,0.00752087098285712
r95p,annual,1971,2100,-0.0295843531034484,0.311340918857143,0.64461744
r99p,annual,1971,2100,0,0,0
r95ptot,annual,1971,2100,-0.0108009597632498,0.0303500670988909,0.0750010855743243
r99ptot,annual,1971,2100,0,0,0
rx3day,annual,1971,2100,-0.0219386880000201,0.0490562537142866,0.124274882356365
rx3day,monthly,1971,2100,-0.000661584557547955,0.00105238745254299,0.00277791321600004
rx3day,DJF,1971,2100,-0.035716891408695,0.00138169933403834,0.0363969406628569
rx3day,MAM,1971,2100,-0.025267715873683,0.029688918203078,0.0836894410148581
rx3day,JJA,1971,2100,-0.0381251617280016,0.020496382719999,0.0726199270400002
rx3day,SON,1971,2100,-0.0455903157065143,0.00134874138947494,0.0465142977163652
r30mm,annual,1971,2100,0,0,0
r30mm,monthly,1971,2100,0,0,0
r30mm,DJF,1971,2100,0,0,0
r30mm,MAM,1971,2100,0,0,0
r30mm,JJA,1971,2100,0,0,0
r30mm,SON,1971,2100,0,0,0
tx2tn2,annual,1971,2100,0.0099009900990099,0.0161290322580645,0.0212765957446809
txb2tnb2,annual,1971,2100,0,0,0
spei3,FEB,1971,2100,-0.00617324738951643,-0.00145838665668693,0.00321491866519319
spei3,MAY,1971,2100,-0.00471727006700561,-0.000170479641420313,0.00451154828482389
spei3,AUG,1971,2100,-0.00727460888206047,-0.000896070279487681,0.00489056876407235
spei3,NOV,1971,2100,-0.00401804530810788,0.000575355069558747,0.0056462320901251
spei6,APR,1971,2100,-0.00726533409284631,-0.00207382740073041,0.00309202640274807
spei6,OCT,1971,2100,-0.00875562947532681,-0.00314661210025352,0.00271358679953078
spei12,JUN,1971,2100,-0.00689977355903432,-0.00133433380511345,0.00421869197307901
spei12,DEC,1971,2100,-0.00625485483151453,-0.00138896394653685,0.00362142638621348
spi3,FEB,1971,2100,-0.00431201627672618,-6.14921823754183e-05,0.0042764937517176
spi3,MAY,1971,2100,-0.00264623115979968,0.00146427576211027,0.00588363135801873
spi3,AUG,1971,2100,-0.00469314527879144,0.00060532552951015,0.00601063048098723
spi3,NOV,1971,2100,-0.00382140386201939,0.000880409889599978,0.00558873279937076
spi6,APR,1971,2100,-0.00301623469097558,0.00184030551279067,0.00635655244080409
spi6,OCT,1971,2100,-0.00546059276436078,7.24449925803561e-05,0.00570510752925535
spi12,JUN,1971,2100,-0.00203354147560438,0.00308723821833229,0.00806113312300711
spi12,DEC,1971,2100,-0.00171540189937085,0.00254671463998515,0.00689620363460335
tmm,annual,1971,2100,0.0152346673189825,0.0189642397678586,0.0225122661884593
tmm,monthly,1971,2100,0.000733303468671241,0.00157459770959286,0.00242313591598835
tmm,DJF,1971,2100,0.0135653470467271,0.0220214474816889,0.0303594850070404
tmm,MAM,1971,2100,0.0118502047586364,0.0174162255118574,0.0226068534601599
tmm,JJA,1971,2100,0.0161929916806419,0.0218205226623112,0.0273260336455083
tmm,SON,1971,2100,0.0101536692789016,0.0152510920411727,0.0202677708084428
txm,annual,1971,2100,0.0150197201000319,0.0195797036321519,0.0241374794520548
txm,monthly,1971,2100,0.000639490575369568,0.0016259780174838,0.00261418970814133
txm,DJF,1971,2100,0.0142752894954507,0.0233344574655997,0.0326592674325523
txm,MAM,1971,2100,0.0102040400498675,0.0175269261220779,0.0248566805860041
txm,JJA,1971,2100,0.0161294225408204,0.0231209557945041,0.030555034812343
txm,SON,1971,2100,0.00829784149741148,0.0145735109864422,0.0205985085216882
tnm,annual,1971,2100,0.0151362941600577,0.0181782646792775,0.0212079273622766
tnm,monthly,1971,2100,0.000807833129168392,0.00150692568904953,0.00222008330053785
tnm,DJF,1971,2100,0.0130903712862013,0.0203112219652315,0.0273826893536571
tnm,MAM,1971,2100,0.012528023683136,0.016686852724417,0.0209154166239973
tnm,JJA,1971,2100,0.016120775024674,0.019843395521245,0.0239229992647735
tnm,SON,1971,2100,0.011931559139785,0.0163552424426862,0.020780707006817
