"Description: ","Outliers shown in *boxseries.pdf"
"Station: ","final_1971_2005_Athens_rcp85"
"Latitude: ","37.98"
"Longitude: ","23.73"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
Date,Prec,TX,TN,DTR
"Prec up"
1971-1-1,45.92503008,12.5226,8.93780000000004,3.58479999999996
1971-1-2,24.61535136,14.236,7.56100000000004,6.67499999999996
1976-1-9,19.9815552,14.5339,11.205,3.3289
1978-1-2,31.35891456,15.7358,13.9445,1.7913
1980-1-14,25.25291424,6.57320000000004,2.72460000000001,3.84860000000003
1980-1-17,39.370536,9.4153,1.35740000000004,8.05789999999996
1982-1-1,21.9266352,15.8181,10.9471,4.871
1982-1-24,22.56096672,12.9771,7.6044,5.3727
1983-1-9,16.03071648,14.0997,10.1229,3.9768
1983-1-25,18.96468768,15.4723,11.2007,4.2716
1983-1-28,30.07563264,13.8528,8.08610000000004,5.76669999999996
1984-1-22,21.0015072,7.98099999999999,3.68110000000001,4.29989999999998
1985-1-4,30.81583008,14.7103,10.9123,3.798
1986-1-18,16.8450192,13.412,6.15690000000001,7.25509999999999
1986-1-24,17.85462912,9.92340000000002,7.86180000000002,2.0616
1990-1-25,21.87794016,13.9535,10.8165,3.137
1990-1-26,19.9815552,14.5018,8.10380000000004,6.39799999999996
1991-1-25,23.24486592,13.3824,9.60400000000004,3.77839999999996
1991-1-28,19.10975328,14.5141,8.63140000000004,5.88269999999996
1991-1-30,44.52705216,13.2086,9.84230000000002,3.36629999999998
1994-1-20,19.49687712,16.2406,5.67780000000005,10.5627999999999
1995-1-16,25.0567344,16.6882,12.9226,3.7656
1995-1-18,18.28857312,13.3838,8.17220000000003,5.21159999999997
1999-1-19,15.64853472,14.3185,8.74980000000005,5.56869999999995
1999-1-21,24.66451296,12.5309,10.2235,2.3074
2003-1-7,25.59654432,13.7539,9.041,4.7129
2003-1-9,22.65845184,15.0456,10.8584,4.1872
2005-1-7,21.439512,7.24270000000001,1.47070000000002,5.77199999999999
2005-1-29,21.9266352,13.1515,8.03400000000005,5.11749999999995
2006-1-22,22.75623936,15.8109,7.8657,7.9452
2006-1-24,29.23765632,13.7714,5.4452,8.3262
2007-1-9,18.481608,12.3189,4.93120000000005,7.38769999999995
2007-1-19,39.11377248,14.1364,10.0472,4.0892
2008-1-3,18.24031872,14.7355,7.39090000000004,7.34459999999996
2009-1-22,29.23765632,16.3357,9.86710000000005,6.46859999999995
2009-1-28,18.43333632,13.4779,4.78530000000001,8.69259999999999
2010-1-19,19.0613952,15.7577,8.9794,6.7783
2010-1-22,34.2267984,10.4238,1.7278,8.696
2010-1-23,19.01303712,9.88140000000004,9.11369999999999,0.767700000000049
2012-1-20,22.31679168,14.3859,12.4733,1.9126
2014-1-26,29.5826688,15.2787,12.6157,2.663
2015-1-24,16.5093552,16.0319,9.3811,6.6508
2016-1-1,17.75830176,14.7484,9.37510000000003,5.37329999999997
2016-1-3,44.26233984,12.5005,9.13640000000004,3.36409999999996
2018-1-18,28.3999392,18.1396,12.7561,5.3835
2020-1-23,35.18768736,11.289,5.68720000000002,5.60179999999998
2024-1-8,18.7713936,14.7696,9.73720000000003,5.03239999999997
2024-1-18,15.45771168,12.9742,7.76950000000005,5.20469999999995
2024-1-19,27.31682016,15.1879,7.00100000000003,8.18689999999997
2028-1-7,20.07852192,10.2198,8.85360000000003,1.36619999999997
2031-1-5,25.25291424,16.8107,13.5051,3.3056
2031-1-7,15.45771168,13.5372,9.64920000000001,3.88799999999999
