"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Moscow_rcp45"
"Latitude: ","55.75"
"Longitude: ","37.56"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2027, 12.523025, 13.481, 1, 4, 4
2028, 16.3748, 18.2107, 1, 10, 10
2029, 15.27176375, 21.8253, 4, 5, 15
2030, 18.051378125, 23.9971, 4, 8, 20
2031, 16.9334777777778, 18.1634, 3, 3, 9
2032, -99.9, -99.9, 0, -99.9, 0
2033, 17.4158347777778, 23.9686, 5, 9, 31
2034, 18.085, 22.1139, 2, 3, 6
2035, 17.6168791666667, 18.4526, 2, 4, 7
2036, 15.7856045940171, 22.9053, 3, 13, 24
2037, 17.0853270833334, 22.8587, 4, 6, 19
2038, 15.8765366666667, 20.9544, 3, 6, 16
2039, 16.0153846666667, 20.3326, 5, 12, 30
2040, 17.3607583333334, 19.2535, 2, 6, 9
2041, 18.0483930481284, 24.1836, 4, 17, 34
2042, 15.6063047916667, 18.7844, 4, 8, 19
2043, 15.2271797619048, 18.1081, 5, 7, 24
2044, 19.290005, 21.2132, 3, 6, 15
2045, 14.7338844444445, 18.8035, 3, 5, 11
2046, 16.380775, 18.701, 2, 4, 8
2047, 19.6248, 20.5452, 1, 4, 4
2048, 16.4376506944445, 22.9853, 6, 8, 32
2049, 19.9092, 21.1847, 2, 6, 9
2050, 16.6643138888889, 18.5657, 3, 12, 21
2051, 18.4000416666667, 20.8069, 2, 6, 12
2052, 17.6009723333334, 20.4242, 5, 10, 23
2053, 17.5169866666667, 20.7718, 2, 5, 8
2054, 16.9257375, 20.3587, 2, 4, 7
2055, 17.799625, 18.3428, 1, 4, 4
2056, 16.939035, 21.0669, 2, 5, 9
2057, 14.90318, 16.436, 1, 5, 5
2058, 17.1102654166667, 21.851, 8, 10, 34
2059, 18.5852311111111, 23.5734, 5, 9, 24
2060, 17.551938, 23.734, 5, 10, 30
2061, 19.1569638888889, 21.7711, 3, 6, 13
2062, 17.6523319444445, 28.2541000000001, 6, 6, 25
2063, 17.4702380952381, 20.7592, 3, 7, 13
2064, 16.9960945833334, 23.3133, 8, 5, 28
2065, 15.0714238888889, 16.392, 3, 5, 12
2066, 16.2845622916667, 18.007, 4, 8, 20
2067, 17.3591848214286, 19.9133, 4, 7, 18
2068, 15.58759, 18.9989, 2, 5, 10
2069, 17.20744375, 19.8496, 4, 4, 13
2070, 18.0221722222222, 21.9333, 6, 8, 27
2071, 14.9188520833334, 18.4218, 4, 4, 13
2072, 17.0558466666667, 18.7152, 3, 5, 11
2073, 16.8308133333334, 19.7597, 5, 3, 15
2074, 17.6027297619048, 23.4755, 7, 9, 29
2075, 15.1658373333334, 18.7147000000001, 5, 5, 15
2076, 17.6898261544012, 20.2627, 3, 21, 36
2077, 16.7185023809524, 17.6511, 5, 7, 20
2078, 17.7773366666667, 21.3931, 5, 6, 21
2079, 18.1320666666667, 21.3472, 2, 12, 15
2080, 17.2735777777778, 20.8436, 3, 5, 11
2081, 20.38988, 21.9302, 1, 5, 5
2082, 15.9742611111111, 19.7958, 3, 6, 15
2083, 16.2714611111111, 19.9871, 3, 4, 10
2084, 16.4174428571429, 18.6266, 3, 7, 16
2085, 17.1311954166667, 20.4163, 4, 6, 19
2086, 17.3475677777778, 22.4384, 6, 8, 27
2087, 17.2556110714286, 20.7118, 6, 7, 28
2088, 17.5567503496504, 22.9304, 2, 13, 24
2089, 18.3121925925926, 22.508, 3, 9, 19
2090, 16.7141428571429, 21.334, 3, 7, 13
2091, 16.7603555555556, 20.0802, 6, 5, 22
2092, 15.0140041666667, 17.7655, 2, 4, 7
2093, 15.492869, 22.0619, 5, 8, 22
2094, 15.8245528571429, 20.6418, 5, 7, 25
2095, 17.583475, 23.6508, 6, 8, 26
2096, 16.0810066666667, 19.0809, 5, 16, 29
2097, 18.1271968299062, 23.5485, 8, 14, 52
2098, 16.04251375, 19.1902, 4, 5, 17
2099, 15.5153, 16.0297, 1, 3, 3
2100, 16.8345923809524, 22.3694, 5, 9, 28
