"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","final_1971_2005_Moscow_rcp45"
"Latitude: ","55.75"
"Longitude: ","37.56"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spei
1971-01, -99.9
1971-02, -99.9
1971-03, -0.579113262667151
1971-04, -0.220978598361992
1971-05, 0.0467022434375623
1971-06, -0.505033658304307
1971-07, 0.324803997614765
1971-08, 0.0994904174562449
1971-09, -0.0423143467523061
1971-10, -0.15919701143987
1971-11, -0.545394516055645
1971-12, 0.653589014936975
1972-01, 0.144512191488916
1972-02, 0.979984584621641
1972-03, 1.06252886834471
1972-04, 1.02301303933019
1972-05, 1.2286107781357
1972-06, 0.564717474914261
1972-07, 0.357554017619579
1972-08, -0.764175194747866
1972-09, -0.113563259378877
1972-10, -0.037863602153173
1972-11, 0.82266742017781
1972-12, 0.890110849510256
1973-01, 1.25029556023606
1973-02, 1.07933376742334
1973-03, -0.186543637038358
1973-04, -0.188269193509269
1973-05, 0.607932061964521
1973-06, 0.912076798690634
1973-07, 0.98491163049473
1973-08, 1.34992544953398
1973-09, 1.2256945736179
1973-10, 1.70344121931111
1973-11, 1.57985551958701
1973-12, 1.61722006037014
1974-01, 0.632492123008791
1974-02, -0.994832392203225
1974-03, -1.7373683355237
1974-04, -2.87240262405777
1974-05, -3.08944176792833
1974-06, -1.54512936355557
1974-07, -0.513996323402119
1974-08, -0.706117127915537
1974-09, 0.714520771965885
1974-10, 0.828289693716326
1974-11, 1.60759903578402
1974-12, -0.227036514880354
1975-01, -0.172604110021075
1975-02, -0.500622392194752
1975-03, 0.221202526548783
1975-04, -0.190523633086304
1975-05, -2.25228897423867
1975-06, -0.66717686467129
1975-07, -0.867534268436015
1975-08, -0.704215586628468
1975-09, -0.700283871761387
1975-10, -0.4585088739142
1975-11, -0.13094342182086
1975-12, -0.730772726318574
1976-01, -0.109538976890784
1976-02, -0.404157676621696
1976-03, -1.01191133616336
1976-04, -1.1193378850153
1976-05, 0.0234940083841617
1976-06, -0.340452962700534
1976-07, 1.83299975415279
1976-08, 1.74081889972117
1976-09, 1.78465901445985
1976-10, 0.255932907678477
1976-11, 0.864936518922621
1976-12, 1.92541693918286
1977-01, 1.83742347478226
1977-02, 1.10219308044296
1977-03, -1.16852382318924
1977-04, -0.645248846521803
1977-05, -0.356924857290978
1977-06, -0.346716658354771
1977-07, 0.406525085561125
1977-08, 0.402017350533956
1977-09, 0.647628404094018
1977-10, 0.0697455440031629
1977-11, 0.267348831679251
1977-12, 0.421628738838548
1978-01, 0.556157431953362
1978-02, 0.0245317397642777
1978-03, -0.923380421274809
1978-04, -1.03940248827339
1978-05, -0.927326163146641
1978-06, 1.60133118404346
1978-07, 0.82685062747901
1978-08, 0.0886793120715242
1978-09, -1.55998333777318
1978-10, -1.9440721580571
1978-11, -1.73454406497992
1978-12, -1.26798134781774
1979-01, -0.560309773708725
1979-02, -1.29873832349499
1979-03, -1.07131448942252
1979-04, -1.24408625523329
1979-05, 0.265719253326483
1979-06, 0.115900651731229
1979-07, 0.447117108764049
1979-08, 1.12398409208518
1979-09, 0.494326642964828
1979-10, 0.21611964401382
1979-11, -1.41021885959499
1979-12, 0.101804122673882
1980-01, 0.559349895661824
1980-02, 1.07285964297248
1980-03, -0.399690871976813
1980-04, -0.591332917970888
1980-05, -0.963835590503008
1980-06, -0.0947994795759318
1980-07, -0.396828730615756
1980-08, 0.10901108161089
1980-09, 0.106208446658041
1980-10, 0.641390298174953
1980-11, -0.291647751458955
1980-12, 0.936094471664011
1981-01, 0.811730965594041
1981-02, 1.48879591294751
1981-03, -0.397573884632449
1981-04, -0.470088422117213
1981-05, -0.170797385692436
1981-06, 0.455370284277305
1981-07, 1.21841094491371
1981-08, 0.664869561877861
1981-09, 0.246698911053241
1981-10, -0.403746196953289
1981-11, -0.659798735327098
1981-12, -0.593886551853732
1982-01, -0.949061527367183
1982-02, -0.446066579107415
1982-03, -0.694575627058508
1982-04, 0.329084336290746
1982-05, -0.88034961142762
1982-06, -1.76108852260924
1982-07, -1.23014209078879
1982-08, -1.25762558518519
1982-09, -0.347170411970546
1982-10, -1.50456720988557
1982-11, -0.865823305964218
1982-12, -1.29837275372237
1983-01, -0.211234360617637
1983-02, 1.39053147965194
1983-03, 1.30915379360225
1983-04, 1.81330217801976
1983-05, 0.0196675368000983
1983-06, 1.41828508437021
1983-07, 0.625160303604386
1983-08, 1.17873199322136
1983-09, 1.2729264224542
1983-10, 1.59272323942741
1983-11, 1.3967877617552
1983-12, -0.37732227112037
1984-01, 0.0939743850320668
1984-02, 0.839215464505903
1984-03, 0.151488845331948
1984-04, 2.1739410479038
1984-05, 1.71766741840344
1984-06, 1.69620505634294
1984-07, -0.136527180459642
1984-08, 0.132458529255468
1984-09, -0.46693132933623
1984-10, -0.716379940893781
1984-11, -2.21203464959266
1984-12, -1.50442551726937
1985-01, -0.663418599245449
1985-02, -0.116307735036864
1985-03, -1.54485256673668
1985-04, -0.657050237137199
1985-05, -1.07618626611442
1985-06, -0.956599895168328
1985-07, -0.641778140659668
1985-08, 0.288200785084715
1985-09, 0.250476607954453
1985-10, 0.0167317549675318
1985-11, -1.27644787773025
1985-12, -1.33807997318236
1986-01, -1.25938940080505
1986-02, -1.30254673167138
1986-03, 1.2156016669283
1986-04, 0.99658456241299
1986-05, 1.12387524187807
1986-06, 0.565457048938288
1986-07, -0.245066719314749
1986-08, -0.882032227554921
1986-09, -1.4506398452145
1986-10, -1.65004583040711
1986-11, -1.07729115983411
