"Description: ","Standardised Precipitation Index"
"Station: ","final_1971_2005_Moscow_rcp45"
"Latitude: ","55.75"
"Longitude: ","37.56"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spi
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -99.9
1971-07, -99.9
1971-08, -99.9
1971-09, -99.9
1971-10, -99.9
1971-11, -99.9
1971-12, -99.9
1972-01, -99.9
1972-02, -99.9
1972-03, -99.9
1972-04, -99.9
1972-05, -99.9
1972-06, -99.9
1972-07, -99.9
1972-08, -99.9
1972-09, -99.9
1972-10, -99.9
1972-11, -99.9
1972-12, 0.168955602536988
1973-01, 0.295926303571132
1973-02, 0.249464071721616
1973-03, 0.237417317982036
1973-04, 0.258440875170694
1973-05, 0.285532077277545
1973-06, 0.521719767313743
1973-07, 0.323801144237065
1973-08, 0.564532028941712
1973-09, 0.799752588123914
1973-10, 0.919001081730965
1973-11, 1.15715509667332
1973-12, 1.1507284053322
1974-01, 1.08059641432817
1974-02, 0.896870552285829
1974-03, 0.733301477143751
1974-04, 0.528866235071874
1974-05, 0.245529103288154
1974-06, 0.141833634412089
1974-07, 0.292909857697658
1974-08, 0.470856433319966
1974-09, 0.722548482696487
1974-10, 0.710011787540346
1974-11, 0.793717599229407
1974-12, 0.49510068109414
1975-01, 0.383634693429077
1975-02, 0.559455547925497
1975-03, 0.565652578350139
1975-04, 0.439789614549871
1975-05, 0.310842614598287
1975-06, 0.395924658467764
1975-07, 0.0999636630473153
1975-08, -0.239607991233986
1975-09, -0.241691028360685
1975-10, -0.688848895836702
1975-11, -0.950336149897731
1975-12, -0.979954463749002
1976-01, -0.97605741482978
1976-02, -0.891268297397867
1976-03, -0.920119550933463
1976-04, -0.778593188042506
1976-05, -0.570199216150029
1976-06, -0.442327502235129
1976-07, 0.311004696237
1976-08, 0.439098163749669
1976-09, -0.0759576945376482
1976-10, -0.0291184274214109
1976-11, 0.092739229014082
1976-12, 0.558404502666343
1977-01, 0.58198752660137
1977-02, 0.37922157437569
1977-03, 0.314830560995995
1977-04, 0.444496974207799
1977-05, 0.452477943540107
1977-06, 0.160563323610895
1977-07, 0.72473006679554
1977-08, 0.820564416043518
1977-09, 0.664910982680333
1977-10, 0.77769218557052
1977-11, 0.893938303987558
1977-12, 0.93284610597068
1978-01, 0.960165059893407
1978-02, 1.009286687616
1978-03, 1.01063499817032
1978-04, 0.970768073746287
1978-05, 0.844610520935612
1978-06, 1.29474126509937
1978-07, 0.346715053921774
1978-08, 0.103462639668982
1978-09, -0.135512356406571
1978-10, -0.25702457841714
1978-11, -0.621884517119397
1978-12, -1.11817154914639
1979-01, -1.08232809520078
1979-02, -1.14812582147742
1979-03, -1.15845637522525
1979-04, -1.19630955764445
1979-05, -1.08398699950903
1979-06, -1.10111918786843
1979-07, -1.33875541626081
1979-08, -0.868466910856403
1979-09, -1.0059524512352
1979-10, -1.05964610878987
1979-11, -1.2569235591174
1979-12, -1.19451992263373
1980-01, -1.20689005886403
1980-02, -1.11887112175343
1980-03, -1.17639453855394
1980-04, -1.07074456663165
1980-05, -0.971367508056999
1980-06, -1.44997539546902
1980-07, -1.33259280643717
1980-08, -0.763202803910929
1980-09, -0.396524449432787
1980-10, -0.389828171616403
1980-11, -0.434675677644944
1980-12, -0.0134631878785867
1981-01, -0.17615458298656
1981-02, 0.0784744280427534
1981-03, 0.0911893684607066
1981-04, 0.090955162987768
1981-05, 0.0856013010942179
1981-06, 0.417849251659175
1981-07, 0.447789510627804
1981-08, 0.0397132684213366
1981-09, 0.259501456769059
1981-10, 0.234525324441158
1981-11, 0.143988909207276
1981-12, 0.0867100702536481
1982-01, -0.0418710048903504
1982-02, -0.115740059778048
1982-03, 0.00315389293874009
1982-04, 0.0225421653548784
1982-05, -0.165675991396726
1982-06, -0.357219503437917
1982-07, -0.036338044376889
1982-08, -0.457918742942697
1982-09, -0.301912690804322
1982-10, -0.551496813785672
1982-11, -0.617083982265493
1982-12, -0.820602548793938
1983-01, -0.877048729362942
1983-02, -0.693582279839608
1983-03, -0.532134449244647
1983-04, -0.354385300983278
1983-05, -0.515958863059472
1983-06, -0.158996561416077
1983-07, -0.469096626156266
1983-08, -0.217969314470544
1983-09, 0.425599339013157
1983-10, 0.346467078225372
1983-11, 0.403725691437009
1983-12, 0.494495451408425
1984-01, 0.505852998746393
1984-02, 0.630805562375386
1984-03, 0.646402816673836
1984-04, 0.986597962391339
1984-05, 1.08517208442105
1984-06, 1.28761668474504
1984-07, 0.985401262494823
1984-08, 1.29876009987823
1984-09, 0.917604692413004
1984-10, 0.90907911669979
1984-11, 0.887272314541448
1984-12, 0.922795972422356
1985-01, 0.899728322518924
1985-02, 0.682026799424302
1985-03, 0.426264748616522
1985-04, 0.310240123974561
1985-05, 0.304500161605558
1985-06, -0.276589117994539
1985-07, -0.0292047657887185
1985-08, 0.188386608908616
1985-09, -0.575896252706069
1985-10, -0.581832628075874
1985-11, -0.575490657427276
1985-12, -0.870116978826363
1986-01, -0.905860499638209
1986-02, -1.04571792507885
1986-03, -0.756141776986129
1986-04, -1.32192074301526
1986-05, -1.26317517467528
1986-06, -1.08505139608607
1986-07, -1.26875331188942
1986-08, -1.65392380510149
1986-09, -1.44741483392444
1986-10, -1.37202441499469
1986-11, -1.25738155667341
1986-12, -1.30939183026499
1987-01, -1.25742012214845
1987-02, -1.34903525218408
1987-03, -1.19025050172271
1987-04, -1.18932289402008
1987-05, -0.792435969715753
