"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Moscow_rcp45"
"Latitude: ","55.75"
"Longitude: ","37.56"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, -99.9, -99.9, 0, -99.9, 0
1972, 30.0821166666667, 32.4758, 2, 4, 7
1973, -99.9, -99.9, 0, -99.9, 0
1974, 22.365825, 23.9942, 1, 4, 4
1975, 29.4807333333334, 32.5054, 1, 6, 6
1976, 31.1100666666667, 33.387, 1, 6, 6
1977, -99.9, -99.9, 0, -99.9, 0
1978, 24.9911444444445, 27.0111, 1, 9, 9
1979, 23.009075, 23.6009, 1, 4, 4
1980, 25.909, 27.1243, 1, 3, 3
1981, 20.5971, 21.1638, 2, 3, 6
1982, 31.54136125, 34.8088, 4, 5, 15
1983, 27.08835, 28.0686, 1, 4, 4
1984, 20.8759666666667, 22.688, 1, 3, 3
1985, 26.1889791666667, 28.3071, 2, 4, 7
1986, 24.2069, 24.8866, 1, 3, 3
1987, 21.4040666666667, 21.5432, 1, 3, 3
1988, 29.6810911111111, 32.3192, 3, 5, 11
1989, 27.35, 28.3404, 1, 5, 5
1990, 32.3063666666667, 34.8606, 1, 12, 12
1991, 26.1712333333334, 31.4439, 2, 4, 7
1992, 30.0140146666667, 31.7329, 5, 17, 32
1993, 26.6832666666667, 26.9353, 1, 3, 3
1994, -99.9, -99.9, 0, -99.9, 0
1995, 27.5389361111111, 31.1235, 3, 4, 10
1996, 28.4232333333334, 33.7574, 4, 3, 12
1997, -99.9, -99.9, 0, -99.9, 0
1998, 29.4680314761905, 34.7076, 5, 7, 23
1999, -99.9, -99.9, 0, -99.9, 0
2000, 29.0546333333334, 29.7006, 1, 3, 3
2001, 28.4205571428572, 30.1724, 1, 7, 7
2002, -99.9, -99.9, 0, -99.9, 0
2003, 28.89738, 30.706, 1, 5, 5
2004, 30.2881666666667, 30.3958, 1, 3, 3
2005, -99.9, -99.9, 0, -99.9, 0
2006, 31.0039166666667, 34.369, 2, 3, 6
2007, 27.2929666666667, 27.4813, 1, 3, 3
2008, 30.3105854166667, 43.2342000000001, 4, 15, 25
2009, 30.8729400031566, 38.7734, 8, 18, 61
2010, 21.56845, 21.9450000000001, 1, 4, 4
2011, 28.355480952381, 31.3513, 5, 7, 20
2012, 28.3968, 29.6221, 1, 3, 3
2013, 30.514675, 32.0388, 1, 4, 4
2014, 29.2805105769231, 33.6741, 4, 13, 23
2015, 29.58752875, 33.8907, 4, 6, 19
2016, -99.9, -99.9, 0, -99.9, 0
2017, 26.8524833333334, 32.0394, 4, 5, 16
2018, 26.8569714285714, 29.5579, 2, 7, 8
2019, 28.9403444444445, 29.965, 3, 3, 9
2020, 28.735275, 31.3298, 1, 4, 4
2021, -99.9, -99.9, 0, -99.9, 0
2022, 28.6432333333334, 29.2195, 1, 3, 3
2023, 27.2176582142857, 33.3054, 4, 7, 21
2024, 30.3309833333334, 31.4214, 2, 3, 6
2025, 33.01348, 33.7707, 1, 5, 5
2026, 28.4871261111111, 33.4216, 3, 5, 12
2027, 27.8368666666667, 35.3833, 2, 6, 12
2028, 25.2944444444445, 32.0644, 2, 9, 12
2029, 28.77857, 32.6236, 2, 6, 11
2030, 28.5044986666667, 34.6177, 5, 5, 19
2031, 22.3583711111111, 26.0708, 3, 5, 11
2032, 23.9330833333334, 26.6628, 2, 3, 6
2033, 31.3182104166667, 36.497, 4, 4, 15
2034, 32.0136666666667, 33.3320000000001, 1, 3, 3
2035, -99.9, -99.9, 0, -99.9, 0
2036, 29.2154435714286, 32.7914, 2, 10, 17
2037, 22.53692, 23.6676, 1, 5, 5
2038, 29.17302, 33.2376, 5, 5, 17
2039, 27.7936518571429, 32.2287, 5, 7, 22
2040, 23.9732, 23.9732, 1, 1, 1
2041, 30.9835643939394, 39.1126, 4, 11, 22
2042, 23.427, 23.427, 1, 1, 1
2043, 27.0392810714286, 35.5942, 5, 14, 38
2044, 30.1673375, 34.6777, 2, 8, 16
2045, -99.9, -99.9, 0, -99.9, 0
2046, 25.0878666666667, 26.4258, 1, 3, 3
2047, 28.0771166666667, 30.1903, 2, 3, 6
2048, 28.2249672619048, 33.3059, 6, 8, 29
2049, 29.9300625, 33.3004, 2, 8, 11
2050, 26.7336333333333, 29.357, 2, 5, 8
2051, -99.9, -99.9, 0, -99.9, 0
2052, 28.1146003968254, 35.1352, 3, 7, 14
2053, 30.4746636363637, 34.2855, 1, 11, 11
2054, 23.41355625, 25.998, 1, 16, 16
2055, 26.5841333333334, 27.2863, 1, 3, 3
2056, 32.1774366666667, 37.4163, 2, 5, 8
2057, 34.3367375, 39.8846, 2, 4, 7
2058, -99.9, -99.9, 0, -99.9, 0
2059, 31.1959111111111, 35.5289, 4, 9, 22
2060, 26.6761187957876, 32.7176, 4, 13, 27
2061, 32.39322, 33.0852, 1, 5, 5
2062, 31.5679193333334, 46.9737, 5, 16, 40
2063, 27.44332, 28.4023, 1, 5, 5
2064, 34.3221997619048, 40.2032, 5, 7, 27
2065, 21.5053428571429, 22.6898, 1, 7, 7
2066, 27.7629866666667, 33.8079, 6, 5, 20
2067, 29.943905, 32.4155, 2, 5, 9
2068, 28.1347305555556, 32.9076, 3, 5, 12
2069, 31.1421333333334, 32.1806, 1, 3, 3
2070, 28.8861833333334, 33.7026, 3, 8, 14
2071, -99.9, -99.9, 0, -99.9, 0
2072, 29.2853777777778, 34.3754, 3, 4, 11
2073, 29.8555, 31.8075, 1, 4, 4
2074, 29.6531833333334, 33.9152, 4, 7, 16
2075, 24.6609833333334, 27.5826, 2, 5, 8
2076, 30.1020466666667, 35.4805, 3, 10, 18
2077, 29.4827666666667, 30.1784, 1, 3, 3
2078, 31.5305246666667, 36.9243, 5, 6, 21
2079, 32.9553090909091, 35.3496, 1, 11, 11
2080, 27.70715, 29.0726, 2, 3, 6
2081, -99.9, -99.9, 0, -99.9, 0
2082, 27.1180375, 28.9922, 2, 4, 7
2083, -99.9, -99.9, 0, -99.9, 0
2084, 28.0203011111111, 32.9245, 3, 5, 12
2085, -99.9, -99.9, 0, -99.9, 0
2086, 29.6970208333334, 32.7701, 4, 4, 13
2087, 27.6249, 31.8788, 2, 6, 10
2088, 26.6105261190476, 31.8415, 5, 8, 28
2089, 29.4795416666667, 32.0584, 3, 6, 13
2090, 22.81255, 23.7541000000001, 1, 4, 4
2091, 27.3394767460318, 35.5391, 4, 9, 23
2092, 31.8881, 35.3314, 1, 3, 3
2093, 27.9769527777778, 32.8063, 3, 6, 13
2094, 26.9488508333333, 33.3313, 4, 5, 15
2095, 30.7881840277778, 35.4124, 6, 8, 23
2096, 27.1138166666667, 32.6992, 4, 5, 16
2097, 33.2580556939935, 43.6595, 8, 20, 70
2098, 27.8901272718254, 32.1334, 6, 16, 37
2099, 28.2604604166667, 33.6849, 2, 8, 11
2100, 27.7104489583334, 42.8246, 4, 8, 20
