"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","final_1971_2005_Berlin_rcp45"
"Latitude: ","52.51"
"Longitude: ","13.4"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spei
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -99.9
1971-07, -99.9
1971-08, -99.9
1971-09, -99.9
1971-10, -99.9
1971-11, -99.9
1971-12, 0.412316553208584
1972-01, 0.27106878330954
1972-02, -0.175006862960957
1972-03, 0.0979467164413405
1972-04, 0.879917477934883
1972-05, 0.758299110529584
1972-06, 0.21547078776036
1972-07, 0.0745164708379001
1972-08, 0.317479683365252
1972-09, 0.723527850006599
1972-10, 0.82541808915081
1972-11, 0.760788198405046
1972-12, 0.906771662263598
1973-01, 0.979477226609078
1973-02, 1.08594621684347
1973-03, 1.21962600603205
1973-04, 0.465535138442313
1973-05, 0.530679451760359
1973-06, 0.905073251217107
1973-07, 0.05193895669815
1973-08, 0.617310599666352
1973-09, 0.680691220959456
1973-10, 0.773520674563975
1973-11, 0.833395222764338
1973-12, 0.743301385774732
1974-01, 0.548537829829861
1974-02, 1.00155274284402
1974-03, 0.778134042725508
1974-04, 1.05271333711459
1974-05, 0.432391994717176
1974-06, -0.0671472023624234
1974-07, 1.18390030198969
1974-08, 0.671789887905819
1974-09, 0.554864774754521
1974-10, 0.689024814955291
1974-11, 0.555167754346307
1974-12, 0.62817582692939
1975-01, 0.543230621327431
1975-02, 0.0820322469365164
1975-03, 0.116445348076029
1975-04, -0.211546753828268
1975-05, -0.0945021099840221
1975-06, 0.615037725946101
1975-07, 0.399719998028439
1975-08, 0.416390734321797
1975-09, 0.315105820226621
1975-10, 0.282241139269949
1975-11, 0.0521388843581047
1975-12, 0.229757190433302
1976-01, 0.169943095533948
1976-02, 0.681909500672419
1976-03, 0.604844946325864
1976-04, 0.831039806840254
1976-05, 1.36220262508411
1976-06, 0.875239941564432
