"Description: ","Standardised Precipitation Index"
"Station: ","final_1971_2005_Berlin_rcp45"
"Latitude: ","52.51"
"Longitude: ","13.4"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spi
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -99.9
1971-07, -99.9
1971-08, -99.9
1971-09, -99.9
1971-10, -99.9
1971-11, -99.9
1971-12, 0.165285554517298
1972-01, -0.00144491688398494
1972-02, -0.483257367119817
1972-03, -0.247241532357202
1972-04, 0.691768569299202
1972-05, 0.648421858872201
1972-06, 0.309033211656805
1972-07, 0.246624960994226
1972-08, 0.359938658783504
1972-09, 0.7037103804893
1972-10, 0.826140576292845
1972-11, 0.788622161208575
1972-12, 0.948513601569275
1973-01, 1.00487288319643
1973-02, 1.12482140836406
1973-03, 1.29777506000227
1973-04, 0.471433175313526
1973-05, 0.272597541482254
1973-06, 0.398673827140503
1973-07, -0.189344732727839
1973-08, 0.398796977950232
1973-09, 0.376706726536581
1973-10, 0.367188532129317
1973-11, 0.491818554281977
1973-12, 0.372911261977716
1974-01, 0.140353313952483
1974-02, 0.704586221550227
1974-03, 0.417542124755253
1974-04, 0.804134042885064
1974-05, 0.455870196081008
1974-06, 0.28033478811399
1974-07, 1.39560136679307
1974-08, 0.9294702670118
1974-09, 0.809220381939808
1974-10, 1.0176365099491
1974-11, 0.85496348048324
1974-12, 0.902518765568117
1975-01, 0.743908104231547
1975-02, 0.221956609934746
1975-03, 0.167592216374701
1975-04, -0.121601463838656
1975-05, -0.354136046513253
1975-06, 0.320263846726268
1975-07, 0.188137036973817
1975-08, 0.130415899724871
1975-09, 0.0308500785106005
1975-10, -0.0928767831794599
1975-11, -0.300505085085038
1975-12, -0.117673227373202
1976-01, -0.178769758801967
1976-02, 0.494000506075372
1976-03, 0.272751018123503
1976-04, 0.415888174253844
1976-05, 1.26136707030746
1976-06, 0.735813098263773
1976-07, -0.103271917365739
1976-08, -0.177250210204674
1976-09, -0.198635713132949
1976-10, 0.189830141244491
1976-11, 0.0829784367516767
1976-12, -0.204512072321196
1977-01, 0.42332890095434
1977-02, -0.672088995816601
1977-03, -0.414430922915786
1977-04, -0.688222056217456
1977-05, -1.586842580015
1977-06, -1.29542633609047
1977-07, -1.08015129839328
1977-08, 0.137604505099722
1977-09, -0.129747625779949
1977-10, -0.410031606124618
1977-11, 0.0358694942522851
1977-12, 0.284273488756274
1978-01, -0.248052444248969
1978-02, -0.00533925606853127
1978-03, -0.196408267611561
1978-04, 0.0716893464994796
1978-05, 0.797322457160469
1978-06, 0.584663987170132
1978-07, 0.365972146630954
1978-08, -0.69294329553869
1978-09, -0.472425274060412
1978-10, -1.03796445763264
1978-11, -1.52130641492944
1978-12, -1.88670780161766
1979-01, -0.916797661188387
1979-02, -0.952121353996385
1979-03, -0.716406395860036
1979-04, -1.01359057652889
1979-05, -2.08549057284443
1979-06, -1.93195472898344
1979-07, -1.36661375906946
1979-08, -1.04738737262735
1979-09, -0.759670919248428
1979-10, -0.308635640882561
1979-11, -0.322897176908876
1979-12, -0.0929563697664079
1980-01, -0.647934847847103
1980-02, -0.695596644677887
1980-03, -0.835992071958471
1980-04, -0.892706668793795
1980-05, -0.702407455655515
1980-06, -0.0446528891496268
1980-07, 0.510403742861188
1980-08, 0.571849641461371
1980-09, 0.309003070345657
1980-10, -0.116450709219287
1980-11, 0.12346196847825
1980-12, 0.16273110002345
1981-01, 0.201269172719569
1981-02, 0.610411229558554
1981-03, 0.702615753862776
1981-04, 0.711116108366933
1981-05, 0.711096168318521
1981-06, 0.489447983680157
1981-07, -0.0654305075157797
1981-08, -0.331014759819991
1981-09, -0.45551206491741
1981-10, -0.159044991878323
1981-11, -0.384183130577563
1981-12, -0.465013125669625
1982-01, -0.462850222669003
1982-02, -0.697008950186219
1982-03, -0.543245077647283
1982-04, -0.606838962566675
1982-05, -0.221617561136148
1982-06, -0.471133858723847
1982-07, 0.298162340524251
1982-08, 0.360926960700527
1982-09, 0.576981091211994
1982-10, 0.293522964252386
1982-11, 0.173163447657111
1982-12, 0.253304339188353
1983-01, 0.0855799864634737
1983-02, -0.0334428976724753
1983-03, 0.263082994333594
1983-04, 0.335915488240272
1983-05, -0.163177261479538
1983-06, 0.370271333021605
1983-07, -0.305201944104631
1983-08, -0.720986902638234
1983-09, -1.19317244753137
1983-10, -1.20625408975191
1983-11, -1.02996528907623
1983-12, -1.16219124470411
1984-01, -1.10367427877061
1984-02, -0.448238926637403
1984-03, -0.871284755883235
1984-04, -1.11737964111456
1984-05, -0.576401349783435
1984-06, -1.01134847042546
1984-07, -1.00427755047507
1984-08, -0.797758392437373
1984-09, -0.584123032346138
1984-10, -0.796082129112085
1984-11, -0.65221697095008
1984-12, -0.521464231811866
1985-01, -0.121095065031681
1985-02, -0.64725155955104
1985-03, -0.596866757180752
1985-04, -0.528497671888295
1985-05, -0.636741706547417
1985-06, -0.526693712177535
1985-07, -0.952413808224659
1985-08, -1.01343288987373
1985-09, -0.964521794183672
1985-10, -0.39020287488955
1985-11, -0.113557747991709
1985-12, -0.411394704556893
1986-01, -0.488645078625095
1986-02, -0.845509187250302
1986-03, -0.792375689083781
1986-04, -0.876631100775956
1986-05, -0.253452327226138
1986-06, 0.114649153628465
1986-07, 0.970113700920759
1986-08, 1.27287472400151
1986-09, 1.27593219596408
1986-10, 0.896034732400118
1986-11, 0.826388033242252
1986-12, 1.04572939689737
1987-01, 0.986645294354643
1987-02, 1.30027373919277
