"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","final_1971_2005_Madrid_rcp85"
"Latitude: ","40.38"
"Longitude: ","-3.69"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-02"
time, spei
1971-01, -99.9
1971-02, -99.9
1971-03, 1.26076761975666
1971-04, 0.83158521746918
1971-05, 1.0113834436061
1971-06, 0.497361864037182
1971-07, 1.09469862601311
1971-08, 1.39438366242587
1971-09, 0.149255364207857
1971-10, 1.10275055700156
1971-11, 1.17249437629029
1971-12, 1.19908169937324
1972-01, 0.744677943661036
1972-02, 1.21316587122677
1972-03, 1.44059505324666
1972-04, 1.93654827433026
1972-05, 0.101765934889643
1972-06, -0.443877858092458
1972-07, -0.828682701979879
1972-08, 0.613000461444519
1972-09, 1.64775644197188
1972-10, 2.28770224240195
1972-11, 1.74203912228841
1972-12, 1.29993452720123
1973-01, 0.0539004366911381
1973-02, -0.541889621135872
1973-03, 0.579744430676733
1973-04, 0.943786757398632
1973-05, 0.332967245244493
1973-06, -0.570588021281812
1973-07, -1.31528682288276
1973-08, -2.32510254039436
1973-09, -1.80588464723725
1973-10, -1.02834860671018
1973-11, -0.470245834084077
1973-12, -0.374240910980945
1974-01, -0.621646461687763
1974-02, -1.217439833133
1974-03, -0.600189089582973
1974-04, -0.790989237245333
1974-05, 0.0721111827809346
1974-06, 0.0124913929548707
1974-07, 0.256782759649645
1974-08, -0.655769513077031
1974-09, -0.13032337873004
1974-10, 1.19757015762177
1974-11, 0.536996059239939
1974-12, 0.282312661275733
1975-01, 0.353855383921971
1975-02, 1.5204936913068
1975-03, 1.49926046314384
1975-04, -0.386340645794105
1975-05, -0.299570151560151
1975-06, -0.080262546452826
1975-07, 0.829684139467956
1975-08, 0.115486747383351
1975-09, -0.0374492220800329
1975-10, 0.728875675118602
1975-11, 1.11539074023385
1975-12, 0.956405720619951
1976-01, 0.654983417565152
1976-02, -0.18185491549639
1976-03, 0.334645569979643
1976-04, -1.0264343876524
1976-05, 0.591322340761404
1976-06, 1.20668287299979
1976-07, 2.27996672102115
1976-08, 2.6825417979775
1976-09, 1.22651762190868
1976-10, 2.0711373733828
1976-11, 1.59561276503674
1976-12, 1.68370119607562
1977-01, 0.889534939866862
1977-02, 0.593898240924786
1977-03, -0.766166649606323
1977-04, -1.15977466987162
1977-05, -0.912908297321074
1977-06, -0.71315439942767
1977-07, -0.470821168229664
1977-08, -1.13216837546046
1977-09, -0.104569308900513
1977-10, 0.761662932298531
1977-11, 0.638607345125663
1977-12, 0.627297471480635
1978-01, 0.197845541973119
1978-02, -0.214460737553176
1978-03, -0.425028817992651
1978-04, -1.17805629648345
1978-05, -0.446267406169036
1978-06, -0.521967758808023
1978-07, 0.56611463801783
1978-08, 0.920260311990594
1978-09, 0.611135207360991
1978-10, 1.0310339790762
1978-11, 1.93422090299339
1978-12, 1.93950704412728
1979-01, 1.71462069510787
1979-02, -0.873106131402779
1979-03, -0.448774183574489
1979-04, -0.729697711197057
1979-05, -0.837505365424083
1979-06, -0.536719538015368
1979-07, -0.273410294655378
1979-08, 1.01215571661441
1979-09, 1.27637749235461
1979-10, 0.33068222835584
1979-11, 0.763478699570073
1979-12, 1.06759251275211
1980-01, 1.43927150980306
1980-02, 1.25922261400269
1980-03, -0.315266428673234
1980-04, -1.27836781776851
1980-05, -1.24225203064755
1980-06, -0.738028182332571
1980-07, -0.0774543916389287
1980-08, 0.59945884135652
1980-09, 1.42247453830804
1980-10, 0.750832208682983
1980-11, 1.64773581933771
1980-12, 1.64144603892632
1981-01, 1.72939658060034
1981-02, 0.241266514634967
1981-03, -1.73626120390749
1981-04, 1.37774045835106
1981-05, 1.60777104193307
1981-06, 1.6469430609651
1981-07, 0.532429905049172
1981-08, -0.568214092868334
1981-09, -0.721620463292619
1981-10, -1.43409445395787
1981-11, -0.87106878065301
1981-12, -1.11427652015321
1982-01, -0.119805211573065
1982-02, -0.570993122721001
1982-03, 0.320912464900581
1982-04, -0.0272350681505777
1982-05, 1.74972197337648
1982-06, 1.44335484374021
1982-07, 1.78844711513846
1982-08, -0.287862597115089
1982-09, -0.421973001840662
1982-10, 0.110382333810029
1982-11, 0.335091469257941
1982-12, 0.666075660618413
1983-01, 0.558067711789394
1983-02, 0.46345991099901
1983-03, -0.729284234847744
1983-04, -0.325491502579721
1983-05, 0.816495607696001
1983-06, 1.56476339222
1983-07, 1.80303974979625
1983-08, 2.33804891726733
1983-09, 0.651052490432278
1983-10, -0.345108823988932
1983-11, -1.2119386028035
1983-12, 0.108575895206451
1984-01, 0.47565131051717
1984-02, 1.08341662533659
1984-03, -0.908633918577416
1984-04, -0.408688477810402
1984-05, -0.720935694419365
1984-06, -0.806795359266139
1984-07, -1.22146015643358
1984-08, -1.01015553035087
1984-09, 0.0650821234012415
1984-10, -0.931395856645025
1984-11, -0.220914606409478
1984-12, -0.00560521020600836
1985-01, 0.129116236722971
1985-02, -0.59441158680574
1985-03, -1.61224797357211
1985-04, -1.37260441786006
1985-05, -0.721025746875471
1985-06, -0.174370177649395
1985-07, -0.088958734857731
1985-08, -0.533064287479787
1985-09, -1.60954104680222
1985-10, -1.74843710855913
1985-11, -2.03710855512076
1985-12, -2.03480032010627
1986-01, -1.8405313730051
1986-02, 0.278944318361693
1986-03, 1.60340883316379
1986-04, 1.93507300566143
1986-05, 0.206474207160342
1986-06, -0.0730260837942519
1986-07, -0.554972467869787
1986-08, 1.2624389419586
1986-09, -0.278346322723039
1986-10, 1.40090170476021
1986-11, 0.798481347028343
