"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Madrid_rcp85"
"Latitude: ","40.38"
"Longitude: ","-3.69"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-02"
time, HWM, HWA, HWN, HWD, HWF
1971, 13.2658333333334, 14.141, 1, 3, 3
1972, -99.9, -99.9, 0, -99.9, 0
1973, 20.6686305555556, 23.261, 6, 6, 22
1974, -99.9, -99.9, 0, -99.9, 0
1975, -99.9, -99.9, 0, -99.9, 0
1976, 13.694725, 14.8374, 1, 4, 4
1977, -99.9, -99.9, 0, -99.9, 0
1978, -99.9, -99.9, 0, -99.9, 0
1979, 17.29825, 18.7079, 2, 3, 6
1980, 19.6426, 20.1145, 1, 4, 4
1981, 22.1536, 22.2396, 1, 3, 3
1982, -99.9, -99.9, 0, -99.9, 0
1983, -99.9, -99.9, 0, -99.9, 0
1984, 20.97234, 22.0436, 1, 5, 5
1985, 22.37115, 22.6439, 1, 4, 4
1986, 16.5475066666667, 19.1362, 2, 5, 8
1987, 22.7575333333334, 23.1051, 1, 3, 3
1988, 20.5339, 21.9885, 1, 3, 3
1989, 23.69725, 25.5826, 1, 4, 4
1990, 20.6421416666667, 23.7073, 2, 4, 7
1991, 17.013675, 18.2794, 2, 4, 8
1992, -99.9, -99.9, 0, -99.9, 0
1993, -99.9, -99.9, 0, -99.9, 0
1994, -99.9, -99.9, 0, -99.9, 0
1995, -99.9, -99.9, 0, -99.9, 0
1996, -99.9, -99.9, 0, -99.9, 0
1997, 19.0835, 19.4878, 1, 3, 3
1998, 19.0008666666667, 21.9249, 1, 6, 6
1999, 20.5795270833334, 23.109, 4, 6, 16
2000, 20.1855216666667, 25.2397, 5, 7, 24
2001, 18.3272328571429, 22.1203, 5, 7, 20
2002, 22.7648595238095, 23.6154, 2, 7, 10
2003, -99.9, -99.9, 0, -99.9, 0
2004, 17.1897916666667, 21.0502, 2, 3, 5
2005, 20.2685708333334, 24.8625, 4, 4, 14
2006, 22.5968208333333, 23.2552, 2, 4, 7
2007, -99.9, -99.9, 0, -99.9, 0
2008, 22.3275166666667, 23.0997, 2, 3, 6
2009, 20.6934912121212, 25.3993, 6, 11, 35
2010, 17.282225, 18.161, 1, 4, 4
2011, 20.2266208333334, 23.4372, 2, 4, 7
2012, 23.3437666666667, 24.0806, 1, 3, 3
2013, -99.9, -99.9, 0, -99.9, 0
2014, 22.5080361111111, 25.0037, 3, 8, 19
2015, 21.2099591269842, 24.6671, 7, 18, 41
2016, 20.182985, 24.0291, 5, 4, 17
2017, 19.2674333333334, 22.2435, 3, 4, 8
2018, -99.9, -99.9, 0, -99.9, 0
2019, 19.6358446666667, 23.7626, 5, 15, 28
2020, 18.0606161111111, 24.3404, 3, 6, 15
2021, 21.2237166071429, 24.2931, 5, 16, 33
2022, 21.1511633333334, 22.5829, 5, 6, 20
2023, 20.4637788888889, 24.6765, 6, 12, 35
2024, 19.87735, 23.2638, 2, 3, 6
2025, 17.0482666666667, 18.2205, 1, 3, 3
2026, 18.3029071428572, 23.155, 4, 14, 26
2027, 21.461226, 24.64, 5, 5, 20
2028, 20.4698636363637, 23.6557, 1, 22, 22
2029, 21.1513304761905, 24.4317, 3, 7, 19
2030, 21.75881, 23.2082, 3, 8, 16
2031, 21.2512788888889, 24.939, 9, 9, 45
2032, 20.0720833333334, 23.6699, 3, 4, 10
2033, 21.4830948412699, 24.9525, 6, 7, 29
2034, 20.6003101190476, 25.9287, 7, 8, 34
2035, 19.8981866666667, 23.1126, 5, 10, 25
2036, 20.0336822222222, 24.0942, 6, 10, 35
2037, 21.2388111111111, 22.442, 3, 4, 10
2038, 20.6110583333334, 24.6833, 9, 9, 38
2039, 22.3772372527473, 25.2975, 7, 13, 38
2040, 22.0803496296297, 26.9792, 9, 6, 41
2041, 19.709078, 24.0348, 10, 8, 47
2042, 21.7860670238095, 26.1634, 6, 14, 44
2043, 22.7437571717172, 26.5282, 6, 11, 36
2044, 20.2454488333334, 28.3106, 10, 24, 65
2045, 20.8842056190476, 25.4375, 5, 7, 22
2046, 21.1819451851852, 25.6544, 9, 10, 40
2047, 19.009948015873, 24.9138, 6, 15, 41
2048, 20.2063678071928, 26.1536, 13, 11, 64
2049, 21.2648077561328, 26.1147, 9, 11, 52
2050, 21.4181617887668, 27.4903, 7, 13, 43
2051, 21.583963877551, 26.114, 7, 12, 38
2052, 21.0555352777778, 26.7804, 6, 15, 44
2053, 21.3834959940717, 27.6451, 8, 19, 72
2054, 21.731763517316, 26.2589, 10, 21, 71
2055, 20.448021957672, 23.5592, 9, 12, 55
2056, 20.2961246554834, 23.4473, 11, 16, 90
2057, 21.4904968681319, 27.492, 8, 13, 44
2058, 21.4229494155844, 26.8037, 7, 11, 45
2059, 21.2883366409898, 26.7482, 12, 20, 92
2060, 21.5078363883053, 26.4191, 10, 17, 81
2061, 20.1146935935024, 27.944, 9, 25, 86
2062, 22.1726835714286, 27.424, 7, 21, 53
2063, 21.5667224074074, 26.9157, 9, 18, 69
2064, 21.4357733294484, 25.2434, 11, 13, 92
2065, 21.3821306341426, 26.5724, 12, 18, 98
2066, 20.8420633089133, 26.101, 13, 14, 81
2067, 21.103034920635, 26.8374, 5, 9, 29
2068, 19.3436012612613, 24.9352, 3, 37, 47
2069, 21.9956525389095, 29.4951, 7, 18, 82
2070, 21.0235758238227, 26.0452, 11, 21, 76
2071, 21.307097025641, 27.7314, 5, 30, 55
2072, 21.5747393257843, 28.3137, 9, 19, 81
2073, 22.2317044007937, 26.199, 10, 12, 67
2074, 20.8144698340549, 26.2607, 9, 15, 70
2075, 19.9963193210299, 26.6039, 11, 19, 89
2076, 21.4655060317461, 29.1118, 12, 12, 82
2077, 21.5558579481254, 28.1692, 10, 26, 84
2078, 20.3659321938227, 28.7658, 9, 29, 118
2079, 21.6321285061832, 28.0889, 8, 34, 123
2080, 20.3252942556282, 28.4802, 9, 34, 110
2081, 20.9530266397744, 27.4421, 11, 28, 100
2082, 19.7661094519503, 30.8087, 9, 43, 109
2083, 21.7903212560387, 29.6323, 7, 23, 54
2084, 22.1496005173993, 29.0671, 9, 35, 116
2085, 20.4795342380113, 29.0699, 8, 74, 139
2086, 21.0162763814537, 29.2221, 10, 25, 100
2087, 21.209872454988, 26.3146, 10, 37, 97
2088, 20.2176829934118, 28.7536, 5, 79, 116
2089, 21.673892436508, 27.4237, 10, 22, 120
2090, 21.3874499590643, 26.8735, 10, 19, 115
2091, 21.1806874123187, 28.9011, 11, 25, 114
2092, 20.124098461571, 28.5323, 8, 47, 118
2093, 22.4226736428572, 30.296, 10, 28, 105
2094, 22.0604540492841, 28.3589, 11, 20, 119
2095, 22.0049273653199, 29.7646, 9, 56, 115
2096, 20.4015004842308, 28.764, 9, 51, 124
2097, 22.035118650304, 27.2815000000001, 10, 24, 120
2098, 20.676835141416, 27.5337, 5, 61, 132
2099, 22.3853192129366, 29.3325, 8, 37, 93
2100, 22.4987986601495, 29.7387, 6, 47, 136
