"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","final_1971_2005_Vienna_rcp45"
"Latitude: ","48.2"
"Longitude: ","16.37"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spei
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -99.9
1971-07, -99.9
1971-08, -99.9
1971-09, -99.9
1971-10, -99.9
1971-11, -99.9
1971-12, -99.9
1972-01, -99.9
1972-02, -99.9
1972-03, -99.9
1972-04, -99.9
1972-05, -99.9
1972-06, -99.9
1972-07, -99.9
1972-08, -99.9
1972-09, -99.9
1972-10, -99.9
1972-11, -99.9
1972-12, -0.020590938173051
1973-01, 0.0304670672074948
1973-02, -0.138566858231259
1973-03, -0.114283307385884
1973-04, -0.193683989350969
1973-05, 0.837017379610661
1973-06, 0.778032962370669
1973-07, 0.299670366834973
1973-08, -0.000964712791879766
1973-09, -0.182131405886176
1973-10, -0.170054411750469
1973-11, -0.245508734767013
1973-12, -0.215275476454319
1974-01, -0.37532461151205
1974-02, -0.569335729346816
1974-03, -0.388512919058567
1974-04, -0.661022371261442
1974-05, -0.345099937093898
1974-06, -0.108499196921716
1974-07, 0.201063621525175
1974-08, -0.391958992118575
1974-09, -0.21019746964382
1974-10, 0.221981041076732
1974-11, 0.483028234504518
1974-12, 1.27598081956232
1975-01, 1.18822276352712
1975-02, 1.0833190346558
1975-03, 1.08522067120676
1975-04, 1.27840333595216
1975-05, 0.465439014011121
1975-06, 0.467010411887136
1975-07, 1.15179143240773
1975-08, 1.0319517466745
1975-09, 1.42240771090222
1975-10, 1.17241956188273
1975-11, 0.996617725077133
1975-12, 1.41150889170695
1976-01, 1.58014380716021
1976-02, 1.71236991285768
1976-03, 1.39672607461401
1976-04, 1.7465717320858
1976-05, 0.697815923162856
1976-06, 0.939543051055628
1976-07, -0.264016216067295
1976-08, -0.184178647790855
1976-09, -0.272696283239454
1976-10, -0.579907276267278
1976-11, -0.549896102103313
1976-12, -0.798623688393565
1977-01, -0.732374870056728
1977-02, -0.674480832288148
1977-03, -0.789233761346975
1977-04, -0.775709314067066
1977-05, -0.432922685389406
1977-06, -0.251464851530598
1977-07, -0.609447953225737
1977-08, 0.329947806283962
1977-09, -0.0748807486747365
1977-10, 0.239084447909774
1977-11, 0.191289341511904
1977-12, 0.0348819656878621
1978-01, 0.220586240335888
1978-02, 0.184087641596482
1978-03, 0.00128769582705783
1978-04, -0.087957785517476
1978-05, 0.0895274620571377
1978-06, -0.169075864234135
1978-07, 0.212067134371867
1978-08, 1.08019517212344
1978-09, 1.26037823088826
1978-10, 1.21554982545692
1978-11, 1.00767442102255
1978-12, 0.851554016758333
1979-01, 0.899390590402866
1979-02, 0.807941974280069
1979-03, 0.761742778812124
1979-04, 0.640760677821911
1979-05, -0.289167016293686
1979-06, -0.606774105661811
1979-07, -0.717051190547352
1979-08, -1.2352489188782
1979-09, -1.15119941218288
1979-10, -1.39409498043418
1979-11, -1.46135401426785
1979-12, -1.42003390907823
1980-01, -1.375814156435
1980-02, -1.44304919899744
1980-03, -1.50509878512367
1980-04, -1.50907120311705
1980-05, -1.51438779557408
1980-06, -1.22487993369048
1980-07, -1.47198810864707
1980-08, -1.63200422408378
1980-09, -1.52144846945478
1980-10, -1.44039169913129
1980-11, -1.15163274836391
1980-12, -1.01035873180075
1981-01, -0.961444148092862
1981-02, -0.925711072460181
1981-03, -0.986972256536651
1981-04, -1.02711634218465
1981-05, -0.777832210395084
1981-06, -0.283815327890282
1981-07, -0.589378093332772
1981-08, -0.773538061651792
1981-09, -0.76171035788547
1981-10, -0.838476260460219
1981-11, -0.860898285812099
1981-12, -0.976779877082639
1982-01, -1.10421685639406
1982-02, -1.09189671413788
1982-03, -1.14441204745911
1982-04, -1.32151444386223
1982-05, -1.32893699323117
1982-06, -1.37164431622021
1982-07, -1.34494828607995
1982-08, -1.31040891788661
1982-09, -1.51725935051168
1982-10, -1.66081721212318
1982-11, -1.78383925251965
1982-12, -1.82621323984503
1983-01, -1.89512029023285
1983-02, -1.93626212406804
1983-03, -1.97442994890813
1983-04, -2.04525320058926
1983-05, -2.08342610085775
1983-06, -2.10028237421672
1983-07, -1.9705926168381
1983-08, -1.94892085584679
1983-09, -1.87092943502619
1983-10, -1.82557643378836
1983-11, -1.68137842223157
1983-12, -1.56352698710284
1984-01, -1.3849899498984
1984-02, -1.38617754615945
1984-03, -1.43104136433614
1984-04, -1.38750487887809
1984-05, -1.30847526159591
1984-06, -1.42167335849195
1984-07, -1.51513942567562
1984-08, -1.48907415804646
1984-09, -1.34447412951331
1984-10, -1.32521738056508
1984-11, -1.34541485829565
1984-12, -1.35207583236847
1985-01, -1.27119643102739
1985-02, -1.28080730776175
1985-03, -1.31489001325518
1985-04, -1.29888858369608
1985-05, -0.968788976052497
1985-06, -0.899598618094192
1985-07, -1.02362772977834
1985-08, -0.613782688108953
1985-09, -0.781838940213068
1985-10, -0.670934558247878
1985-11, -0.668789158556574
1985-12, -0.719050407326553
1986-01, -0.951760840131627
1986-02, -0.933491830563841
1986-03, -0.767217423293918
1986-04, -0.885375259466072
1986-05, -0.479943939997686
1986-06, -0.286444545249982
1986-07, -0.339927831805092
1986-08, -0.352684141820344
1986-09, -0.202425598088644
1986-10, -0.0667296109388973
1986-11, -0.272050562990135
1986-12, -0.278874213851816
1987-01, -0.179025742100128
1987-02, -0.170987217474812
1987-03, 0.00624474601126767
1987-04, -0.114933638904302
1987-05, -0.374711100424684
1987-06, -0.533018575760335
1987-07, -0.71885390733239
1987-08, -0.658969770811949
1987-09, -0.157883084081591
1987-10, -0.379280520317685
1987-11, -0.536542396432676
1987-12, -0.46884133110051
