"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Madrid_rcp45"
"Latitude: ","40.38"
"Longitude: ","-3.69"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-02"
time, HWM, HWA, HWN, HWD, HWF
1971, 4.31145500240292, 9.57631591381119, 2, 5, 9
1972, 6.73574637677082, 11.5776223520278, 1, 4, 4
1973, 2.86926246901088, 7.82084436168342, 4, 6, 19
1974, -99.9, -99.9, 0, -99.9, 0
1975, 7.6064945248666, 9.24618736639996, 1, 2, 2
1976, 4.20615462885739, 15.1178224971444, 2, 3, 6
1977, -99.9, -99.9, 0, -99.9, 0
1978, -99.9, -99.9, 0, -99.9, 0
1979, 4.61621659021425, 9.77258244929986, 1, 7, 7
1980, -99.9, -99.9, 0, -99.9, 0
1981, 1.06792669746875, 2.97806752275003, 2, 4, 8
1982, 1.17746082864999, 2.14870962799996, 2, 4, 7
1983, -99.9, -99.9, 0, -99.9, 0
1984, 4.3229443164967, 15.7708978664445, 2, 6, 10
1985, 4.45147533107917, 10.0864591641277, 2, 4, 7
1986, 18.6204348544233, 37.064825758989, 2, 5, 10
1987, 1.30403580342129, 2.43912789584999, 1, 6, 6
1988, 5.0544615109371, 7.97163381063357, 1, 3, 3
1989, 9.22892471762004, 15.2685821322224, 1, 5, 5
1990, 7.64980886782639, 16.4623121334003, 2, 4, 8
1991, 10.9267372812596, 47.233101446133, 2, 13, 17
1992, -99.9, -99.9, 0, -99.9, 0
1993, -99.9, -99.9, 0, -99.9, 0
1994, -99.9, -99.9, 0, -99.9, 0
1995, 1.91756009701297, 4.32280905028894, 2, 3, 6
1996, -99.9, -99.9, 0, -99.9, 0
1997, 1.14776825007777, 1.87484637119998, 1, 3, 3
1998, 3.11088756441479, 6.2983048471333, 1, 6, 6
1999, 10.9207804092254, 46.3617760289781, 6, 7, 27
2000, 10.4090245099212, 23.8743290811275, 5, 8, 33
2001, 4.40008304053047, 17.8289079557334, 5, 7, 25
2002, 2.38662371186124, 9.01834609305555, 4, 12, 22
2003, -99.9, -99.9, 0, -99.9, 0
2004, 2.31777029261113, 3.05847646026668, 1, 3, 3
2005, 1.38280972827098, 1.84822373877783, 3, 5, 12
2006, 3.38602076695225, 8.71389585802778, 2, 7, 10
2007, 6.21075144596798, 20.2831227034001, 5, 6, 20
2008, 3.81147880615468, 13.4066157289778, 5, 5, 20
2009, 2.70012152093163, 8.25635086142223, 3, 5, 13
2010, -99.9, -99.9, 0, -99.9, 0
2011, 6.7372700680406, 8.84566164388304, 1, 3, 3
2012, 3.76412783245514, 15.6307199872112, 4, 15, 31
2013, 7.47871604122604, 55.5438269544223, 6, 10, 29
2014, 2.29104439187567, 4.03051653711106, 2, 6, 10
2015, 5.0030632309487, 14.47147898755, 5, 6, 23
2016, 6.6690869233917, 27.1470184049166, 2, 11, 17
2017, 5.48874959939723, 18.4037942485835, 6, 8, 34
2018, 2.12444370679413, 14.8011554492999, 5, 9, 28
2019, 4.72403892462361, 6.9792550959945, 1, 4, 4
2020, 5.43411024115978, 19.9708058892, 4, 5, 15
2021, 2.76666585741675, 10.9263114860667, 3, 8, 14
2022, 3.99905885160697, 6.89068982140007, 1, 4, 4
2023, 3.50998035600557, 17.5855842414222, 5, 15, 37
2024, 2.62447787379024, 6.33384236789994, 3, 10, 17
2025, 8.95004776656711, 30.0852347928891, 3, 10, 20
2026, 5.92541591538151, 33.4718911018555, 4, 10, 23
2027, 3.62618157390681, 11.735725546, 4, 4, 13
2028, 4.33037610900556, 11.1580189555222, 3, 9, 24
2029, 8.36272268412975, 39.6752204378889, 6, 7, 30
2030, 2.35503876978007, 9.8563424868612, 5, 9, 30
2031, 0.657220618352462, 1.71341087781112, 3, 4, 10
2032, 3.37368764145601, 13.815949339811, 6, 10, 34
2033, 3.11098375517751, 22.9228388181778, 4, 15, 38
2034, 2.33134928347299, 5.95379442346659, 6, 6, 24
2035, 9.80474100966385, 26.0193427718002, 2, 9, 13
2036, 3.68278409478263, 13.1997034897499, 3, 7, 18
2037, 6.76556619683286, 49.5677259947552, 8, 14, 54
2038, 8.59687933168438, 29.834513427, 3, 10, 22
2039, 5.57198485414239, 20.8831324708777, 6, 13, 33
2040, 6.38740953421455, 18.4688233096888, 6, 16, 43
2041, 7.52866959955035, 30.3635704380945, 4, 14, 34
2042, 5.42371261149655, 12.9697947396723, 4, 21, 40
2043, 6.43398776361776, 39.7519633442221, 8, 15, 60
2044, 4.00214960502098, 14.7515168046165, 9, 8, 41
2045, 3.15257691970618, 11.3417668688, 4, 7, 19
2046, 4.28468503580708, 21.0340823391665, 7, 11, 34
2047, 3.6721231109537, 12.2952000766666, 4, 14, 35
2048, 7.66178064134041, 27.8563263145998, 5, 12, 39
2049, 8.65353131103127, 54.9708121115999, 7, 12, 41
2050, 4.23722886827707, 15.14145295685, 4, 6, 17
2051, 11.382618279992, 39.0093615355333, 5, 12, 36
2052, 7.11438119553065, 57.4070385326665, 6, 16, 46
2053, 6.37445783573929, 29.7990315724891, 4, 11, 34
2054, 5.52303536096781, 26.9843213643665, 6, 6, 26
2055, 6.59813510248655, 34.6899251072888, 6, 10, 46
2056, 6.40313856180254, 26.2019003169665, 6, 14, 50
2057, 2.19615077691466, 8.95543246691662, 5, 10, 27
2058, 6.82191637141303, 55.4390943317667, 8, 15, 48
2059, 6.21435338985404, 30.688901476889, 5, 9, 34
2060, 7.32107916953826, 28.2515983476668, 4, 14, 39
2061, 3.66815422893615, 5.51112555744989, 3, 27, 37
2062, 9.74735934139125, 25.0692036262499, 2, 12, 17
2063, 3.63325351894757, 10.6342066162278, 9, 8, 41
2064, 9.59236868000602, 53.3779058398667, 6, 20, 53
2065, 5.02696153769863, 17.8403641336777, 8, 7, 37
2066, 6.11213695642642, 17.1609291102665, 4, 10, 27
2067, 7.39282678313533, 21.0471092313999, 4, 17, 38
2068, 3.8988578518575, 19.3201043207222, 8, 19, 53
2069, 8.35598069398322, 39.5338776210001, 6, 12, 42
2070, 3.94795098468174, 15.1836478668, 5, 13, 30
2071, 7.48558101564954, 52.7220307129553, 7, 9, 38
2072, 7.67055215714445, 47.9329597674, 6, 14, 46
2073, 3.74312405810589, 13.5219494358, 3, 8, 18
2074, 3.31054517994417, 19.3238492719999, 9, 6, 35
2075, 4.83960936753945, 15.5626469244112, 6, 19, 61
2076, 4.65386670850153, 11.9738888978333, 4, 25, 34
2077, 8.60713265038603, 21.1057557882499, 5, 7, 24
2078, 4.79832992155194, 26.2935247951667, 8, 10, 49
2079, 6.01028797644938, 24.5835130279669, 5, 10, 33
2080, 6.87075699864171, 41.0685170384834, 11, 21, 65
2081, 7.96790944075631, 48.0190548194665, 8, 28, 73
2082, 3.78209357603911, 16.6846305669332, 8, 22, 73
2083, 4.43125823911645, 17.3709210396943, 8, 9, 38
2084, 3.86220918110357, 27.0428115570112, 3, 28, 41
2085, 4.98621230116166, 18.6629470564666, 7, 15, 49
2086, 8.04440778815059, 30.9945182085002, 8, 30, 78
2087, 4.20265229998371, 18.3353212387724, 6, 19, 48
2088, 2.74965609801762, 22.1839607791998, 8, 15, 56
2089, 4.52185223546612, 14.7943900697221, 7, 9, 32
2090, 4.86443476117099, 64.2217900664, 6, 19, 62
2091, 4.83763834649156, 20.9859247251444, 5, 23, 53
2092, 7.44682124420415, 64.5908664793559, 8, 17, 89
2093, 10.2056120071552, 92.9921170775109, 9, 12, 46
2094, 4.41013694035614, 29.4362713434223, 10, 19, 66
2095, 4.73008769862104, 21.6730739609779, 6, 25, 60
2096, 6.56890494484039, 18.7066156525332, 4, 35, 68
2097, 8.21764749913078, 47.4815080038444, 6, 18, 54
2098, 5.24867130426154, 18.3654622501334, 7, 7, 32
2099, 9.10834599138458, 109.117985588267, 8, 15, 66
2100, 4.07419358767725, 26.7021974145555, 7, 6, 27
