"Description: ","Outliers shown in *boxseries.pdf"
"Station: ","final_1971_2005_Athens_rcp45"
"Latitude: ","37.98"
"Longitude: ","23.73"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
Date,Prec,TX,TN,DTR
"Prec up"
1971-1-1,45.92503008,12.2898,8.91430000000003,3.37549999999997
1971-1-2,30.23722656,14.0814,7.53500000000003,6.54639999999997
1974-1-3,17.60480352,14.8734,5.90360000000004,8.96979999999996
1976-1-9,24.59078784,14.5257,11.2961,3.2296
1978-1-2,38.57313312,15.6335,13.9865,1.647
1980-1-14,31.10787072,6.31230000000005,2.72290000000004,3.58940000000001
1980-1-17,45.92503008,9.31270000000001,1.35060000000004,7.96209999999997
1982-1-1,26.96348736,15.6959,10.9435,4.7524
1982-1-24,27.73614528,13.0557,7.67420000000004,5.38149999999996
1983-1-9,19.76202144,14.0741,10.199,3.8751
1983-1-25,23.34909024,15.6096,11.2899,4.3197
1983-1-28,37.08999072,13.9508,8.14150000000001,5.80929999999999
1984-1-22,25.83533664,7.90190000000001,3.7183,4.18360000000001
1985-1-4,38.01599136,14.6142,10.9477,3.6665
1986-1-18,20.7582048,13.4712,6.21570000000003,7.25549999999997
1986-1-24,21.99269664,9.92560000000003,7.93350000000004,1.99209999999999
1988-1-24,17.54675136,9.15500000000003,6.12630000000001,3.02870000000002
1990-1-25,26.90408736,14.0569,10.9033,3.1536
1990-1-26,24.59078784,14.6154,8.16920000000005,6.44619999999995
1991-1-25,28.56935232,13.473,9.6832,3.7898
1991-1-28,23.52614112,14.6213,8.68819999999999,5.93310000000001
1991-1-30,45.92503008,13.2963,9.88580000000002,3.41049999999998
1994-1-20,23.99901696,16.4092,5.73330000000004,10.6759
1995-1-16,30.773952,16.8579,13.0695,3.7884
1995-1-18,22.5230112,13.442,8.25650000000002,5.18549999999998
1999-1-19,19.29432096,14.4174,8.84120000000001,5.57619999999999
1999-1-21,30.29692032,12.5817,10.3272,2.2545
1999-1-30,16.5616272,8.56510000000003,8.15940000000001,0.405700000000019
2003-1-7,31.53168,13.6791,9.08460000000002,4.59449999999998
2003-1-9,27.85536864,15.0589000000001,10.9449,4.1140000000001
2005-1-7,26.36930592,6.9076,1.4119,5.4957
2005-1-29,26.96348736,13.2396,8.084,5.1556
2007-1-17,16.85109312,12.8131,5.16470000000004,7.64839999999996
2007-1-25,27.55776384,13.2969000000001,6.84380000000004,6.45310000000006
2010-1-15,43.4612304,15.1703,12.0541,3.1162
2011-1-8,20.9344608,15.7925,8.08930000000004,7.70319999999996
2013-1-14,20.31842016,6.8279,7.16680000000002,-0.33890000000002
