"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Berlin_rcp85"
"Latitude: ","52.51"
"Longitude: ","13.4"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, 20.88555, 22.0485, 1, 4, 4
1972, 19.1391722222222, 21.5853, 3, 4, 11
1973, 21.5054, 23.4119, 1, 3, 3
1974, 17.7418927777778, 20.8655, 3, 5, 12
1975, -99.9, -99.9, 0, -99.9, 0
1976, 16.3421766666667, 18.597, 2, 5, 8
1977, -99.9, -99.9, 0, -99.9, 0
1978, -99.9, -99.9, 0, -99.9, 0
1979, 18.7245566666667, 19.4329, 2, 5, 8
1980, 14.3685514285714, 16.8202, 2, 7, 12
1981, -99.9, -99.9, 0, -99.9, 0
1982, -99.9, -99.9, 0, -99.9, 0
1983, -99.9, -99.9, 0, -99.9, 0
1984, -99.9, -99.9, 0, -99.9, 0
1985, 17.38815, 19.875, 2, 3, 6
1986, 19.47478, 20.7378, 1, 5, 5
1987, 20.1370905555556, 22.9775, 3, 5, 12
1988, 18.6654875, 23.9347, 2, 4, 8
1989, 20.1998333333334, 20.9976, 1, 3, 3
1990, -99.9, -99.9, 0, -99.9, 0
1991, 18.87276, 19.6689, 1, 5, 5
1992, 17.7634177777778, 20.5766, 3, 5, 11
1993, 16.6150555555556, 20.3913, 3, 4, 10
1994, 14.1670666666667, 14.5445, 1, 3, 3
1995, -99.9, -99.9, 0, -99.9, 0
1996, 20.2465666666667, 20.803, 1, 3, 3
1997, -99.9, -99.9, 0, -99.9, 0
1998, 16.748440625, 20.611, 4, 8, 18
1999, 14.0469333333334, 15.5067, 1, 3, 3
2000, -99.9, -99.9, 0, -99.9, 0
2001, -99.9, -99.9, 0, -99.9, 0
2002, 16.9881666666667, 20.836, 3, 4, 11
2003, 16.3220666666667, 17.6257, 2, 4, 7
2004, 16.9417333333334, 19.086, 2, 3, 6
2005, 16.32102, 18.1018, 1, 5, 5
2006, 20.4274333333334, 20.5329, 1, 3, 3
2007, -99.9, -99.9, 0, -99.9, 0
2008, 18.1939125, 22.2005, 2, 5, 9
2009, 17.75943, 20.8958, 2, 9, 14
2010, 20.3151, 21.8693, 1, 3, 3
2011, 14.356, 15.3591, 1, 5, 5
2012, 18.8935166666667, 22.4235, 3, 4, 11
2013, 18.7062683333334, 20.5657, 3, 5, 13
2014, 17.9718207407408, 23.2782, 3, 9, 19
2015, 17.0621583333334, 19.9734, 4, 5, 15
2016, 19.1047583333334, 21.0766, 3, 4, 10
2017, 19.1587, 22.8729, 3, 4, 10
2018, -99.9, -99.9, 0, -99.9, 0
2019, 17.9094375, 19.0983, 1, 8, 8
2020, -99.9, -99.9, 0, -99.9, 0
2021, 18.5938722222222, 21.7253, 3, 4, 11
2022, 18.3758083333334, 20.0005, 2, 4, 7
2023, 13.62665, 14.5487, 1, 4, 4
2024, 16.3519055555556, 20.7914, 3, 4, 10
2025, 20.65881, 23.2082, 2, 10, 14
2026, 17.6587166666667, 22.3468, 2, 6, 10
2027, 17.604713015873, 20.7035, 6, 7, 26
2028, 16.5311088888889, 19.8152, 3, 5, 11
2029, 18.2059963924964, 25.6678, 3, 11, 21
2030, 16.2250333333334, 17.1364, 2, 6, 9
2031, 18.38745, 19.1571, 1, 4, 4
2032, 18.4821608333334, 24.5193, 6, 6, 28
2033, 18.1029211111111, 23.037, 3, 6, 16
2034, 17.8573277777778, 22.7364, 4, 9, 20
2035, 20.5200233333334, 22.5542, 2, 5, 8
2036, 17.7208166666667, 19.8982, 5, 4, 17
2037, 20.499075, 24.2998, 1, 4, 4
2038, 18.7066, 21.2066, 3, 4, 11
2039, 16.0691366666667, 20.0665, 4, 5, 12
2040, 17.8617597222222, 22.8288, 6, 4, 19
2041, 17.7123958333334, 23.9838, 6, 9, 25
2042, 18.33436, 21.357, 8, 9, 34
2043, 19.4294929761905, 21.989, 5, 8, 24
2044, 19.0060291428572, 24.4977, 5, 7, 21
2045, 17.4544125, 18.1331, 4, 4, 15
2046, 19.8342063492064, 22.2068, 3, 7, 13
2047, 16.4547301870748, 22.0121, 7, 9, 37
2048, 16.80509375, 20.1952, 4, 6, 16
2049, 19.056225, 22.5748, 4, 6, 17
2050, 18.9886557460318, 23.1807, 5, 9, 29
2051, 18.9612055555556, 21.933, 3, 4, 10
2052, -99.9, -99.9, 0, -99.9, 0
2053, 18.7352785151515, 29.2511, 5, 11, 28
2054, 18.3455545238096, 23.8567, 9, 7, 39
2055, 20.3312191666667, 25.6415, 6, 15, 40
2056, 20.9493857142857, 26.7339, 2, 8, 15
2057, 18.207665625, 21.2586, 4, 8, 19
2058, 18.9754319727891, 23.9034, 7, 7, 26
2059, 18.2276333333334, 27.2359, 5, 8, 29
2060, 17.659592025012, 24.0919, 6, 11, 36
2061, 19.2303225348725, 24.3115, 6, 11, 40
2062, 16.27077, 20.5045, 4, 15, 26
2063, 20.555886, 24.7398, 5, 10, 26
2064, 17.9553478571429, 23.9037, 7, 12, 54
2065, 19.3653433333334, 23.2086, 3, 8, 16
2066, 17.4742377777778, 21.0766, 3, 5, 11
2067, 17.1226194444445, 20.5649, 3, 5, 12
2068, 18.0779160185185, 23.0502, 6, 9, 28
2069, 19.204898425926, 24.3455, 6, 9, 39
2070, 20.4111021825397, 23.8963, 6, 9, 37
2071, 19.2618817142857, 26.8408, 10, 14, 59
2072, 19.5524449404762, 29.3693, 8, 10, 46
2073, 18.1601114285715, 23.6793, 5, 9, 29
2074, 18.2460270833333, 20.9796, 4, 4, 14
2075, 18.6914726190476, 24.5171, 8, 9, 37
2076, 18.363805261708, 26.3432, 11, 11, 60
2077, 19.5673010050505, 30.2212, 5, 15, 49
2078, 18.3733804315476, 22.5493, 8, 8, 38
2079, 18.7112180555556, 25.0406, 6, 8, 33
2080, 18.5884305393218, 27.3778, 6, 11, 41
2081, 18.975311, 22.448, 5, 5, 20
2082, 20.4729123469388, 23.8484, 7, 11, 44
2083, 19.0050584704185, 29.6131, 9, 14, 69
2084, 18.9914138888889, 25.0104, 9, 10, 53
2085, 19.2786488095238, 27.1402, 6, 14, 51
2086, 18.9677285185185, 21.9099000000001, 6, 9, 27
2087, 18.7482309163059, 23.6865, 6, 11, 36
2088, 19.3071499338625, 23.4844000000001, 9, 12, 51
2089, 18.6049648931624, 24.2305, 6, 13, 32
2090, 20.0663685119048, 28.583, 7, 16, 45
2091, 18.905837455642, 30.7938, 8, 19, 55
2092, 19.4938066939311, 32.0538, 8, 16, 73
2093, 17.9106230639731, 24.1904, 12, 11, 59
2094, 18.6812628703704, 21.999, 9, 8, 43
2095, 20.4265684895834, 25.1757, 8, 16, 47
2096, 18.782230952381, 24.2183, 10, 12, 53
2097, 19.4819321043771, 27.8345, 9, 11, 49
2098, 17.5019044557823, 21.9589, 7, 12, 43
2099, 19.4613658399471, 24.0959, 6, 12, 44
2100, 19.3652495238095, 24.9106, 7, 20, 44
