tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
-3.83642999999997, -0.670586666666645, 2.14070000000004, 10.00322, 11.53934, -10.20085, -6.56605333333332, -1.01159999999999, 4.57044666666668, 7.39959000000002, -6.56036999999999, -3.87659999999998, 0.810600000000021, 6.96564333333335, 9.02207000000002, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 4.45862000000001, 9.41332000000004, 6.68756666666668
-3.51116999999998, -0.821219999999957, 2.10490000000004, 10.1426666666667, 11.53934, -10.20085, -6.08241333333333, -1.03289999999998, 4.72427333333333, 7.07100000000004, -5.88717499999997, -3.41988999999999, 0.543050000000021, 7.69204000000003, 8.75899000000004, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 4.45862000000001, 9.48276000000004, 6.74173333333336
-3.51116999999998, -1.35080666666664, 2.10490000000004, 9.98755333333337, 11.53934, -10.20085, -5.56564666666663, -1.327, 4.47454666666671, 6.91316999999999, -5.88717499999997, -3.17406666666664, 0.335050000000024, 7.50413666666667, 8.75899000000004, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 4.46282666666671, 9.49402666666668, 6.7679066666667
-2.63341, -1.35080666666664, 2.06400000000002, 9.12080000000004, 10.97637, -10.24863, -5.5912333333333, -1.37959999999998, 4.47454666666671, 6.45253, -5.87823999999997, -3.17406666666664, 0.329150000000025, 6.11242, 8.42126, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 4.46282666666671, 9.47893333333337, 6.72972666666669
-3.40334999999998, -1.56951333333332, 1.96100000000001, 8.25891333333336, 10.41705, -10.33606, -6.58455999999998, -1.64779999999996, 4.10441333333338, 6.45253, -6.73797499999997, -4.14414333333332, 0.187100000000015, 5.78609333333334, 8.42126, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 4.43548000000002, 9.47893333333337, 6.68756666666668
-3.45307999999998, -1.72560666666665, 1.96100000000001, 8.16266666666667, 10.26758, -10.38685, -7.36843333333332, -1.49879999999996, 4.25972000000003, 5.70735999999999, -7.15364999999998, -4.62945333333333, 0.329150000000026, 5.87896000000002, 8.3429, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 4.25572000000004, 9.49198666666668, 6.69159333333335
-4.34626999999995, -1.91128666666667, 2.06400000000002, 8.32576666666669, 10.48113, -10.41229, -8.32029999999999, -1.40659999999997, 4.07329333333338, 6.45308, -7.38446499999997, -5.07346666666664, 0.382300000000015, 5.97748666666667, 8.64464000000002, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 4.02116666666671, 9.44443333333335, 6.42208000000003
-4.45525999999996, -2.63611999999998, 2.5308, 9.55214000000003, 10.88245, -10.41229, -8.91157333333333, -1.37959999999998, 4.97032000000004, 6.97497000000002, -7.43023, -5.90387333333332, 0.466150000000027, 7.06400333333336, 8.69172000000003, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 3.87746666666668, 9.11109333333338, 6.34013000000003
-4.47252999999997, -2.89082666666665, 3.0052, 9.77397333333337, 12.46369, -11.12067, -8.91157333333333, -1.21519999999998, 4.95874666666667, 7.14283000000004, -7.43023, -5.96982333333331, 0.684100000000029, 7.13749000000003, 9.706235, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 3.89656000000003, 9.21898, 6.28199666666669
-5.19912999999997, -2.94377333333333, 2.8442, 9.77397333333337, 12.46369, -11.18633, -8.91157333333333, -1.05869999999999, 4.95874666666667, 7.07631000000002, -7.72640999999996, -6.15232666666663, 1.05604999999999, 7.13749000000003, 9.706235, 1.1480264784, 1.3189285152, 3.4275312, 13.41978336, 19.304844048, 38.4885724319999, 4.0253066666667, 9.21898, 6.38043000000002
