tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
-3.10910999999996, -2.18747333333329, 2.72770000000003, 8.22026666666667, 9.72973000000001, -9.50085999999998, -7.39681333333329, -1.23839999999996, 3.07468666666668, 4.14088000000001, -6.40173499999999, -5.00181999999998, 0.743250000000016, 5.65105000000003, 6.67065000000003, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 3.02398666666669, 8.58647333333335, 5.64723000000003
-3.30260999999999, -2.18747333333329, 2.62460000000004, 8.22026666666667, 10.21865, -8.60043999999996, -6.11473333333331, -1.22969999999998, 3.34359333333333, 4.09248000000002, -6.17708999999997, -4.2276233333333, 0.646200000000021, 5.72867666666668, 7.063085, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 3.02398666666669, 8.58006000000005, 5.69772000000001
-3.30260999999999, -2.13097999999997, 2.50820000000004, 8.25601333333337, 10.69147, -9.38424999999997, -6.11473333333331, -1.21479999999997, 3.34359333333333, 4.24011000000001, -6.40173499999999, -3.78384333333332, 0.646200000000021, 5.73215000000001, 7.22783000000002, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 2.99542000000004, 8.45536000000002, 5.64723000000003
-3.30260999999999, -2.11168666666665, 2.59680000000003, 9.24464000000003, 10.83831, -9.38424999999997, -5.6724333333333, -1.07559999999995, 3.4748066666667, 4.43074000000001, -6.40173499999999, -3.73530999999997, 0.665250000000014, 6.18333333333337, 7.34870500000003, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 2.98927333333334, 8.44408666666669, 5.64723000000003
-4.48241000000001, -2.14673999999997, 2.4291, 8.33048000000003, 10.83831, -8.59773999999998, -6.11347999999997, -1.22969999999998, 2.8843266666667, 4.24011000000001, -6.70645499999999, -4.0496033333333, 0.462400000000002, 5.70128000000001, 7.34870500000003, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 2.83391333333337, 8.12421333333334, 5.44886333333334
-4.5405, -2.52824, 1.99830000000003, 8.10714000000003, 10.91914, -9.67017999999999, -7.58643333333329, -1.44329999999997, 2.85574, 4.09248000000002, -6.73217999999999, -5.47358333333331, 0.276350000000035, 5.70128000000001, 7.34870500000003, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 2.60729333333336, 7.97767333333337, 5.29197000000001
-4.06099999999998, -2.37816666666663, 1.95770000000005, 9.06437333333334, 10.96036, -9.54060999999999, -7.97464666666667, -1.74619999999999, 2.60842666666669, 4.19849, -6.26347499999999, -4.81328666666666, 0.111850000000004, 5.79816333333335, 7.74571000000002, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 2.31035333333334, 7.95043333333338, 4.97773333333336
-3.85697999999999, -2.37816666666663, 1.81270000000001, 8.14606666666666, 11.11103, -9.54060999999999, -8.13261333333332, -1.85069999999996, 2.26546000000004, 3.65274000000003, -6.23045, -4.93206333333332, -0.105249999999985, 5.38304000000002, 7.32156500000002, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 2.23355333333335, 7.94229333333335, 4.84396333333337
-3.53824999999996, -2.37816666666663, 1.6515, 7.95462000000001, 10.92841, -9.55527999999999, -8.10438666666666, -1.75419999999997, 1.89938000000004, 3.25894000000002, -5.91005999999999, -4.84183999999998, -0.181849999999969, 5.07621333333334, 6.86830000000002, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 2.14182000000002, 7.94229333333335, 4.89795666666669
-2.94525, -2.36368666666662, 1.6515, 7.94186000000002, 10.46096, -8.74242, -7.72581999999998, -1.7122, 1.89938000000004, 3.59585000000001, -5.54789999999998, -4.71892666666666, -0.154449999999998, 4.73606333333335, 6.58950000000002, 1.146046536, 1.322764992, 4.10129568, 16.5238413119999, 23.104907856, 38.5770417407999, 2.04929333333337, 7.94229333333335, 4.85251666666669
