"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Bucurest_rcp45"
"Latitude: ","44.43"
"Longitude: ","26.1"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, 32.8588, 34.357, 3, 3, 9
1972, 34.5310477777778, 35.9609, 3, 5, 12
1973, 34.8822625, 36.6879, 2, 4, 7
1974, 33.75461, 36.7241, 3, 5, 13
1975, -99.9, -99.9, 0, -99.9, 0
1976, 30.412, 30.6613, 1, 3, 3
1977, 30.60854, 31.1742, 1, 5, 5
1978, 32.3465666666667, 35.0613, 2, 3, 6
1979, 34.3968405555556, 37.5648, 3, 10, 17
1980, -99.9, -99.9, 0, -99.9, 0
1981, -99.9, -99.9, 0, -99.9, 0
1982, 36.3572214285714, 39.3098, 2, 7, 11
1983, 37.8281458333333, 42.6206, 2, 4, 7
1984, 34.3196583333334, 36.4811, 2, 4, 7
1985, 30.401325, 31.4817, 1, 4, 4
1986, -99.9, -99.9, 0, -99.9, 0
1987, 29.5001, 29.8018, 1, 3, 3
1988, -99.9, -99.9, 0, -99.9, 0
1989, -99.9, -99.9, 0, -99.9, 0
1990, -99.9, -99.9, 0, -99.9, 0
1991, -99.9, -99.9, 0, -99.9, 0
1992, 35.6609694444445, 38.1401, 3, 4, 10
1993, 32.9528166666667, 34.2898, 2, 3, 6
1994, 37.8699466666667, 40.9458, 3, 5, 11
1995, 33.3983819444445, 35.7664, 3, 12, 23
1996, -99.9, -99.9, 0, -99.9, 0
1997, 29.7208, 30.3608, 1, 3, 3
1998, 31.3608555555556, 34.4814, 3, 3, 9
1999, 34.4864222222222, 37.8052, 3, 6, 13
2000, 33.7847888888889, 37.9997, 6, 8, 25
2001, 36.501575, 38.5358, 2, 6, 11
2002, 35.7453333333333, 35.8873, 1, 3, 3
2003, -99.9, -99.9, 0, -99.9, 0
2004, 32.9786142857143, 36.1568, 1, 7, 7
2005, 34.206, 34.8344, 1, 3, 3
2006, 34.6240144444445, 39.9568000000001, 6, 5, 26
2007, 35.0579111111111, 39.0316, 2, 9, 12
2008, 35.4663287037037, 37.2406, 3, 9, 18
2009, 31.69644, 36.7863, 5, 8, 24
2010, 29.85934, 31.4117, 1, 5, 5
2011, 33.4847144444445, 37.8073, 5, 9, 24
2012, 35.2879779166667, 42.097, 4, 9, 24
2013, 32.4010986111111, 37.1872, 2, 9, 13
2014, 36.0935777777778, 39.3511, 3, 5, 11
2015, 35.6293916666667, 37.1309, 2, 4, 7
2016, 34.9800071428572, 39.0085, 2, 14, 21
2017, 36.596675, 38.5663, 2, 4, 7
2018, 28.1845, 29.5114, 1, 3, 3
2019, 33.7743166666667, 35.2184, 2, 6, 9
2020, 37.6091636363637, 43.8926, 1, 11, 11
