"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","final_1971_2005_Bucurest_rcp45"
"Latitude: ","44.43"
"Longitude: ","26.1"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, spei
1971-01, -99.9
1971-02, -99.9
1971-03, -99.9
1971-04, -99.9
1971-05, -99.9
1971-06, -99.9
1971-07, -99.9
1971-08, -99.9
1971-09, -99.9
1971-10, -99.9
1971-11, -99.9
1971-12, -99.9
1972-01, -99.9
1972-02, -99.9
1972-03, -99.9
1972-04, -99.9
1972-05, -99.9
1972-06, -99.9
1972-07, -99.9
1972-08, -99.9
1972-09, -99.9
1972-10, -99.9
1972-11, -99.9
1972-12, -0.57872959664176
1973-01, -0.333421128219329
1973-02, -0.509582278057223
1973-03, -0.645480845614834
1973-04, -0.635390333520087
1973-05, -0.52798281180367
1973-06, -0.38622230548359
1973-07, -0.580322273520683
1973-08, -0.58340615908503
1973-09, -0.521885485080322
1973-10, -1.03135401230776
1973-11, -1.50401129027561
1973-12, -1.39890173852807
1974-01, -1.71578943079038
1974-02, -1.71309539812769
1974-03, -1.40757856515544
1974-04, -1.18876507728455
1974-05, -1.00002700962736
1974-06, -1.11417418172512
1974-07, -1.11267314784897
1974-08, -1.3800081560271
1974-09, -1.21381843551733
1974-10, -0.741346222509991
1974-11, -0.42777830112358
1974-12, -0.882777674916722
1975-01, -0.863536968872481
1975-02, -0.818793451577569
1975-03, -0.73153830061604
1975-04, -0.396292896614829
1975-05, -0.189797554717015
1975-06, -0.158462821216824
1975-07, -0.0448984176748554
1975-08, -0.0245859183779269
1975-09, -0.0102394062556372
1975-10, 0.801690073904108
1975-11, 0.925676684991249
1975-12, 1.00922265265028
1976-01, 1.10851833679353
1976-02, 1.18591113870636
1976-03, 1.22623556450545
1976-04, 1.34517474893067
1976-05, 1.38704198248863
1976-06, 1.72715286555444
1976-07, 1.82335831424082
1976-08, 1.89124654661247
1976-09, 1.73844088173403
1976-10, 1.84456977575237
1976-11, 1.89860012934333
1976-12, 1.93866335266026
1977-01, 1.8894958010856
1977-02, 1.88953225509923
1977-03, 1.90844930514439
1977-04, 1.95118817231829
1977-05, 1.98106528303206
1977-06, 2.00106933896858
1977-07, 2.0084041875906
1977-08, 1.98916194662844
1977-09, 1.96680776859995
1977-10, 1.70356340846487
1977-11, 1.64400813893675
1977-12, 1.61986232856975
1978-01, 1.72779962117572
1978-02, 1.75803988498941
1978-03, 1.74746457588509
1978-04, 1.68786951695537
1978-05, 1.82663293204993
1978-06, 1.59916486646724
1978-07, 1.57278599818348
1978-08, 1.50941649488049
1978-09, 1.47024466372905
1978-10, 1.09333289004629
1978-11, 0.932553156941233
1978-12, 0.869829309947198
1979-01, 0.881538546964516
1979-02, 0.938497264240439
1979-03, 0.856819551697989
1979-04, 0.545579516940056
1979-05, 0.789795609742041
1979-06, 0.52853629562953
1979-07, 0.330065514174629
1979-08, 0.257641799918632
1979-09, 0.333233659471071
1979-10, 0.0507546176706023
1979-11, 0.0853601276949935
1979-12, -0.0441529403503028
1980-01, 0.0172649248703072
1980-02, -0.112702250746541
1980-03, -0.287877534261557
1980-04, -0.432707064255924
1980-05, -0.425129822878441
1980-06, -0.273309186865824
1980-07, -0.481987667434153
1980-08, -0.479424318540042
1980-09, -0.499258725453323
1980-10, -0.288391654164176
1980-11, -0.187495046903181
1980-12, -0.192565195809526
1981-01, -0.133545659986921
1981-02, -0.274758471401581
1981-03, -0.401638614367942
1981-04, -0.347156700812494
1981-05, -0.335636434391384
1981-06, 0.0915257795714934
1981-07, 0.11624508866689
1981-08, 0.0705033255636053
1981-09, -0.162446200907598
1981-10, 0.00513673363170757
1981-11, 0.069541742226841
1981-12, -0.0569501992276511
1982-01, -0.413177583876611
1982-02, -0.415017879295255
1982-03, -0.26816532718472
1982-04, -0.358587637073046
1982-05, -0.231474378356261
1982-06, -0.519241624705778
1982-07, -0.636784854684403
1982-08, -0.643966246963994
1982-09, -0.59878130596157
1982-10, -0.934281924657703
1982-11, -1.00498920915025
1982-12, -1.13111241677396
1983-01, -1.22351309334167
1983-02, -1.17727396227594
1983-03, -1.12001887685465
1983-04, -1.24121065010861
1983-05, -1.44933286892497
1983-06, -1.48772314696318
1983-07, -1.55391791133415
1983-08, -1.61876649470228
1983-09, -1.58393087604394
1983-10, -1.70607314929402
1983-11, -1.16422065402487
1983-12, -1.10766400561755
