"Description: ","Outliers shown in *boxseries.pdf"
"Station: ","final_1971_2005_Constantinople_rcp85"
"Latitude: ","41.01"
"Longitude: ","28.97"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
Date,Prec,TX,TN,DTR
"Prec up"
1976-1-9,41.33935872,8.24980000000005,4.7987,3.45110000000005
1980-1-5,37.84612032,8.52200000000005,7.6413,0.88070000000005
1998-1-2,38.43705312,6.66340000000002,4.6515,2.01190000000002
2013-1-15,41.33935872,12.3466,6.86790000000002,5.47869999999998
2022-1-1,41.33935872,9.27200000000005,6.71980000000002,2.55220000000003
2022-1-10,41.33935872,13.5829,6.70950000000005,6.87339999999995
2028-1-22,41.33935872,5.05670000000003,3.19220000000001,1.86450000000002
2028-1-23,38.83281696,2.05530000000005,-1.84739999999999,3.90270000000004
2033-1-16,39.69555552,13.5591,6.76680000000005,6.79229999999995
2038-1-10,37.12739328,10.3871,5.71420000000001,4.67289999999999
2042-1-15,41.33935872,10.8079,-0.593099999999993,11.401
2043-1-7,35.44344,15.8586,9.71660000000003,6.14199999999997
2043-1-27,41.33935872,12.8015,8.38170000000002,4.41979999999998
2050-1-30,41.33935872,8.93680000000001,6.45500000000004,2.48179999999997
2052-1-3,41.33935872,7.81480000000005,4.35900000000004,3.45580000000001
2055-1-1,41.33935872,15.6333,8.2604,7.3729
2059-1-14,41.33935872,12.8176,8.0138,4.8038
2066-1-12,41.33935872,7.27000000000004,2.55130000000003,4.71870000000001
2067-1-12,37.78049952,9.505,5.49150000000003,4.01349999999997
2067-1-13,35.95926528,5.12620000000004,4.81920000000002,0.30700000000002
2068-1-12,41.33935872,9.84870000000001,3.77160000000003,6.07709999999998
2069-1-8,41.33935872,10.7484,7.17190000000005,3.57649999999995
2070-1-6,36.15367392,15.8011,8.42170000000004,7.37939999999996
2075-1-15,41.33935872,14.3052,10.822,3.4832
2076-1-1,41.33935872,19.4593,13.5057,5.9536
2076-1-29,41.33935872,13.5351,8.02070000000003,5.51439999999997
2082-1-7,41.33935872,16.213,8.04680000000002,8.16619999999998
2082-1-31,41.33935872,14.6899,9.15220000000005,5.53769999999995
2089-1-7,37.78049952,15.8787,7.995,7.8837
2090-1-15,39.9624624,14.3562,9.45300000000003,4.90319999999997
2090-1-19,41.33935872,15.6328,7.76740000000001,7.86539999999999
2090-1-23,41.33935872,18.2314,11.4891,6.7423
2091-1-18,35.70153408,15.9785,9.99100000000004,5.98749999999996
2094-1-4,37.19248704,16.458,11.2769,5.1811
2095-1-11,41.33935872,15.8256,9.53270000000003,6.29289999999997
1975-2-6,31.38387552,7.85160000000002,2.52930000000003,5.32229999999999
1975-2-18,51.00540192,13.8857,7.11220000000003,6.77349999999997
1978-2-8,33.70263552,8.93860000000001,5.9067,3.03190000000001
1979-2-5,39.01277952,8.62710000000004,3.71440000000001,4.91270000000003
1979-2-25,34.56082944,7.37170000000003,6.38440000000003,0.9873
1984-2-27,34.31528928,4.5453,2.4923,2.053
1985-2-7,42.14572128,8.08640000000003,4.3888,3.69760000000003
1990-2-3,35.54458848,12.5263,0.968200000000024,11.5581
1990-2-8,51.00540192,7.49560000000002,3.8569,3.63870000000002
1992-2-3,51.00540192,10.9928,6.32859999999999,4.66420000000001
1992-2-9,37.52141184,8.56200000000001,0.294399999999996,8.26760000000001
1992-2-10,43.28335872,9.69480000000004,8.2534,1.44140000000004
1996-2-7,51.00540192,12.6628,6.82490000000001,5.83789999999999
1998-2-3,51.00540192,10.0032,5.94570000000004,4.05749999999996
2007-2-4,33.21291168,11.0625,7.19170000000003,3.87079999999997
2016-2-6,35.66775168,12.4206,6.68690000000004,5.73369999999996
2035-2-22,31.5664992,6.7611,4.27790000000005,2.48319999999995
2037-2-18,46.80151488,14.8224,7.01440000000002,7.80799999999998
2043-2-20,38.0176416,5.64360000000005,3.21350000000001,2.43010000000004
2046-2-11,51.00540192,11.55,6.48830000000004,5.06169999999996
2046-2-12,34.31528928,5.86840000000001,2.66420000000005,3.20419999999996
2049-2-14,34.31528928,9.89770000000004,3.95120000000003,5.94650000000001
2054-2-14,33.8861232,4.85830000000004,4.90110000000004,-0.0428000000000006
2062-2-15,51.00540192,16.1103,8.60290000000003,7.50739999999997
2077-2-2,46.47872448,12.7024,8.20440000000002,4.49799999999998
2077-2-3,37.89350208,11.1586,6.69210000000004,4.46649999999996
2082-2-20,34.4996496,16.6371,9.06010000000003,7.57699999999997
2086-2-27,46.28489472,16.8096,7.12900000000002,9.68059999999998
2088-2-8,47.77372224,17.1136,9.04690000000005,8.06669999999995
2089-2-17,43.85497248,11.6451,7.66640000000001,3.97869999999999
2092-2-12,51.00540192,17.8149,11.6399,6.175
2094-2-23,35.48303712,10.1017000000001,8.49790000000002,1.60380000000008
2096-2-8,32.96837376,9.62170000000003,4.46850000000001,5.15320000000002
2096-2-11,35.60619168,11.9601,5.42470000000003,6.53539999999997
2099-2-2,51.00540192,10.9803,6.88500000000005,4.09529999999995
1972-3-21,35.90584416,12.2148,7.96470000000005,4.25009999999995
1978-3-29,46.97756352,9.0632,8.3374,0.7258
1980-3-11,36.03434688,6.1386,3.72320000000002,2.41539999999998
1983-3-1,47.11165632,4.447,3.38830000000002,1.05869999999998
1993-3-16,47.11165632,4.99650000000003,4.03680000000003,0.959700000000001
1998-3-7,47.11165632,11.1429,8.53820000000002,2.60469999999998
2002-3-31,42.08123232,11.5302,8.5299,3.0003
2006-3-17,35.77771296,18.4615,8.19670000000002,10.2648
2014-3-18,44.94313728,13.9975,10.7355,3.262
2015-3-27,42.41156544,6.82320000000004,7.43920000000003,-0.61599999999999
2015-3-28,47.11165632,7.17250000000001,6.96140000000003,0.211099999999981
2016-3-4,40.83215616,14.9742,8.39280000000002,6.58139999999998
2022-3-7,35.0082432,9.42740000000003,3.2192,6.20820000000003
2025-3-4,47.11165632,12.4496,7.28320000000002,5.16639999999998
2031-3-12,47.11165632,16.5787,7.923,8.6557
2040-3-6,46.63566144,9.31450000000001,7.72590000000002,1.58859999999999
2040-3-17,47.11165632,17.9424,7.48570000000001,10.4567
2045-3-12,39.1356144,20.1799,6.88580000000002,13.2941
2047-3-28,42.21303552,6.03610000000003,1.08360000000005,4.95249999999998
2051-3-13,37.58068224,9.91670000000005,8.30160000000001,1.61510000000004
2052-3-13,47.11165632,10.8197,8.9676,1.8521
2059-3-27,42.147432,14.3039,10.2801,4.0238
2060-3-20,47.11165632,7.46600000000001,6.01170000000002,1.45429999999999
2065-3-4,37.19307456,15.4392,9.2638,6.1754
2069-3-14,44.13887424,21.5474,9.87150000000003,11.6759
2070-3-29,38.29223808,10.4565,5.87470000000002,4.58179999999998
2071-3-10,47.11165632,15.5992,7.06210000000004,8.53709999999996
2073-3-17,40.570416,18.6336,12.9875,5.6461
2073-3-18,47.11165632,12.8684,7.9162,4.9522
2073-3-19,47.11165632,9.20160000000004,7.62910000000005,1.57249999999999
2076-3-11,38.68128,16.9466,10.5816,6.365
2081-3-4,38.16277632,16.5103,10.623,5.8873
2082-3-22,47.11165632,15.4573,12.2511,3.2062
2083-3-10,47.11165632,21.3875,12.129,9.2585
2088-3-10,44.07224256,10.9615,5.8057,5.1558
2089-3-4,34.88037984,16.6667,11.5916,5.0751
2093-3-22,44.27279424,26.1399,12.8473,13.2926
2094-3-21,40.24346112,16.3876,9.5027,6.8849
2098-3-5,47.11165632,13.3444,9.11950000000002,4.22489999999998
1981-4-18,40.6309824,8.78310000000005,7.75190000000003,1.03120000000002
1986-4-26,40.6309824,10.836,6.97880000000004,3.85719999999996
1991-4-28,40.6309824,11.7867,11.2696,0.517099999999999
1996-4-7,33.02684064,13.1585,9.32770000000005,3.83079999999995
1996-4-15,34.85618784,11.1569,9.00970000000001,2.14719999999999
1999-4-29,34.34208192,13.8281,11.9469,1.8812
2006-4-8,29.98914624,11.7555,9.99790000000002,1.75759999999998
2011-4-13,40.6309824,5.21790000000004,7.97920000000005,-2.76130000000001
2015-4-13,40.6309824,10.1905,7.63580000000002,2.55469999999998
2026-4-12,37.37613888,12.6269,9.68690000000004,2.93999999999996
2033-4-4,40.6309824,7.63150000000002,8.63620000000003,-1.00470000000001
2036-4-29,32.08211712,16.9958,11.0521,5.9437
2037-4-4,30.42052416,10.4687,7.86070000000001,2.60799999999999
2037-4-22,31.06940544,12.4022000000001,9.6628,2.7394000000001
2038-4-10,31.72010976,18.1984,11.4922,6.7062
2047-4-27,40.6309824,14.9348,14.7741,0.160699999999999
2048-4-8,40.6309824,17.1178,11.9328,5.185
2049-4-27,33.1725888,14.9101,7.27270000000004,7.63739999999996
2050-4-21,33.6832992,14.3146,13.1683,1.1463
2052-4-14,40.6309824,12.3673,12.4601,-0.0928000000000004
2055-4-28,34.04904768,15.4302,11.7683,3.6619
2062-4-1,33.82947936,10.8393,11.668,-0.8287
2062-4-2,40.6309824,9.80190000000005,9.74880000000002,0.053100000000029
2062-4-3,39.79197792,7.23110000000003,8.28480000000002,-1.05369999999999
2063-4-8,33.75659232,15.5576,12.4829,3.0747
2067-4-29,29.70192672,12.9075,14.0276,-1.1201
2069-4-30,40.6309824,16.5958,14.0751,2.5207
2073-4-2,36.18508896,9.8032,6.57250000000005,3.23069999999995
2076-4-23,40.6309824,16.0424,13.3264,2.716
2077-4-12,38.50202592,13.6686,12.8393,0.8293
2077-4-13,40.6309824,11.7794,11.899,-0.119599999999998
2078-4-17,40.6309824,16.5496,11.8063,4.7433
2079-4-29,39.107232,18.0208,13.9413,4.0795
2082-4-17,40.6309824,17.1493,11.3993,5.75
2082-4-25,40.6309824,12.3258,11.6966,0.629199999999999
2084-4-6,40.6309824,13.0611,10.393,2.6681
2084-4-17,31.06940544,11.4593,12.9961,-1.5368
