"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Athens_rcp45"
"Latitude: ","37.98"
"Longitude: ","23.73"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, 4.22486064186022, 6.54045402772226, 2, 6, 9
1972, 3.87202552290655, 11.5170149740891, 3, 8, 14
1973, 3.03473495899727, 5.14811623173337, 2, 3, 6
1974, -99.9, -99.9, 0, -99.9, 0
1975, 1.03896096300172, 2.24721279026107, 2, 14, 17
1976, -99.9, -99.9, 0, -99.9, 0
1977, 4.09578872128332, 8.2451197239666, 1, 4, 4
1978, 1.34902734270557, 3.0601261354667, 1, 5, 5
1979, 3.95589805406771, 12.4287069526667, 4, 8, 20
1980, 6.8639122145479, 17.8952523022777, 2, 4, 8
1981, -99.9, -99.9, 0, -99.9, 0
1982, 8.3711485279708, 24.1144398147221, 2, 4, 8
1983, 3.48704958207362, 8.64574695416673, 2, 4, 8
1984, 2.02793026116417, 7.01327198295, 3, 4, 11
1985, -99.9, -99.9, 0, -99.9, 0
1986, 5.03772271542745, 14.5791917241556, 3, 7, 18
1987, -99.9, -99.9, 0, -99.9, 0
1988, -99.9, -99.9, 0, -99.9, 0
1989, 0.364248943034717, 0.556671370166684, 1, 4, 4
1990, 7.95296145723198, 15.7910870647112, 1, 8, 8
1991, 4.22643206340717, 8.6311350447111, 2, 4, 7
1992, 7.05298092322229, 17.3663474604668, 2, 4, 7
1993, -99.9, -99.9, 0, -99.9, 0
1994, 3.36509491311919, 11.04203255085, 3, 8, 16
1995, 9.19118703118939, 20.9710765754, 2, 6, 9
1996, 0.8700022341537, 1.96727802058887, 2, 3, 6
1997, 8.02323940710147, 14.52826974375, 2, 5, 9
1998, -99.9, -99.9, 0, -99.9, 0
1999, 5.71276349846334, 12.4406438252667, 1, 5, 5
2000, 7.00103985102966, 12.0765438810002, 1, 6, 6
2001, 2.15393559555599, 4.99973835099441, 2, 9, 14
2002, 6.86675038307499, 13.9265827655555, 1, 4, 4
2003, 5.51948692001508, 11.1758588239999, 2, 4, 7
2004, 1.04122637390695, 1.6019154956278, 1, 4, 4
2005, 2.87155618332918, 8.56936560974994, 2, 4, 7
2006, 4.93483693453941, 34.4517928480667, 6, 7, 32
2007, 3.91070622198572, 10.4986784091667, 2, 7, 10
2008, 1.53113421148261, 4.36357409236668, 5, 6, 19
2009, 4.10727860693537, 26.2678730372665, 3, 10, 17
2010, 4.85405463614118, 20.6998270709999, 3, 7, 16
2011, 5.77565711847384, 17.8046106480001, 5, 9, 22
2012, 16.5705793883993, 47.9534290668888, 2, 13, 19
2013, 12.2940982474999, 20.6005735440611, 2, 7, 12
2014, 9.93307154764115, 72.1633087189, 4, 7, 17
2015, -99.9, -99.9, 0, -99.9, 0
2016, 5.4249779935512, 22.5193252955277, 4, 10, 20
2017, 3.99808448443743, 10.9914348704221, 2, 8, 14
2018, 3.17563778090372, 7.60695161706668, 3, 3, 7
2019, 1.81670775348801, 4.18882583436106, 3, 5, 11
2020, 2.87288244631464, 5.63724443893336, 4, 11, 20
2021, 2.89675776325025, 10.4785313127222, 3, 15, 27
2022, 4.00439016448905, 9.62704575131105, 4, 12, 23
2023, 2.84324324824264, 4.65545946146675, 1, 3, 3
2024, 9.70271233247294, 55.6198614728778, 9, 8, 46
2025, 5.74036124404595, 28.0949377950501, 7, 17, 55
2026, 4.05726491055249, 11.8314229656944, 5, 6, 23
2027, 7.46140935850602, 43.9464827519665, 5, 11, 31
2028, 4.77054824045207, 12.2470059925335, 2, 8, 12
2029, 19.6864520302674, 38.7060747402332, 1, 7, 7
