"Description: ","Annual number of days contributing to events where 6 or more consecutive days experience TX > 90th percentile"
"Station: ","final_1971_2005_Paris_rcp45"
"Latitude: ","48.85"
"Longitude: ","2.35"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, wsdi, normalised (all years)
1971, 10, -0.0174583792687711
1972, 6, -0.380592668059211
1973, 19, 0.799593770509719
1974, 0, -0.925294101244872
1975, 7, -0.289809095861601
1976, 14, 0.345675909521669
1977, 6, -0.380592668059211
1978, 6, -0.380592668059211
1979, 0, -0.925294101244872
1980, 0, -0.925294101244872
1981, 6, -0.380592668059211
1982, 0, -0.925294101244872
1983, 7, -0.289809095861601
1984, 0, -0.925294101244872
1985, 0, -0.925294101244872
1986, 0, -0.925294101244872
1987, 0, -0.925294101244872
1988, 0, -0.925294101244872
1989, 0, -0.925294101244872
1990, 0, -0.925294101244872
1991, 6, -0.380592668059211
1992, 6, -0.380592668059211
1993, 0, -0.925294101244872
1994, 0, -0.925294101244872
1995, 0, -0.925294101244872
1996, 0, -0.925294101244872
1997, 0, -0.925294101244872
1998, 6, -0.380592668059211
1999, 6, -0.380592668059211
2000, 10, -0.0174583792687711
2001, 0, -0.925294101244872
2002, 0, -0.925294101244872
2003, 6, -0.380592668059211
2004, 7, -0.289809095861601
2005, 10, -0.0174583792687711
2006, 0, -0.925294101244872
2007, 11, 0.0733251929288389
2008, 15, 0.436459481719279
2009, 6, -0.380592668059211
2010, 0, -0.925294101244872
2011, 7, -0.289809095861601
2012, 33, 2.07056378127626
2013, 10, -0.0174583792687711
2014, 7, -0.289809095861601
2015, 0, -0.925294101244872
2016, 17, 0.618026626114499
2017, 8, -0.199025523663991
2018, 0, -0.925294101244872
2019, 0, -0.925294101244872
2020, 7, -0.289809095861601
2021, 7, -0.289809095861601
2022, 15, 0.436459481719279
2023, 30, 1.79821306468343
2024, 6, -0.380592668059211
2025, 34, 2.16134735347387
2026, 0, -0.925294101244872
2027, 9, -0.108241951466381
2028, 6, -0.380592668059211
2029, 14, 0.345675909521669
2030, 8, -0.199025523663991
2031, 7, -0.289809095861601
2032, 7, -0.289809095861601
2033, 9, -0.108241951466381
2034, 6, -0.380592668059211
2035, 0, -0.925294101244872
2036, 8, -0.199025523663991
2037, 7, -0.289809095861601
2038, 0, -0.925294101244872
2039, 0, -0.925294101244872
2040, 19, 0.799593770509719
2041, 17, 0.618026626114499
2042, 22, 1.07194448710255
2043, 9, -0.108241951466381
2044, 0, -0.925294101244872
2045, 17, 0.618026626114499
2046, 17, 0.618026626114499
2047, 0, -0.925294101244872
2048, 21, 0.981160914904939
2049, 8, -0.199025523663991
2050, 7, -0.289809095861601
2051, 9, -0.108241951466381
2052, 11, 0.0733251929288389
2053, 0, -0.925294101244872
2054, 0, -0.925294101244872
2055, 7, -0.289809095861601
2056, 8, -0.199025523663991
2057, 0, -0.925294101244872
2058, 13, 0.254892337324059
2059, 0, -0.925294101244872
2060, 8, -0.199025523663991
2061, 7, -0.289809095861601
2062, 45, 3.15996664764758
2063, 22, 1.07194448710255
2064, 0, -0.925294101244872
2065, 13, 0.254892337324059
2066, 9, -0.108241951466381
2067, 13, 0.254892337324059
2068, 13, 0.254892337324059
2069, 19, 0.799593770509719
2070, 0, -0.925294101244872
2071, 14, 0.345675909521669
2072, 6, -0.380592668059211
2073, 31, 1.88899663688104
2074, 6, -0.380592668059211
2075, 14, 0.345675909521669
2076, 6, -0.380592668059211
2077, 0, -0.925294101244872
2078, 40, 2.70604878665953
2079, 0, -0.925294101244872
2080, 16, 0.527243053916889
2081, 6, -0.380592668059211
2082, 17, 0.618026626114499
2083, 0, -0.925294101244872
2084, 21, 0.981160914904939
2085, 6, -0.380592668059211
2086, 37, 2.4336980700667
2087, 18, 0.708810198312109
2088, 0, -0.925294101244872
2089, 26, 1.43507877589299
2090, 17, 0.618026626114499
2091, 6, -0.380592668059211
2092, 43, 2.97839950325236
2093, 7, -0.289809095861601
2094, 40, 2.70604878665953
2095, 16, 0.527243053916889
2096, 34, 2.16134735347387
2097, 38, 2.52448164226431
2098, 27, 1.5258623480906
2099, 25, 1.34429520369538
2100, 42, 2.88761593105475
