"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Kiev_rcp85"
"Latitude: ","50.45"
"Longitude: ","30.51"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
1971, 17.250325, 23.0883, 2, 6, 12
1972, 16.195625, 17.7472, 1, 4, 4
1973, -99.9, -99.9, 0, -99.9, 0
1974, 19.9811368055556, 23.6674, 4, 9, 19
1975, -99.9, -99.9, 0, -99.9, 0
1976, 16.5703666666667, 16.992, 1, 3, 3
1977, -99.9, -99.9, 0, -99.9, 0
1978, -99.9, -99.9, 0, -99.9, 0
1979, 19.6032805555556, 23.9343, 3, 4, 10
1980, 16.826, 17.764, 1, 3, 3
1981, -99.9, -99.9, 0, -99.9, 0
1982, 16.9998166666667, 20.7118, 2, 3, 6
1983, 16.90346, 18.1093, 1, 5, 5
1984, -99.9, -99.9, 0, -99.9, 0
1985, -99.9, -99.9, 0, -99.9, 0
1986, 15.069575, 17.6278, 2, 6, 9
1987, 20.1001666666667, 21.0917, 2, 3, 6
1988, 19.7184375, 21.5721, 1, 8, 8
1989, -99.9, -99.9, 0, -99.9, 0
1990, 18.82848, 19.7363, 1, 5, 5
1991, 21.9341333333334, 23.4531, 1, 3, 3
1992, 18.7120319047619, 21.6279, 4, 7, 18
1993, 17.529375, 21.2848, 2, 6, 9
1994, -99.9, -99.9, 0, -99.9, 0
1995, 17.1724444444445, 22.0468, 3, 6, 12
1996, 20.5611, 21.264, 1, 3, 3
1997, -99.9, -99.9, 0, -99.9, 0
1998, 17.3380611111111, 21.5143, 3, 4, 10
1999, -99.9, -99.9, 0, -99.9, 0
2000, -99.9, -99.9, 0, -99.9, 0
2001, 16.4796633333334, 18.3497, 2, 5, 8
2002, 18.392225, 19.6829, 1, 4, 4
2003, 16.06596, 18.0123, 1, 5, 5
2004, 16.8109166666667, 20.1458, 2, 3, 6
2005, -99.9, -99.9, 0, -99.9, 0
2006, -99.9, -99.9, 0, -99.9, 0
2007, 19.7932870238096, 26.4056, 3, 8, 20
2008, 19.311730952381, 23.8774, 2, 7, 10
2009, 19.0915416666667, 23.3496, 3, 6, 13
2010, 19.4544906666667, 20.8241, 5, 6, 22
2011, 18.8476833333334, 21.0229, 2, 4, 7
2012, 15.7391378787879, 17.2362, 2, 11, 14
2013, -99.9, -99.9, 0, -99.9, 0
2014, 19.0378160544218, 23.9631, 7, 7, 33
2015, 16.876520952381, 22.8429, 5, 7, 26
2016, 20.372675, 21.1215, 1, 4, 4
2017, 19.9887055555556, 24.8016, 3, 14, 24
2018, -99.9, -99.9, 0, -99.9, 0
2019, 22.6883230769231, 25.074, 1, 13, 13
2020, 22.3540666666667, 23.6446, 1, 3, 3
2021, 20.9524828571429, 22.2985, 2, 7, 12
2022, 21.1192071428572, 26.512, 2, 7, 10
2023, 20.0151833333334, 21.1758, 2, 3, 6
2024, -99.9, -99.9, 0, -99.9, 0
2025, 20.168435, 23.0985, 3, 8, 18
2026, 17.9988034188034, 23.7494, 3, 13, 17
2027, 20.0498986111111, 23.2092, 3, 8, 20
2028, 19.3030933333334, 21.4687, 2, 6, 11
2029, 21.2117369047619, 21.9932, 2, 7, 13
2030, 17.0822, 18.6048, 1, 3, 3
2031, 19.35672, 21.0521, 2, 5, 9
2032, 19.4837703968254, 24.6445000000001, 6, 7, 29
2033, 20.3030916666667, 25.2415, 2, 6, 9
2034, 17.8949903333334, 24.1668, 5, 7, 23
2035, 21.6432333333334, 23.042, 1, 3, 3
2036, 19.5027527380953, 25.2948, 7, 8, 33
2037, 18.1132911111111, 22.7907, 3, 6, 14
2038, 18.03832, 22.0376, 5, 6, 19
2039, 18.2244791666667, 21.3798, 2, 4, 7
2040, 17.5457066666667, 19.4572, 2, 5, 8
2041, 18.9071, 21.7231, 3, 7, 13
2042, 17.91615, 22.9933, 2, 4, 8
