"Description: ","Dates where TN>TX"
"Station: ","final_1971_2005_Bucurest_rcp45"
"Latitude: ","44.43"
"Longitude: ","26.1"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
Date,Prec,TX,TN
1973-11-23,0.8440072128,12.6714,13.5754
1975-11-12,16.71280992,9.65180000000004,9.6687
1976-10-24,4.059936,2.10020000000003,3.17520000000002
1983-11-8,32.99591808,4.42340000000002,6.09630000000004
1984-12-2,5.486583168,3.21430000000004,3.48660000000001
1989-10-27,45.66471552,-1.81509999999997,-1.36309999999997
1990-11-6,21.7849392,5.95700000000005,7.43870000000004
1990-11-24,8.83020096,7.06460000000004,9.26510000000002
1996-12-13,15.10149312,-3.38689999999997,-3.14529999999996
1996-12-16,17.621712,-2.89849999999996,-2.85229999999996
1998-12-3,0.12760632,8.2955,8.63240000000002
1998-12-4,2.88395856,5.3646,5.59130000000005
1998-12-13,44.5351824,5.99630000000002,6.72380000000004
2001-11-19,4.15114848,9.93470000000002,10.2524
2002-12-13,44.5351824,3.02690000000001,3.93400000000003
2003-11-4,21.42921312,1.41820000000001,2.26320000000004
2005-12-4,3.970683072,3.46620000000001,3.73380000000003
2009-11-24,25.05683808,8.62060000000002,8.70700000000005
2009-12-4,5.04158688,9.44040000000001,10.8438
2010-11-13,6.941399328,4.74670000000003,5.17750000000001
2010-12-7,11.2329504,8.30700000000002,9.32080000000002
2011-11-3,6.667184736,7.95100000000002,8.62800000000004
2011-11-4,19.06393536,7.67470000000003,8.89020000000005
2012-11-27,2.001833568,6.57440000000003,7.16490000000005
2017-11-29,22.02230592,1.26400000000001,2.28110000000004
2021-11-24,1.010675232,11.9888,11.9894
2026-12-3,0.4419056736,9.8553,10.2689
2026-12-5,6.285905856,6.8886,9.29950000000002
2031-11-22,2.703003264,7.47280000000001,7.83370000000002
2031-12-30,3.778964064,6.36560000000003,6.41500000000002
2032-12-21,0.4075171776,13.63,14.5855
2033-11-7,19.89034272,10.4572,10.5844
2036-11-18,8.214848928,4.57400000000001,4.76230000000004
2044-11-7,47.98139328,9.01800000000003,9.346
2045-4-17,41.55528096,5.40680000000003,5.53920000000005
2045-11-7,5.474146752,4.52680000000004,5.52890000000002
2045-12-5,4.894068384,6.88900000000001,8.21850000000001
2047-11-4,47.98139328,13.5746,14.4404
2047-11-19,29.00053152,11.9678,13.9708
2049-11-5,47.98139328,13.6841,14.1779
2049-12-17,0.2756586816,7.29070000000002,7.67970000000003
2059-12-5,1.5434496,12.0395,12.6762
2061-10-26,10.22858496,7.89870000000002,7.9384
2061-11-13,24.40101024,6.1728,6.68090000000001
2061-12-5,9.30194496,8.13280000000003,8.21570000000003
2063-11-10,1.010675232,14.0318,14.5136
2063-11-19,27.6244992,5.67600000000004,6.70170000000002
2067-12-5,8.99120736,13.7643,14.1605
2071-12-7,10.4994576,-3.03459999999995,-2.97539999999998
2075-10-17,17.83181088,9.82260000000002,10.16
2079-10-24,7.191579168,8.74060000000003,9.52020000000004
2085-12-6,44.5351824,9.62510000000003,10.0343
2085-12-8,9.50941728,8.27840000000003,10.3158
2093-12-1,18.59150016,12.5978,13.2496
2094-12-11,0.4767937344,11.9455,12.5706
2097-11-30,32.14435968,13.0182,13.6429
